StepId,RecordingId,ProcessId,TimeStamp,StepName,StepDescription,ApplicationProcessName,ApplicationParentWindowName,AutomationStep,NextStepId,label_EventName,label_EventId,Process_Name,Connectors
0,Recording_27,Process_6,2022-02-21T11:12:32+00:00,Click UI element in window,UI Custom in Pane 'Microsoft Teams Notification',Teams,Microsoft Teams Notification,"[""UIAutomation.Click Element: appmask['Pane \\'Microsoft Teams Notification\\'']['UI Custom'] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 92 OffsetY: 5 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]",2.0,Check notification received for preparing roadmap of data collection,Event_123,Notifications/projectonline/googlecalendar,Notifications
1,Recording_27,Process_6,2022-02-21T11:12:50+00:00,Press button in window,Microsoft Teams - 1 running window in Quick Launch Bar,,,"[""UIAutomation.PressButton Button: appmask['Quick Launch Bar']['Microsoft Teams - 1 running window']\n""]",3.0,Go to the roadmap app,Event_124,Notifications/projectonline/googlecalendar,Notifications
2,Recording_27,Process_6,2022-02-21T11:12:55+00:00,Press button in window,Microsoft Teams - 1 running window in Quick Launch Bar,,,"[""UIAutomation.PressButton Button: appmask['Quick Launch Bar']['Microsoft Teams - 1 running window']\n""]",4.0,Go to the roadmap app,Event_124,Notifications/projectonline/googlecalendar,Notifications
3,Recording_27,Process_6,2022-02-21T11:12:59+00:00,Press button in window,Button 'Teams Toolbar' in Pane 'Microsoft Teams Notification',Teams,Microsoft Teams Notification,"[""UIAutomation.PressButton Button: appmask['Pane \\'Microsoft Teams Notification\\'']['Button \\'Teams Toolbar\\'']\n""]",5.0,Go to the roadmap app,Event_124,Notifications/projectonline/googlecalendar,Notifications
4,Recording_27,Process_6,2022-02-21T11:13:05+00:00,Click UI element in window,Hyperlink 'Profile  ...  More options' in Pane 'Microsoft Teams Notification',Teams,Microsoft Teams Notification,"[""UIAutomation.Click Element: appmask['Pane \\'Microsoft Teams Notification\\'']['Hyperlink \\'Profile  ...  More options\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 90 OffsetY: -5 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",6.0,Go to the roadmap app,Event_124,Notifications/projectonline/googlecalendar,Notifications
5,Recording_27,Process_6,2022-02-21T11:13:10+00:00,Press button in window,Button 'Add a tab' in Pane 'Microsoft Teams Notification',Teams,Microsoft Teams Notification,"[""UIAutomation.PressButton Button: appmask['Pane \\'Microsoft Teams Notification\\'']['Button \\'Add a tab\\'']\n""]",7.0,Go to the roadmap app,Event_124,Notifications/projectonline/googlecalendar,Notifications
6,Recording_27,Process_6,2022-02-21T11:13:14+00:00,Click UI element in window,List Item 'Trello' in Pane 'Microsoft Teams Notification',Teams,Microsoft Teams Notification,"[""UIAutomation.Click Element: appmask['Pane \\'Microsoft Teams Notification\\'']['List Item \\'Trello\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -8 OffsetY: -36 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomCenter\n""]",8.0,Go to the roadmap app,Event_124,Notifications/projectonline/googlecalendar,Projectonline
7,Recording_27,Process_6,2022-02-21T11:13:21+00:00,Click UI element in window,Text 'Demo' in Pane 'Microsoft Teams Notification',Teams,Microsoft Teams Notification,"[""UIAutomation.Click Element: appmask['Pane \\'Microsoft Teams Notification\\'']['Text \\'Demo\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 11 OffsetY: -1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",9.0,Go to the roadmap app,Event_124,Notifications/projectonline/googlecalendar,Projectonline
8,Recording_27,Process_6,2022-02-21T11:13:25+00:00,Click UI element in window,List Item in Pane 'Microsoft Teams Notification',Teams,Microsoft Teams Notification,"[""UIAutomation.Click Element: appmask['Pane \\'Microsoft Teams Notification\\'']['List Item'] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 20 OffsetY: 0 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",10.0,Go to the roadmap app,Event_124,Notifications/projectonline/googlecalendar,Projectonline
9,Recording_27,Process_6,2022-02-21T11:13:27+00:00,Press button in window,Button 'Save' in Pane 'Microsoft Teams Notification',Teams,Microsoft Teams Notification,"[""UIAutomation.PressButton Button: appmask['Pane \\'Microsoft Teams Notification\\'']['Button \\'Save\\'']\n""]",11.0,Go to the roadmap app,Event_124,Notifications/projectonline/googlecalendar,Projectonline
10,Recording_27,Process_6,2022-02-21T11:13:38+00:00,Click UI element in window,Hyperlink 'Add a card' in Pane 'Microsoft Teams Notification',Teams,Microsoft Teams Notification,"[""UIAutomation.Click Element: appmask['Pane \\'Microsoft Teams Notification\\'']['Hyperlink \\'Add a card\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 65 OffsetY: 4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]",12.0,Generate a data collection roadmap for new project,Event_125,Notifications/projectonline/googlecalendar,Projectonline
