StepId,RecordingId,ProcessId,TimeStamp,StepName,StepDescription,ApplicationProcessName,ApplicationParentWindowName,AutomationStep,NextStepId,label_EventName,label_EventId,Process_Name,Connectors
0,Recording_92,Process_34,2022-02-16T08:05:12+00:00,Press button in window,Firefox - 1 running window in Quick Launch Bar,,,"[""UIAutomation.PressButton Button: appmask['Quick Launch Bar']['Firefox - 1 running window']\n""]",2.0,Go to cloud storage,Event_435,onedriveforbusiness/excelonlinebusiness,
1,Recording_92,Process_34,2022-02-16T08:05:15+00:00,Press button in window,Button 'Open a new tab (Ctrl+T)' in Window 'Google Forms — Mozilla Firefox',firefox,Google Forms — Mozilla Firefox,"[""UIAutomation.PressButton Button: appmask['Window \\'Google Forms — Mozilla Firefox\\'']['Button \\'Open a new tab (Ctrl+T)\\'']\n""]",3.0,Go to cloud storage,Event_435,onedriveforbusiness/excelonlinebusiness,
2,Recording_92,Process_34,2022-02-16T08:05:21+00:00,Populate text field in window,Edit 'Search with Google or enter address' in Window 'Mozilla Firefox'; Text:'o365',firefox,Mozilla Firefox,"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Mozilla Firefox\\'']['Edit \\'Search with Google or enter address\\''] Text: 'o365' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",4.0,Go to cloud storage,Event_435,onedriveforbusiness/excelonlinebusiness,
3,Recording_92,Process_34,2022-02-16T08:05:22+00:00,Send keys,TextToSend:'{Return}',,,"['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]",5.0,Go to cloud storage,Event_435,onedriveforbusiness/excelonlinebusiness,
4,Recording_92,Process_34,2022-02-16T08:05:30+00:00,Click UI element in window,Hyperlink 'Office  ... office.com' in Window 'o365 - Google Search — Mozilla Firefox',firefox,o365 - Google Search — Mozilla Firefox,"[""UIAutomation.Click Element: appmask['Window \\'o365 - Google Search — Mozilla Firefox\\'']['Hyperlink \\'Office  ... office.com\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 66 OffsetY: -15 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomLeft\n""]",6.0,Go to cloud storage,Event_435,onedriveforbusiness/excelonlinebusiness,
5,Recording_92,Process_34,2022-02-16T08:05:38+00:00,Click UI element in window,Hyperlink 'OneDrive' in Window 'Microsoft Office Home — Mozilla Firefox',firefox,Microsoft Office Home — Mozilla Firefox,"[""UIAutomation.Click Element: appmask['Window \\'Microsoft Office Home — Mozilla Firefox\\'']['Hyperlink \\'OneDrive\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -4 OffsetY: -1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",7.0,Go to cloud storage,Event_435,onedriveforbusiness/excelonlinebusiness,
6,Recording_92,Process_34,2022-02-16T08:05:53+00:00,Click UI element in window,Hyperlink 'Attendance' in Window 'My files - OneDrive — Mozilla Firefox',firefox,My files - OneDrive — Mozilla Firefox,"[""UIAutomation.Click Element: appmask['Window \\'My files - OneDrive — Mozilla Firefox\\'']['Hyperlink \\'Attendance\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -17 OffsetY: -2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]",8.0,Open the attendance sheet ,Event_436,onedriveforbusiness/excelonlinebusiness,
7,Recording_92,Process_34,2022-02-16T08:05:59+00:00,Click UI element in window,Hyperlink 'Attendance (1).xlsx' in Window 'Attendance - OneDrive — Mozilla Firefox',firefox,Attendance - OneDrive — Mozilla Firefox,"[""UIAutomation.Click Element: appmask['Window \\'Attendance - OneDrive — Mozilla Firefox\\'']['Hyperlink \\'Attendance (1).xlsx\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 32 OffsetY: 2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",9.0,Open the attendance sheet ,Event_436,onedriveforbusiness/excelonlinebusiness,
8,Recording_92,Process_34,2022-02-16T08:06:06+00:00,Click UI element in window,Window 'Attendance (1).xlsx — Mozilla Firefox',firefox,Attendance (1).xlsx — Mozilla Firefox,"[""UIAutomation.Click Element: appmask['Window \\'Attendance (1).xlsx — Mozilla Firefox\\'']['UI Custom'] ClickType: UIAutomation.ClickType.DoubleClick OffsetX: 568 OffsetY: 28 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]",10.0,Add remarks for student,Event_437,onedriveforbusiness/excelonlinebusiness,
9,Recording_92,Process_34,2022-02-16T08:06:10+00:00,Send keys,TextToSend:'{LShiftKey}(P)oor attendance{Return}',,,"['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{LShiftKey}(P)oor{Space}attendance{Return}'\n"", '# End of autogenerated actions using the desktop recorder\n']",,Add remarks for student,Event_437,onedriveforbusiness/excelonlinebusiness,
0,Recording_93,Process_34,2022-02-16T08:12:26+00:00,Click UI element in window,List Item 'New tab  ...  - Microsoft​ Edge' in List 'Task Switcher',,Task Switcher,"[""UIAutomation.Click Element: appmask['List \\'Task Switcher\\'']['List Item \\'New tab  ...  - Microsoft\u200b Edge\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 38 OffsetY: -33 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomLeft\n""]",2.0, Open the cloud storage,Event_438,onedriveforbusiness/excelonlinebusiness,
1,Recording_93,Process_34,2022-02-16T08:12:35+00:00,Populate text field in window,Edit 'Address and search bar' in Window 'New tab and  ...  - Microsoft​ Edge'; Text:'office 365 login',msedge,New tab and 2 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'New tab and  ...  - Microsoft\u200b Edge\\'']['Edit \\'Address and search bar\\''] Text: 'office 365 login' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",3.0, Open the cloud storage,Event_438,onedriveforbusiness/excelonlinebusiness,
2,Recording_93,Process_34,2022-02-16T08:12:36+00:00,Send keys,TextToSend:'{Return}',,,"['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]",4.0, Open the cloud storage,Event_438,onedriveforbusiness/excelonlinebusiness,
3,Recording_93,Process_34,2022-02-16T08:12:39+00:00,Click UI element in window,Hyperlink 'Office 365 login' in Window '🔎 office  ...  - Microsoft​ Edge',msedge,🔎 office 365 login - Search and 2 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'🔎 office  ...  - Microsoft\u200b Edge\\'']['Hyperlink \\'Office 365 login\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -37 OffsetY: -3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]",5.0, Open the cloud storage,Event_438,onedriveforbusiness/excelonlinebusiness,
4,Recording_93,Process_34,2022-02-16T08:12:45+00:00,Click UI element in window,Hyperlink 'OneDrive' in Window 'Microsoft  ...  - Microsoft​ Edge',msedge,Microsoft Office Home and 3 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Microsoft  ...  - Microsoft\u200b Edge\\'']['Hyperlink \\'OneDrive\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 7 OffsetY: -5 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",6.0, Open the cloud storage,Event_438,onedriveforbusiness/excelonlinebusiness,
5,Recording_93,Process_34,2022-02-16T08:12:57+00:00,Click UI element in window,Hyperlink 'Demo_40' in Window 'My files -  ...  - Microsoft​ Edge',msedge,My files - OneDrive and 4 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'My files -  ...  - Microsoft\u200b Edge\\'']['Hyperlink \\'Demo_40\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 1 OffsetY: 3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopCenter\n""]",7.0,Locate the attendance sheet,Event_439,onedriveforbusiness/excelonlinebusiness,
