StepId,RecordingId,ProcessId,TimeStamp,StepName,StepDescription,ApplicationProcessName,ApplicationParentWindowName,AutomationStep,NextStepId,label_EventName,label_EventId,Process_Name,Connectors,duration
0,Recording_35,Process_10,2022-02-22T09:19:02+00:00,Press button in window,Microsoft Teams - 1 running window in Quick Launch Bar,,,"[""UIAutomation.PressButton Button: appmask['Quick Launch Bar']['Microsoft Teams - 1 running window']\n""]",2.0,Login to the planning app and create a plan,Event_166,Microsoftforms/rss/planner,Planner,2.0
1,Recording_35,Process_10,2022-02-22T09:19:04+00:00,Press button in window,"Button 'Teams Toolbar' in Pane 'General  ...  Teams, Main Window'",Teams,"General (Project RoadMap) | Microsoft Teams, Main Window","[""UIAutomation.PressButton Button: appmask['Pane \\'General  ...  Teams, Main Window\\'']['Button \\'Teams Toolbar\\'']\n""]",3.0,Login to the planning app and create a plan,Event_166,Microsoftforms/rss/planner,Planner,6.0
2,Recording_35,Process_10,2022-02-22T09:19:10+00:00,Click UI element in window,"Hyperlink 'Profile  ...  More options' in Pane 'General  ...  Teams, Main Window'",Teams,"General (Project RoadMap) | Microsoft Teams, Main Window","[""UIAutomation.Click Element: appmask['Pane \\'General  ...  Teams, Main Window\\'']['Hyperlink \\'Profile  ...  More options\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -30 OffsetY: 0 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",4.0,Login to the planning app and create a plan,Event_166,Microsoftforms/rss/planner,Planner,3.0
3,Recording_35,Process_10,2022-02-22T09:19:13+00:00,Press button in window,"Button 'Add a tab' in Pane 'General  ...  Teams, Main Window'",Teams,"General (Project RoadMap) | Microsoft Teams, Main Window","[""UIAutomation.PressButton Button: appmask['Pane \\'General  ...  Teams, Main Window\\'']['Button \\'Add a tab\\'']\n""]",5.0,Login to the planning app and create a plan,Event_166,Microsoftforms/rss/planner,Microsoftforms,4.0
4,Recording_35,Process_10,2022-02-22T09:19:17+00:00,Click UI element in window,"List Item 'Trello' in Pane 'General  ...  Teams, Main Window'",Teams,"General (Project RoadMap) | Microsoft Teams, Main Window","[""UIAutomation.Click Element: appmask['Pane \\'General  ...  Teams, Main Window\\'']['List Item \\'Trello\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -3 OffsetY: -34 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomCenter\n""]",6.0,Login to the planning app and create a plan,Event_166,Microsoftforms/rss/planner,Planner,4.0
5,Recording_35,Process_10,2022-02-22T09:19:21+00:00,Press button in window,"Button 'Create new board' in Pane 'General  ...  Teams, Main Window'",Teams,"General (Project RoadMap) | Microsoft Teams, Main Window","[""UIAutomation.PressButton Button: appmask['Pane \\'General  ...  Teams, Main Window\\'']['Button \\'Create new board\\'']\n""]",7.0,Login to the planning app and create a plan,Event_166,Microsoftforms/rss/planner,Planner,22.0
6,Recording_35,Process_10,2022-02-22T09:19:43+00:00,Populate text field in window,"Edit in Pane 'General  ...  Teams, Main Window'; Text:'Plan to conduct Employee survey on new cafeteria'",Teams,"General (Project RoadMap) | Microsoft Teams, Main Window","[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'General  ...  Teams, Main Window\\'']['Edit'] Text: 'Plan to conduct Employee survey on new cafeteria' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",8.0,Login to the planning app and create a plan,Event_166,Microsoftforms/rss/planner,Planner,5.0
7,Recording_35,Process_10,2022-02-22T09:19:48+00:00,Press button in window,"Button 'Save' in Pane 'General  ...  Teams, Main Window'",Teams,"General (Project RoadMap) | Microsoft Teams, Main Window","[""UIAutomation.PressButton Button: appmask['Pane \\'General  ...  Teams, Main Window\\'']['Button \\'Save\\'']\n""]",9.0,Login to the planning app and create a plan,Event_166,Microsoftforms/rss/planner,Planner,11.0
8,Recording_35,Process_10,2022-02-22T09:19:59+00:00,Click UI element in window,"Edit 'To Do' in Pane 'General  ...  Teams, Main Window'",Teams,"General (Project RoadMap) | Microsoft Teams, Main Window","[""UIAutomation.Click Element: appmask['Pane \\'General  ...  Teams, Main Window\\'']['Edit \\'To Do\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 70 OffsetY: -5 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",10.0,Login to the planning app and create a plan,Event_166,Microsoftforms/rss/planner,Planner,2.0
9,Recording_35,Process_10,2022-02-22T09:20:01+00:00,Click UI element in window,"Hyperlink 'Add a card' in Pane 'General  ...  Teams, Main Window'",Teams,"General (Project RoadMap) | Microsoft Teams, Main Window","[""UIAutomation.Click Element: appmask['Pane \\'General  ...  Teams, Main Window\\'']['Hyperlink \\'Add a card\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 64 OffsetY: -4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",11.0,Login to the planning app and create a plan,Event_166,Microsoftforms/rss/planner,Planner,18.0
10,Recording_35,Process_10,2022-02-22T09:20:19+00:00,Populate text field in window,"Edit 'Enter a title for this card…' in Pane 'General  ...  Teams, Main Window'; Text:'Conduct Employee survey on new cafeteria'",Teams,"General (Project RoadMap) | Microsoft Teams, Main Window","[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'General  ...  Teams, Main Window\\'']['Edit \\'Enter a title for this card…\\''] Text: 'Conduct Employee survey on new cafeteria' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",12.0,Login to the planning app and create a plan,Event_166,Microsoftforms/rss/planner,rss,2.0
