"StepId","RecordingId","ProcessId","TimeStamp","DurationSec","StepName","StepDescription","ApplicationProcessName","ApplicationParentWindowName","AutomationStep","NextStepId","label_EventName","label_EventId","Process_Name","Connectors"
0,"Recording_65","Process_19",1646045040,"2","Press button in window","Firefox - 1 running window in Quick Launch Bar","","","[""UIAutomation.PressButton Button: appmask['Quick Launch Bar']['Firefox - 1 running window']\n""]","2","Login to planning tool","Event_327","planner/sql/projectonline","Planner"
1,"Recording_65","Process_19",1646045042,"4","Press button in window","Button 'Open a new tab (Ctrl+T)' in Window 'Watchlist - Distill — Mozilla Firefox'","firefox","Watchlist - Distill — Mozilla Firefox","[""UIAutomation.PressButton Button: appmask['Window \\'Watchlist - Distill — Mozilla Firefox\\'']['Button \\'Open a new tab (Ctrl+T)\\'']\n""]","3","Login to planning tool","Event_327","planner/sql/projectonline","Planner"
2,"Recording_65","Process_19",1646045046,"0","Populate text field in window","Edit 'Search with Google or enter address' in Window 'Mozilla Firefox'; Text:'o365'","firefox","Mozilla Firefox","[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Mozilla Firefox\\'']['Edit \\'Search with Google or enter address\\''] Text: 'o365' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n"", 'WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]","4","Login to planning tool","Event_327","planner/sql/projectonline","Planner"
3,"Recording_65","Process_19",1646045046,"4","Send keys","TextToSend:'{Return}'","","","[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Mozilla Firefox\\'']['Edit \\'Search with Google or enter address\\''] Text: 'o365' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n"", 'WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]","5","Login to planning tool","Event_327","planner/sql/projectonline","Planner"
4,"Recording_65","Process_19",1646045050,"14","Click UI element in window","Hyperlink 'Office  ... office.com' in Window 'o365 - Google Search — Mozilla Firefox'","firefox","o365 - Google Search — Mozilla Firefox","[""UIAutomation.Click Element: appmask['Window \\'o365 - Google Search — Mozilla Firefox\\'']['Hyperlink \\'Office  ... office.com\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -97 OffsetY: 4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]","6","Login to planning tool","Event_327","planner/sql/projectonline","Planner"
5,"Recording_65","Process_19",1646045064,"6","Click UI element in window","Hyperlink 'Planner' in Window 'Microsoft Office Home — Mozilla Firefox'","firefox","Microsoft Office Home — Mozilla Firefox","[""UIAutomation.Click Element: appmask['Window \\'Microsoft Office Home — Mozilla Firefox\\'']['Hyperlink \\'Planner\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 4 OffsetY: -5 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]","7","Login to planning tool","Event_327","planner/sql/projectonline","Planner"
6,"Recording_65","Process_19",1646045070,"4","Click UI element in window","List Item 'New project ,' in Window 'Hub - Planner — Mozilla Firefox'","firefox","Hub - Planner — Mozilla Firefox","[""UIAutomation.Click Element: appmask['Window \\'Hub - Planner — Mozilla Firefox\\'']['List Item \\'New project ,\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 13 OffsetY: -14 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]","8","Login to planning tool","Event_327","planner/sql/projectonline","Planner"
7,"Recording_65","Process_19",1646045074,"3","Select menu option in window","Menu Item 'More' in Window 'New project - Planner — Mozilla Firefox'","firefox","New project - Planner — Mozilla Firefox","[""UIAutomation.SelectMenuOption Control: appmask['Window \\'New project - Planner — Mozilla Firefox\\'']['Menu Item \\'More\\'']\n""]","9","Get the data file of all task","Event_328","planner/sql/projectonline","Planner"
8,"Recording_65","Process_19",1646045077,"5","Select menu option in window","Menu Item 'Export plan to Excel' in Window 'New project - Planner — Mozilla Firefox'","firefox","New project - Planner — Mozilla Firefox","[""UIAutomation.SelectMenuOption Control: appmask['Window \\'New project - Planner — Mozilla Firefox\\'']['Menu Item \\'Export plan to Excel\\'']\n""]","11","Get the data file of all task","Event_328","planner/sql/projectonline","Planner"
9,"Recording_65","Process_19",1646045082,"5","Click UI element in window","Combo Box in Window 'New project - Planner — Mozilla Firefox'","firefox","New project - Planner — Mozilla Firefox","[""UIAutomation.Click Element: appmask['Window \\'New project - Planner — Mozilla Firefox\\'']['Combo Box'] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 51 OffsetY: 2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]","12","Get the data file of all task","Event_328","planner/sql/projectonline","Planner"
10,"Recording_65","Process_19",1646045087,"6","Press button in window","Button 'OK' in Window 'New project - Planner — Mozilla Firefox'","firefox","New project - Planner — Mozilla Firefox","[""UIAutomation.PressButton Button: appmask['Window \\'New project - Planner — Mozilla Firefox\\'']['Button \\'OK\\'']\n""]","13","Get the data file of all task","Event_328","planner/sql/projectonline","Planner"
11,"Recording_65","Process_19",1646045093,"3","Press button in window","File Explorer - 1 running window in Quick Launch Bar","","","[""UIAutomation.PressButton Button: appmask['Quick Launch Bar']['File Explorer - 1 running window']\n""]","14","Get the data file of all task","Event_328","planner/sql/projectonline","Planner"
12,"Recording_65","Process_19",1646045096,"3","Click UI element in window","Tree Item 'Downloads' in Window 'Guideline'","explorer","Guideline","[""UIAutomation.Click Element: appmask['Window \\'Guideline\\'']['Tree Item \\'Downloads\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 2 OffsetY: 1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]","15","Get the data file of all task","Event_328","planner/sql/projectonline","Planner"
13,"Recording_65","Process_19",1646045099,"5","Click UI element in window","Edit 'Name' in Window 'Downloads'","explorer","Downloads","[""UIAutomation.Click Element: appmask['Window \\'Downloads\\'']['Edit \\'Name\\''] ClickType: UIAutomation.ClickType.DoubleClick OffsetX: 68 OffsetY: -2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]","16","Get the data file of all task","Event_328","planner/sql/projectonline","Planner"
