"StepId","RecordingId","ProcessId","TimeStamp","DurationSec","StepName","StepDescription","ApplicationProcessName","ApplicationParentWindowName","AutomationStep","NextStepId","label_EventName","label_EventId","Process_Name","Connectors"
0,"Recording_60","Process_16","2022-02-28T06:43:07",3,"Press button in window","Button 'Type here to search' in TaskBar","","","[""UIAutomation.PressButton Button: appmask['TaskBar']['Button \\'Type here to search\\'']\n""]",2,"Open the calendar.","Event_301","googlecalendar/dynamicscrmonline",NA
1,"Recording_60","Process_16","2022-02-28T06:43:10",4,"Populate text field in window","Edit 'Search box' in Window 'Search'; Text:'outlo'","SearchApp","Search","[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Search\\'']['Edit \\'Search box\\''] Text: 'outlo' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",3,"Open the calendar.","Event_301","googlecalendar/dynamicscrmonline",NA
2,"Recording_60","Process_16","2022-02-28T06:43:14",26,"Click UI element in window","List Item 'Outlook  ...  to switch preview' in Window 'Search'","SearchApp","Search","[""UIAutomation.Click Element: appmask['Window \\'Search\\'']['List Item \\'Outlook  ...  to switch preview\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -84 OffsetY: 8 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]",5,"Open the calendar.","Event_301","googlecalendar/dynamicscrmonline",NA
3,"Recording_60","Process_16","2022-02-28T06:43:40",7,"Press button in window","Button 'Calendar' in Window 'Inbox - Name - Outlook'","OUTLOOK","Inbox - Name - Outlook","[""UIAutomation.PressButton Button: appmask['Window \\'Inbox - Name - Outlook\\'']['Button \\'Calendar\\'']\n""]",6,"Open the calendar.","Event_301","googlecalendar/dynamicscrmonline",NA
4,"Recording_60","Process_16","2022-02-28T06:43:47",7,"Click UI element in window","List 'Month View, 31  ...  March 2022 12:00am' in Window 'Calendar - Email@Domain - Outlook'","OUTLOOK","Calendar - Email@Domain - Outlook","[""UIAutomation.Click Element: appmask['Window \\'Calendar - Email@Domain - Outlook\\'']['List \\'Month View, 31  ...  March 2022 12:00am\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 41 OffsetY: 190 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopCenter\n""]",7,"Check the next week date in calendar for your availability for product demo","Event_302","googlecalendar/dynamicscrmonline",NA
5,"Recording_60","Process_16","2022-02-28T06:43:54",2,"Press button in window","Firefox - 1 running window in Quick Launch Bar","","","[""UIAutomation.PressButton Button: appmask['Quick Launch Bar']['Firefox - 1 running window']\n""]",8,"Login to the crm tool","Event_303","googlecalendar/dynamicscrmonline",NA
6,"Recording_60","Process_16","2022-02-28T06:43:56",10,"Press button in window","Button 'Open a new tab (Ctrl+T)' in Window 'Dynamics 365 — Mozilla Firefox'","firefox","Dynamics 365 — Mozilla Firefox","[""UIAutomation.PressButton Button: appmask['Window \\'Dynamics 365 — Mozilla Firefox\\'']['Button \\'Open a new tab (Ctrl+T)\\'']\n""]",9,"Login to the crm tool","Event_303","googlecalendar/dynamicscrmonline",NA
7,"Recording_60","Process_16","2022-02-28T06:44:06",0,"Populate text field in window","Edit 'Search with Google or enter address' in Window 'Mozilla Firefox'; Text:'dynemic crm login'","firefox","Mozilla Firefox","[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Mozilla Firefox\\'']['Edit \\'Search with Google or enter address\\''] Text: 'dynemic crm login' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n"", 'WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]",10,"Login to the crm tool","Event_303","googlecalendar/dynamicscrmonline",NA
8,"Recording_60","Process_16","2022-02-28T06:44:06",4,"Send keys","TextToSend:'{Return}'","","","[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Mozilla Firefox\\'']['Edit \\'Search with Google or enter address\\''] Text: 'dynemic crm login' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n"", 'WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]",11,"Login to the crm tool","Event_303","googlecalendar/dynamicscrmonline",NA
9,"Recording_60","Process_16","2022-02-28T06:44:10",4,"Click UI element in window","Hyperlink 'Microsoft  ... om › en-in' in Window 'dynemic crm  ...  — Mozilla Firefox'","firefox","dynemic crm login - Google Search — Mozilla Firefox","[""UIAutomation.Click Element: appmask['Window \\'dynemic crm  ...  — Mozilla Firefox\\'']['Hyperlink \\'Microsoft  ... om › en-in\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -51 OffsetY: 4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]",12,"Login to the crm tool","Event_303","googlecalendar/dynamicscrmonline",NA
