"StepId","RecordingId","ProcessId","TimeStamp","DurationSec","StepName","StepDescription","ApplicationProcessName","ApplicationParentWindowName","AutomationStep","NextStepId","label_EventName","label_EventId","Process_Name","Connectors"
0,"Recording_144","Process_47",1639551178,"6","Select menu option in window","Google Chrome - 2 running windows in Quick Launch Bar","","","[""UIAutomation.SelectMenuOption Control: appmask['Quick Launch Bar']['Google Chrome - 2 running windows']\n""]","2","Open cloud storage","Event_662","onedriveforbusiness/teams/onenote",""
1,"Recording_144","Process_47",1639551184,"3","Click UI element in window","List Item 'Microsoft Office Home - Google Chrome' in List 'Task Switcher'","","Task Switcher","[""UIAutomation.Click Element: appmask['List \\'Task Switcher\\'']['List Item \\'Microsoft Office Home - Google Chrome\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -1 OffsetY: 29 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopCenter\n""]","3","Open cloud storage","Event_662","onedriveforbusiness/teams/onenote",""
2,"Recording_144","Process_47",1639551187,"7","Click UI element in window","Hyperlink 'OneDrive' in Pane 'Microsoft Office Home - Google Chrome - Person 1'","chrome","Microsoft Office Home - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'Microsoft Office Home - Google Chrome - Person 1\\'']['Hyperlink \\'OneDrive\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 0 OffsetY: -7 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]","4","Open cloud storage","Event_662","onedriveforbusiness/teams/onenote",""
3,"Recording_144","Process_47",1639551194,"5","Click UI element in window","Hyperlink 'Project Demo' in Pane 'Microsoft Office Home - Google Chrome - Person 1'","chrome","Microsoft Office Home - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'Microsoft Office Home - Google Chrome - Person 1\\'']['Hyperlink \\'Project Demo\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -8 OffsetY: 5 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopCenter\n""]","5","Locate spreadsheet in which the meeting points are mentioned","Event_663","onedriveforbusiness/teams/onenote",""
4,"Recording_144","Process_47",1639551199,"6","Click UI element in window","Hyperlink 'Minutes of Meeting.xlsx' in Pane 'Microsoft Office Home - Google Chrome - Person 1'","chrome","Microsoft Office Home - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'Microsoft Office Home - Google Chrome - Person 1\\'']['Hyperlink \\'Minutes of Meeting.xlsx\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -8 OffsetY: 0 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopCenter\n""]","6","Locate spreadsheet in which the meeting points are mentioned","Event_663","onedriveforbusiness/teams/onenote",""
5,"Recording_144","Process_47",1639551205,"3","Click UI element in window","Pane 'Microsoft Office Home - Google Chrome - Person 1'","chrome","Microsoft Office Home - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'Microsoft Office Home - Google Chrome - Person 1\\'']['Image \\'To get  ...  the context menu.\\''] ClickType: UIAutomation.ClickType.LeftButtonUp OffsetX: 821 OffsetY: 83 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]","7","Locate spreadsheet in which the meeting points are mentioned","Event_663","onedriveforbusiness/teams/onenote",""
6,"Recording_144","Process_47",1639551208,"13","Click UI element in window","Pane 'Microsoft Office Home - Google Chrome - Person 1'","chrome","Microsoft Office Home - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'Microsoft Office Home - Google Chrome - Person 1\\'']['Image \\'To get  ...  the context menu.\\''] ClickType: UIAutomation.ClickType.RightButtonUp OffsetX: 821 OffsetY: 83 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]","8","Locate spreadsheet in which the meeting points are mentioned","Event_663","onedriveforbusiness/teams/onenote",""
7,"Recording_144","Process_47",1639551221,"15","Click UI element in window","Text 'Copy' in Pane 'Microsoft Office Home - Google Chrome - Person 1'","chrome","Microsoft Office Home - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'Microsoft Office Home - Google Chrome - Person 1\\'']['Text \\'Copy\\''] ClickType: UIAutomation.ClickType.LeftButtonUp OffsetX: 2 OffsetY: 2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]","9","Locate spreadsheet in which the meeting points are mentioned","Event_663","onedriveforbusiness/teams/onenote",""
8,"Recording_144","Process_47",1639551236,"6","Click UI element in window","Microsoft Teams - 1 running window in Quick Launch Bar","","","[""UIAutomation.Click Element: appmask['Quick Launch Bar']['Microsoft Teams - 1 running window'] ClickType: UIAutomation.ClickType.LeftButtonUp OffsetX: 11 OffsetY: 12 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]","10","Open note taking app through messaging app","Event_664","onedriveforbusiness/teams/onenote",""
9,"Recording_144","Process_47",1639551242,"9","Select menu option in window","Menu Item 'More added apps Toolbar' in Pane 'General  ...  Teams, Main Window'","Teams","General (Project RoadMap) | Microsoft Teams, Main Window","[""UIAutomation.SelectMenuOption Control: appmask['Pane \\'General  ...  Teams, Main Window\\'']['Menu Item \\'More added apps Toolbar\\'']\n""]","11","Open note taking app through messaging app","Event_664","onedriveforbusiness/teams/onenote",""
