"StepId","RecordingId","ProcessId","TimeStamp","DurationSec","StepName","StepDescription","ApplicationProcessName","ApplicationParentWindowName","AutomationStep","NextStepId","label_EventName","label_EventId","Process_Name","Connectors"
0,"Recording_135","Process_44",1645176562,"2","Select menu option in window","Google Chrome - 2 running windows in Quick Launch Bar","","","[""UIAutomation.SelectMenuOption Control: appmask['Quick Launch Bar']['Google Chrome - 2 running windows']\n""]","2","Review the details of Annual Event from the note taking app","Event_620","planner/onenote/googlecalendar","onenote"
1,"Recording_135","Process_44",1645176564,"1","Press button in window","Button 'New Tab' in Pane 'New Tab - Google Chrome - Name'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.PressButton Button: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Button \\'New Tab\\'']\n""]","3","Review the details of Annual Event from the note taking app","Event_620","sharepoint/Microsoftforms/projectonline","Microsoftforms"
2,"Recording_135","Process_44",1645176565,"2","Click UI element in window","Edit 'Address and search bar' in Pane 'New Tab - Google Chrome - Name'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Edit \\'Address and search bar\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 159 OffsetY: 6 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]","4","Review the details of Annual Event from the note taking app","Event_620","planner/onenote/googlecalendar","onenote"
3,"Recording_135","Process_44",1645176567,"2","Populate text field in window","Edit 'Address and search bar' in Pane 'New Tab - Google Chrome - Name'; Text:'zoho notebook'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Edit \\'Address and search bar\\''] Text: 'zoho notebook' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]","5","Review the details of Annual Event from the note taking app","Event_620","planner/onenote/googlecalendar","onenote"
4,"Recording_135","Process_44",1645176569,"3","Send keys","TextToSend:'{Return}'","","","['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]","6","Review the details of Annual Event from the note taking app","Event_620","sharepoint/Microsoftforms/projectonline","Microsoftforms"
5,"Recording_135","Process_44",1645176572,"3","Click UI element in window","Hyperlink ' Note  ...  › notebook' in Pane 'New Tab - Google Chrome - Name'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Hyperlink \\' Note  ...  › notebook\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 48 OffsetY: 2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]","7","Review the details of Annual Event from the note taking app","Event_620","sharepoint/Microsoftforms/projectonline","Microsoftforms"
6,"Recording_135","Process_44",1645176575,"4","Click UI element in window","Hyperlink 'ACCESS ZOHO NOTEBOOK' in Pane 'New Tab - Google Chrome - Name'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Hyperlink \\'ACCESS ZOHO NOTEBOOK\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -20 OffsetY: -3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]","8","Review the details of Annual Event from the note taking app","Event_620","planner/onenote/googlecalendar","onenote"
7,"Recording_135","Process_44",1645176579,"2","Click UI element in window","Text 'All Notes' in Pane 'New Tab - Google Chrome - Name'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Text \\'All Notes\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 12 OffsetY: -2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]","9","Review the details of Annual Event from the note taking app","Event_620","planner/onenote/googlecalendar","onenote"
8,"Recording_135","Process_44",1645176581,"5","Click UI element in window","Text 'Plan for annual event' in Pane 'New Tab - Google Chrome - Name'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Text \\'Plan for annual event\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 13 OffsetY: -1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]","10","Review the details of Annual Event from the note taking app","Event_620","planner/onenote/googlecalendar","onenote"
9,"Recording_135","Process_44",1645176586,"4","Click UI element in window","Document 'Notebook' in Pane 'New Tab - Google Chrome - Name'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Document \\'Notebook\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -244 OffsetY: 26 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopRight\n""]","11","Review the details of Annual Event from the note taking app","Event_620","sharepoint/Microsoftforms/projectonline","Projectonline"
