StepId,RecordingId,ProcessId,TimeStamp,StepName,StepDescription,ApplicationProcessName,ApplicationParentWindowName,AutomationStep,NextStepId,label_EventName,label_EventId,Process_Name,Connectors,duration
0,Recording_135,Process_44,2022-02-18T09:29:22+00:00,Select menu option in window,Google Chrome - 2 running windows in Quick Launch Bar,,,"[""UIAutomation.SelectMenuOption Control: appmask['Quick Launch Bar']['Google Chrome - 2 running windows']\n""]",2.0,Review the details of Annual Event from the note taking app,Event_620,planner/onenote/googlecalendar,onenote,2.0
1,Recording_135,Process_44,2022-02-18T09:29:24+00:00,Press button in window,Button 'New Tab' in Pane 'New Tab - Google Chrome - Name',chrome,New Tab - Google Chrome - Name,"[""UIAutomation.PressButton Button: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Button \\'New Tab\\'']\n""]",3.0,Review the details of Annual Event from the note taking app,Event_620,sharepoint/Microsoftforms/projectonline,Microsoftforms,1.0
2,Recording_135,Process_44,2022-02-18T09:29:25+00:00,Click UI element in window,Edit 'Address and search bar' in Pane 'New Tab - Google Chrome - Name',chrome,New Tab - Google Chrome - Name,"[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Edit \\'Address and search bar\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 159 OffsetY: 6 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]",4.0,Review the details of Annual Event from the note taking app,Event_620,planner/onenote/googlecalendar,onenote,2.0
3,Recording_135,Process_44,2022-02-18T09:29:27+00:00,Populate text field in window,Edit 'Address and search bar' in Pane 'New Tab - Google Chrome - Name'; Text:'zoho notebook',chrome,New Tab - Google Chrome - Name,"[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Edit \\'Address and search bar\\''] Text: 'zoho notebook' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",5.0,Review the details of Annual Event from the note taking app,Event_620,planner/onenote/googlecalendar,onenote,2.0
4,Recording_135,Process_44,2022-02-18T09:29:29+00:00,Send keys,TextToSend:'{Return}',,,"['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]",6.0,Review the details of Annual Event from the note taking app,Event_620,sharepoint/Microsoftforms/projectonline,Microsoftforms,3.0
5,Recording_135,Process_44,2022-02-18T09:29:32+00:00,Click UI element in window,Hyperlink ' Note  ...  › notebook' in Pane 'New Tab - Google Chrome - Name',chrome,New Tab - Google Chrome - Name,"[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Hyperlink \\' Note  ...  › notebook\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 48 OffsetY: 2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",7.0,Review the details of Annual Event from the note taking app,Event_620,sharepoint/Microsoftforms/projectonline,Microsoftforms,3.0
6,Recording_135,Process_44,2022-02-18T09:29:35+00:00,Click UI element in window,Hyperlink 'ACCESS ZOHO NOTEBOOK' in Pane 'New Tab - Google Chrome - Name',chrome,New Tab - Google Chrome - Name,"[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Hyperlink \\'ACCESS ZOHO NOTEBOOK\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -20 OffsetY: -3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",8.0,Review the details of Annual Event from the note taking app,Event_620,planner/onenote/googlecalendar,onenote,4.0
7,Recording_135,Process_44,2022-02-18T09:29:39+00:00,Click UI element in window,Text 'All Notes' in Pane 'New Tab - Google Chrome - Name',chrome,New Tab - Google Chrome - Name,"[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Text \\'All Notes\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 12 OffsetY: -2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",9.0,Review the details of Annual Event from the note taking app,Event_620,planner/onenote/googlecalendar,onenote,2.0
8,Recording_135,Process_44,2022-02-18T09:29:41+00:00,Click UI element in window,Text 'Plan for annual event' in Pane 'New Tab - Google Chrome - Name',chrome,New Tab - Google Chrome - Name,"[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Text \\'Plan for annual event\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 13 OffsetY: -1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",10.0,Review the details of Annual Event from the note taking app,Event_620,planner/onenote/googlecalendar,onenote,5.0
9,Recording_135,Process_44,2022-02-18T09:29:46+00:00,Click UI element in window,Document 'Notebook' in Pane 'New Tab - Google Chrome - Name',chrome,New Tab - Google Chrome - Name,"[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Document \\'Notebook\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -244 OffsetY: 26 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopRight\n""]",11.0,Review the details of Annual Event from the note taking app,Event_620,sharepoint/Microsoftforms/projectonline,Projectonline,4.0
10,Recording_135,Process_44,2022-02-18T09:29:50+00:00,Press button in window,Button 'New Tab' in Pane 'New Tab - Google Chrome - Name',chrome,New Tab - Google Chrome - Name,"[""UIAutomation.PressButton Button: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Button \\'New Tab\\'']\n""]",12.0,Go to the calender and decide the suitable date for Annual Event,Event_621,sharepoint/Microsoftforms/projectonline,Projectonline,3.0
11,Recording_135,Process_44,2022-02-18T09:29:53+00:00,Press button in window,"Button 'Google Calendar - Week of February 13, 2022' in Pane 'New Tab - Google Chrome - Name'",chrome,New Tab - Google Chrome - Name,"[""UIAutomation.PressButton Button: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Button \\'Google Calendar - Week of February 13, 2022\\'']\n""]",13.0,Go to the calender and decide the suitable date for Annual Event,Event_621,planner/onenote/googlecalendar,Googlecalendar,8.0
12,Recording_135,Process_44,2022-02-18T09:30:01+00:00,Click UI element in window,Data Item '27' in Pane 'New Tab - Google Chrome - Name',chrome,New Tab - Google Chrome - Name,"[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Data Item \\'27\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -3 OffsetY: -5 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomCenter\n""]",14.0,Go to the calender and decide the suitable date for Annual Event,Event_621,planner/onenote/googlecalendar,Googlecalendar,6.0
13,Recording_135,Process_44,2022-02-18T09:30:07+00:00,Press button in window,Microsoft Teams - 1 running window in Quick Launch Bar,,,"[""UIAutomation.PressButton Button: appmask['Quick Launch Bar']['Microsoft Teams - 1 running window']\n""]",15.0,Login to planning tool,Event_622,planner/onenote/googlecalendar,Googlecalendar,5.0
14,Recording_135,Process_44,2022-02-18T09:30:12+00:00,Press button in window,"Button 'Add a tab' in Pane 'General  ...  Teams, Main Window'",Teams,"General (Project RoadMap) | Microsoft Teams, Main Window","[""UIAutomation.PressButton Button: appmask['Pane \\'General  ...  Teams, Main Window\\'']['Button \\'Add a tab\\'']\n""]",16.0,Login to planning tool,Event_622,planner/onenote/googlecalendar,Planner,8.0
