"StepId","RecordingId","ProcessId","TimeStamp","DurationSec","StepName","StepDescription","ApplicationProcessName","ApplicationParentWindowName","AutomationStep","NextStepId","label_EventName","label_EventId","Process_Name","Connectors"
0,"Recording_139","Process_46",1639541853,"5","Select menu option in window","Google Chrome - 2 running windows in Quick Launch Bar","","","[""UIAutomation.SelectMenuOption Control: appmask['Quick Launch Bar']['Google Chrome - 2 running windows']\n""]","2","Open a MOM spreadsheet.","Event_637","Office365users/excelonlinebusiness/onenote",""
1,"Recording_139","Process_46",1639541858,"3","Press button in window","Button 'New Tab' in Pane 'https ...  Chrome - Person 1'","chrome","https://cloudtimeoffice.com/COSEC/ - Google Chrome - Person 1","[""UIAutomation.PressButton Button: appmask['Pane \\'https ...  Chrome - Person 1\\'']['Button \\'New Tab\\'']\n""]","3","Open a MOM spreadsheet.","Event_637","Office365users/excelonlinebusiness/onenote",""
2,"Recording_139","Process_46",1639541861,"2","Click UI element in window","Edit 'Address and search bar' in Pane 'https ...  Chrome - Person 1'","chrome","https://cloudtimeoffice.com/COSEC/ - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'https ...  Chrome - Person 1\\'']['Edit \\'Address and search bar\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 154 OffsetY: 2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]","4","Open a MOM spreadsheet.","Event_637","Office365users/excelonlinebusiness/onenote",""
3,"Recording_139","Process_46",1639541863,"4","Click UI element in window","Pane in Pane 'https ...  Chrome - Person 1'","chrome","https://cloudtimeoffice.com/COSEC/ - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'https ...  Chrome - Person 1\\'']['Pane'] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -9 OffsetY: 6 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopRight\n""]","5","Open a MOM spreadsheet.","Event_637","Office365users/excelonlinebusiness/onenote",""
4,"Recording_139","Process_46",1639541867,"4","Click UI element in window","Hyperlink ' Office  ... office.com' in Pane 'https ...  Chrome - Person 1'","chrome","https://cloudtimeoffice.com/COSEC/ - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'https ...  Chrome - Person 1\\'']['Hyperlink \\' Office  ... office.com\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 66 OffsetY: -3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]","6","Open a MOM spreadsheet.","Event_637","Office365users/excelonlinebusiness/onenote",""
5,"Recording_139","Process_46",1639541871,"5","Click UI element in window","Hyperlink 'OneDrive' in Pane 'https ...  Chrome - Person 1'","chrome","https://cloudtimeoffice.com/COSEC/ - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'https ...  Chrome - Person 1\\'']['Hyperlink \\'OneDrive\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 7 OffsetY: -4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]","7","Open a MOM spreadsheet.","Event_637","Office365users/excelonlinebusiness/onenote",""
6,"Recording_139","Process_46",1639541876,"4","Click UI element in window","Hyperlink 'Project Demo' in Pane 'https ...  Chrome - Person 1'","chrome","https://cloudtimeoffice.com/COSEC/ - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'https ...  Chrome - Person 1\\'']['Hyperlink \\'Project Demo\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -22 OffsetY: -3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]","8","Open a MOM spreadsheet.","Event_637","Office365users/excelonlinebusiness/onenote",""
7,"Recording_139","Process_46",1639541880,"26","Click UI element in window","Hyperlink 'Minutes of Meeting.xlsx' in Pane 'https ...  Chrome - Person 1'","chrome","https://cloudtimeoffice.com/COSEC/ - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'https ...  Chrome - Person 1\\'']['Hyperlink \\'Minutes of Meeting.xlsx\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 10 OffsetY: 2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]","9","Open a MOM spreadsheet.","Event_637","Office365users/excelonlinebusiness/onenote",""
8,"Recording_139","Process_46",1639541906,"14","Click UI element in window","Image in Pane 'https ...  Chrome - Person 1'","chrome","https://cloudtimeoffice.com/COSEC/ - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'https ...  Chrome - Person 1\\'']['Image'] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -312 OffsetY: 43 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopCenter\n""]","11"," Verify the points related quality improvement.","Event_638","Office365users/excelonlinebusiness/onenote",""
9,"Recording_139","Process_46",1639541920,"9","Click UI element in window","List Item 'New Incognito Tab - Google Chrome' in List 'Task Switcher'","","Task Switcher","[""UIAutomation.Click Element: appmask['List \\'Task Switcher\\'']['List Item \\'New Incognito Tab - Google Chrome\\''] ClickType: UIAutomation.ClickType.LeftButtonUp OffsetX: 13 OffsetY: 23 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]","12","Go to note taking app and create notes related to quality improvement task.","Event_639","Office365users/excelonlinebusiness/onenote",""
10,"Recording_139","Process_46",1639541929,"1","Populate text field in window","Edit 'Address and search bar' in Pane 'https ...  Chrome - Person 1'; Text:'o365'","chrome","https://cloudtimeoffice.com/COSEC/ - Google Chrome - Person 1","[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'https ...  Chrome - Person 1\\'']['Edit \\'Address and search bar\\''] Text: 'o365' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]","13","Go to note taking app and create notes related to quality improvement task.","Event_639","Office365users/excelonlinebusiness/onenote",""
11,"Recording_139","Process_46",1639541930,"7","Send keys","TextToSend:'{Return}'","","","['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]","14","Go to note taking app and create notes related to quality improvement task.","Event_639","Office365users/excelonlinebusiness/onenote",""
12,"Recording_139","Process_46",1639541937,"4","Click UI element in window","Hyperlink ' Office  ... office.com' in Pane 'https ...  Chrome - Person 1'","chrome","https://cloudtimeoffice.com/COSEC/ - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'https ...  Chrome - Person 1\\'']['Hyperlink \\' Office  ... office.com\\''] ClickType: UIAutomation.ClickType.LeftButtonUp OffsetX: -37 OffsetY: 6 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopCenter\n""]","15","Go to note taking app and create notes related to quality improvement task.","Event_639","Office365users/excelonlinebusiness/onenote",""
13,"Recording_139","Process_46",1639541941,"7","Press button in window","Button 'OneNote' in Pane 'https ...  Chrome - Person 1'","chrome","https://cloudtimeoffice.com/COSEC/ - Google Chrome - Person 1","[""UIAutomation.PressButton Button: appmask['Pane \\'https ...  Chrome - Person 1\\'']['Button \\'OneNote\\'']\n""]","16","Go to note taking app and create notes related to quality improvement task.","Event_639","Office365users/excelonlinebusiness/onenote",""
14,"Recording_139","Process_46",1639541948,"6","Press button in window","Button 'New notebook' in Pane 'https ...  Chrome - Person 1'","chrome","https://cloudtimeoffice.com/COSEC/ - Google Chrome - Person 1","[""UIAutomation.PressButton Button: appmask['Pane \\'https ...  Chrome - Person 1\\'']['Button \\'New notebook\\'']\n""]","17","Go to note taking app and create notes related to quality improvement task.","Event_639","Office365users/excelonlinebusiness/onenote",""
15,"Recording_139","Process_46",1639541954,"4","Populate text field in window","Edit 'Notebook name' in Pane 'https ...  Chrome - Person 1'; Text:'Feedback'","chrome","https://cloudtimeoffice.com/COSEC/ - Google Chrome - Person 1","[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'https ...  Chrome - Person 1\\'']['Edit \\'Notebook name\\''] Text: 'Feedback' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]","18","Go to note taking app and create notes related to quality improvement task.","Event_639","Office365users/excelonlinebusiness/onenote",""
16,"Recording_139","Process_46",1639541958,"19","Press button in window","Button 'Create' in Pane 'https ...  Chrome - Person 1'","chrome","https://cloudtimeoffice.com/COSEC/ - Google Chrome - Person 1","[""UIAutomation.PressButton Button: appmask['Pane \\'https ...  Chrome - Person 1\\'']['Button \\'Create\\'']\n""]","19","Go to note taking app and create notes related to quality improvement task.","Event_639","Office365users/excelonlinebusiness/onenote",""
17,"Recording_139","Process_46",1639541977,"13","Click UI element in window","Hyperlink 'Click  ...  a new section.' in Pane 'https ...  Chrome - Person 1'","chrome","https://cloudtimeoffice.com/COSEC/ - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'https ...  Chrome - Person 1\\'']['Hyperlink \\'Click  ...  a new section.\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 55 OffsetY: 6 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]","20","Go to note taking app and create notes related to quality improvement task.","Event_639","Office365users/excelonlinebusiness/onenote",""
18,"Recording_139","Process_46",1639541990,"4","Populate text field in window","Edit 'Enter a section name:' in Pane 'https ...  Chrome - Person 1'; Text:'Prominent Action'","chrome","https://cloudtimeoffice.com/COSEC/ - Google Chrome - Person 1","[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'https ...  Chrome - Person 1\\'']['Edit \\'Enter a section name:\\''] Text: 'Prominent Action' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]","21","Go to note taking app and create notes related to quality improvement task.","Event_639","Office365users/excelonlinebusiness/onenote",""
19,"Recording_139","Process_46",1639541994,"5","Click UI element in window","Button 'OK' in Pane 'https ...  Chrome - Person 1'","chrome","https://cloudtimeoffice.com/COSEC/ - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'https ...  Chrome - Person 1\\'']['Button \\'OK\\''] ClickType: UIAutomation.ClickType.LeftButtonUp OffsetX: 16 OffsetY: 9 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]","22","Go to note taking app and create notes related to quality improvement task.","Event_639","Office365users/excelonlinebusiness/onenote",""
20,"Recording_139","Process_46",1639541999,"6","Click UI element in window","Pane 'https ...  Chrome - Person 1'","chrome","https://cloudtimeoffice.com/COSEC/ - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'https ...  Chrome - Person 1\\'']['Group'] ClickType: UIAutomation.ClickType.LeftButtonUp\n""]","23","Go to note taking app and create notes related to quality improvement task.","Event_639","Office365users/excelonlinebusiness/onenote",""
21,"Recording_139","Process_46",1639542005,"10","Send keys","TextToSend:'{LControlKey}({V})'","","","['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{LControlKey}({V})'\n""]","24","Go to note taking app and create notes related to quality improvement task.","Event_639","Office365users/excelonlinebusiness/onenote",""
