StepId,RecordingId,ProcessId,TimeStamp,StepName,StepDescription,ApplicationProcessName,ApplicationParentWindowName,AutomationStep,NextStepId,label_EventName,label_EventId,Process_Name,Connectors
0,Recording_112,Process_1,2022-02-18T09:21:33+00:00,Select menu option in window,Firefox - 2 running windows in Quick Launch Bar,,,"[""UIAutomation.SelectMenuOption Control: appmask['Quick Launch Bar']['Firefox - 2 running windows']\n""]",2.0,Go to collaborative platform,Event_522,sharepoint/Microsoftforms/projectonline,sharepoint
1,Recording_112,Process_1,2022-02-18T09:21:39+00:00,Click UI element in window,List Item 'Untitled  ...  (Private Browsing)' in List 'Task Switcher',,Task Switcher,"[""UIAutomation.Click Element: appmask['List \\'Task Switcher\\'']['List Item \\'Untitled  ...  (Private Browsing)\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 44 OffsetY: 47 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]",3.0,Go to collaborative platform,Event_522,sharepoint/Microsoftforms/projectonline,sharepoint
2,Recording_112,Process_1,2022-02-18T09:21:42+00:00,Press button in window,Button 'Open a new tab (Ctrl+T)' in Window 'Untitled  ...  (Private Browsing)' 2,firefox,Untitled project — Mozilla Firefox (Private Browsing),"[""UIAutomation.PressButton Button: appmask['Window \\'Untitled  ...  (Private Browsing)\\' 2']['Button \\'Open a new tab (Ctrl+T)\\'']\n""]",4.0,Go to collaborative platform,Event_522,sharepoint/Microsoftforms/projectonline,sharepoint
3,Recording_112,Process_1,2022-02-18T09:21:47+00:00,Populate text field in window,Edit 'Search with Google or enter address' in Window 'Mozilla Firefox (Private Browsing)'; Text:'o365',firefox,Mozilla Firefox (Private Browsing),"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Mozilla Firefox (Private Browsing)\\'']['Edit \\'Search with Google or enter address\\''] Text: 'o365' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",5.0,Go to collaborative platform,Event_522,sharepoint/Microsoftforms/projectonline,sharepoint
4,Recording_112,Process_1,2022-02-18T09:21:48+00:00,Send keys,TextToSend:'{Return}',,,"['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]",6.0,Go to collaborative platform,Event_522,sharepoint/Microsoftforms/projectonline,sharepoint
5,Recording_112,Process_1,2022-02-18T09:21:53+00:00,Click UI element in window,Hyperlink 'Office  ... office.com' in Window 'o365 -  ...  (Private Browsing)',firefox,o365 - Google Search — Mozilla Firefox (Private Browsing),"[""UIAutomation.Click Element: appmask['Window \\'o365 -  ...  (Private Browsing)\\'']['Hyperlink \\'Office  ... office.com\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -99 OffsetY: 3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]",7.0,Go to collaborative platform,Event_522,sharepoint/Microsoftforms/projectonline,sharepoint
6,Recording_112,Process_1,2022-02-18T09:22:00+00:00,Select menu option in window,Menu Item 'App launcher' in Window 'Microsoft  ...  (Private Browsing)',firefox,Microsoft Office Home — Mozilla Firefox (Private Browsing),"[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Microsoft  ...  (Private Browsing)\\'']['Menu Item \\'App launcher\\'']\n""]",8.0,Go to collaborative platform,Event_522,sharepoint/Microsoftforms/projectonline,sharepoint
7,Recording_112,Process_1,2022-02-18T09:22:04+00:00,Click UI element in window,Hyperlink 'SharePoint' in Window 'Microsoft  ...  (Private Browsing)',firefox,Microsoft Office Home — Mozilla Firefox (Private Browsing),"[""UIAutomation.Click Element: appmask['Window \\'Microsoft  ...  (Private Browsing)\\'']['Hyperlink \\'SharePoint\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 45 OffsetY: 14 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]",9.0,Go to collaborative platform,Event_522,sharepoint/Microsoftforms/projectonline,sharepoint
8,Recording_112,Process_1,2022-02-18T09:22:16+00:00,Click UI element in window,Hyperlink 'Site Project RoadMap.' in Window 'SharePoint — Mozilla Firefox (Private Browsing)',firefox,SharePoint — Mozilla Firefox (Private Browsing),"[""UIAutomation.Click Element: appmask['Window \\'SharePoint — Mozilla Firefox (Private Browsing)\\'']['Hyperlink \\'Site Project RoadMap.\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -14 OffsetY: -43 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomCenter\n""]",10.0,Locate the feedback form instruction,Event_523,sharepoint/Microsoftforms/projectonline,sharepoint
9,Recording_112,Process_1,2022-02-18T09:22:22+00:00,Click UI element in window,Hyperlink 'Documents' in Window 'Project  ...  (Private Browsing)',firefox,Project RoadMap - Home — Mozilla Firefox (Private Browsing),"[""UIAutomation.Click Element: appmask['Window \\'Project  ...  (Private Browsing)\\'']['Hyperlink \\'Documents\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -9 OffsetY: -3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",11.0,Locate the feedback form instruction,Event_523,sharepoint/Microsoftforms/projectonline,sharepoint
