StepId,RecordingId,ProcessId,TimeStamp,StepName,StepDescription,ApplicationProcessName,ApplicationParentWindowName,AutomationStep,NextStepId,label_EventName,label_EventId,Process_Name,Connectors
0,Recording_37,Process_12,2022-02-23T03:44:23+00:00,Press button in window,Firefox - 1 running window in Quick Launch Bar,,,"[""UIAutomation.PressButton Button: appmask['Quick Launch Bar']['Firefox - 1 running window']\n""]",2.0,Go to the forms app,Event_176,Microsoftforms/rss/outlook,Microsoftforms
1,Recording_37,Process_12,2022-02-23T03:44:31+00:00,Populate text field in window,Edit 'Search with Google or enter address' in Window 'New Tab — Mozilla Firefox'; Text:'google forms',firefox,New Tab — Mozilla Firefox,"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'New Tab — Mozilla Firefox\\'']['Edit \\'Search with Google or enter address\\''] Text: 'google forms' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n"", 'WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]",3.0,Go to the forms app,Event_176,Microsoftforms/rss/outlook,Microsoftforms
2,Recording_37,Process_12,2022-02-23T03:44:31+00:00,Send keys,TextToSend:'{Return}',,,"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'New Tab — Mozilla Firefox\\'']['Edit \\'Search with Google or enter address\\''] Text: 'google forms' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n"", 'WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]",4.0,Go to the forms app,Event_176,Microsoftforms/rss/outlook,Microsoftforms
3,Recording_37,Process_12,2022-02-23T03:44:35+00:00,Click UI element in window,Hyperlink 'Free  ...  › forms › about' in Window 'google forms - Google Search — Mozilla Firefox',firefox,google forms - Google Search — Mozilla Firefox,"[""UIAutomation.Click Element: appmask['Window \\'google forms - Google Search — Mozilla Firefox\\'']['Hyperlink \\'Free  ...  › forms › about\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 7 OffsetY: -5 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",5.0,Go to the forms app,Event_176,Microsoftforms/rss/outlook,Microsoftforms
4,Recording_37,Process_12,2022-02-23T03:44:39+00:00,Click UI element in window,Hyperlink 'Go to Forms' in Window 'Google  ...  — Mozilla Firefox',firefox,Google Forms: Free Online Form Creator | Google Workspace — Mozilla Firefox,"[""UIAutomation.Click Element: appmask['Window \\'Google  ...  — Mozilla Firefox\\'']['Hyperlink \\'Go to Forms\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -42 OffsetY: 15 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopRight\n""]",6.0,Go to the forms app,Event_176,Microsoftforms/rss/outlook,Microsoftforms
5,Recording_37,Process_12,2022-02-23T03:44:43+00:00,Click UI element in window,Image in Window 'Google Forms — Mozilla Firefox',firefox,Google Forms — Mozilla Firefox,"[""UIAutomation.Click Element: appmask['Window \\'Google Forms — Mozilla Firefox\\'']['Image'] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -27 OffsetY: 4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",7.0,Create a form for Holiday survey,Event_177,Microsoftforms/rss/outlook,Microsoftforms
6,Recording_37,Process_12,2022-02-23T03:44:56+00:00,Populate text field in window,Edit 'Form title' in Window 'Untitled form - Google Forms — Mozilla Firefox'; Text:'Holiday surrvey form',firefox,Untitled form - Google Forms — Mozilla Firefox,"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Untitled form - Google Forms — Mozilla Firefox\\'']['Edit \\'Form title\\''] Text: 'Holiday surrvey form' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",8.0,Create a form for Holiday survey,Event_177,Microsoftforms/rss/outlook,Microsoftforms
7,Recording_37,Process_12,2022-02-23T03:45:01+00:00,Click UI element in window,Edit 'Question title' in Window 'Untitled form - Google Forms — Mozilla Firefox',firefox,Untitled form - Google Forms — Mozilla Firefox,"[""UIAutomation.Click Element: appmask['Window \\'Untitled form - Google Forms — Mozilla Firefox\\'']['Edit \\'Question title\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -7 OffsetY: -1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]",9.0,Create a form for Holiday survey,Event_177,Microsoftforms/rss/outlook,Microsoftforms
8,Recording_37,Process_12,2022-02-23T03:45:17+00:00,Populate text field in window,Edit 'Question title' 2 in Window 'Untitled form - Google Forms — Mozilla Firefox'; Text:'Are you happy with the provided list of holidays?',firefox,Untitled form - Google Forms — Mozilla Firefox,"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Untitled form - Google Forms — Mozilla Firefox\\'']['Edit \\'Question title\\' 2'] Text: 'Are you happy with the provided list of holidays?' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",10.0,Create a form for Holiday survey,Event_177,Microsoftforms/rss/outlook,Microsoftforms
9,Recording_37,Process_12,2022-02-23T03:45:20+00:00,Press button in window,Button 'Add Yes' in Window 'Untitled form - Google Forms — Mozilla Firefox',firefox,Untitled form - Google Forms — Mozilla Firefox,"[""UIAutomation.PressButton Button: appmask['Window \\'Untitled form - Google Forms — Mozilla Firefox\\'']['Button \\'Add Yes\\'']\n""]",11.0,Create a form for Holiday survey,Event_177,Microsoftforms/rss/outlook,Microsoftforms
10,Recording_37,Process_12,2022-02-23T03:45:22+00:00,Press button in window,Window 'Untitled form - Google Forms — Mozilla Firefox',firefox,Untitled form - Google Forms — Mozilla Firefox,"[""UIAutomation.PressButton Button: appmask['Window \\'Untitled form - Google Forms — Mozilla Firefox\\'']['Button \\'Add No\\'']\n""]",12.0,Create a form for Holiday survey,Event_177,Microsoftforms/rss/outlook,Outlook
11,Recording_37,Process_12,2022-02-23T03:45:35+00:00,Press button in window,Button 'Send' in Window 'Untitled form - Google Forms — Mozilla Firefox',firefox,Untitled form - Google Forms — Mozilla Firefox,"[""UIAutomation.PressButton Button: appmask['Window \\'Untitled form - Google Forms — Mozilla Firefox\\'']['Button \\'Send\\'']\n""]",13.0,Send the form through mail,Event_178,Microsoftforms/rss/outlook,Outlook
12,Recording_37,Process_12,2022-02-23T03:45:40+00:00,Click UI element in window,Combo Box 'To' in Window 'Untitled form - Google Forms — Mozilla Firefox',firefox,Untitled form - Google Forms — Mozilla Firefox,"[""UIAutomation.Click Element: appmask['Window \\'Untitled form - Google Forms — Mozilla Firefox\\'']['Combo Box \\'To\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -36 OffsetY: 0 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",14.0,Send the form through mail,Event_178,Microsoftforms/rss/outlook,Outlook
13,Recording_37,Process_12,2022-02-23T03:45:41+00:00,Send keys,TextToSend:'krnal{Back}{Back}{Back}',,,"['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: 'krnal{Back}{Back}{Back}'\n""]",15.0,Send the form through mail,Event_178,Microsoftforms/rss/outlook,Outlook
14,Recording_37,Process_12,2022-02-23T03:45:45+00:00,Click UI element in window,List Item 'kr Email@Domain' in Window 'Untitled form - Google Forms — Mozilla Firefox',firefox,Untitled form - Google Forms — Mozilla Firefox,"[""UIAutomation.Click Element: appmask['Window \\'Untitled form - Google Forms — Mozilla Firefox\\'']['List Item \\'kr Email@Domain\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -72 OffsetY: 2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]",16.0,Send the form through mail,Event_178,Microsoftforms/rss/outlook,Outlook
15,Recording_37,Process_12,2022-02-23T03:45:58+00:00,Press button in window,Button 'Send' 2 in Window 'Untitled form - Google Forms — Mozilla Firefox',firefox,Untitled form - Google Forms — Mozilla Firefox,"[""UIAutomation.PressButton Button: appmask['Window \\'Untitled form - Google Forms — Mozilla Firefox\\'']['Button \\'Send\\' 2']\n""]",17.0,Send the form through mail,Event_178,Microsoftforms/rss/outlook,Outlook
16,Recording_37,Process_12,2022-02-23T03:46:03+00:00,Select tab in window,Tab Item 'Responses' in Window 'Untitled form - Google Forms — Mozilla Firefox',firefox,Untitled form - Google Forms — Mozilla Firefox,"[""UIAutomation.SelectTab Tab: appmask['Window \\'Untitled form - Google Forms — Mozilla Firefox\\'']['Tab Item \\'Responses\\'']\n""]",18.0, Go to the form response tab,Event_179,Microsoftforms/rss/outlook,Outlook
17,Recording_37,Process_12,2022-02-23T03:46:07+00:00,Press button in window,Button 'Distill Web Monitor' in Window 'Untitled form - Google Forms — Mozilla Firefox',firefox,Untitled form - Google Forms — Mozilla Firefox,"[""UIAutomation.PressButton Button: appmask['Window \\'Untitled form - Google Forms — Mozilla Firefox\\'']['Button \\'Distill Web Monitor\\'']\n""]",19.0,Open the syndication app,Event_180,Microsoftforms/rss/outlook,rss
18,Recording_37,Process_12,2022-02-23T03:46:12+00:00,Press button in window,Button 'Select parts of page' in Window 'Untitled form - Google Forms — Mozilla Firefox',firefox,Untitled form - Google Forms — Mozilla Firefox,"[""UIAutomation.PressButton Button: appmask['Window \\'Untitled form - Google Forms — Mozilla Firefox\\'']['Button \\'Select parts of page\\'']\n""]",20.0,Set the feed for the response of survey form,Event_181,Microsoftforms/rss/outlook,rss
19,Recording_37,Process_12,2022-02-23T03:46:20+00:00,Click UI element in window,Edit '0 responses' in Window 'Untitled form - Google Forms — Mozilla Firefox',firefox,Untitled form - Google Forms — Mozilla Firefox,"[""UIAutomation.Click Element: appmask['Window \\'Untitled form - Google Forms — Mozilla Firefox\\'']['Edit \\'0 responses\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 17 OffsetY: -1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",21.0,Set the feed for the response of survey form,Event_181,Microsoftforms/rss/outlook,rss
20,Recording_37,Process_12,2022-02-23T03:46:36+00:00,Press button in window,Button ' Save selections' in Window 'Untitled form - Google Forms — Mozilla Firefox',firefox,Untitled form - Google Forms — Mozilla Firefox,"[""UIAutomation.PressButton Button: appmask['Window \\'Untitled form - Google Forms — Mozilla Firefox\\'']['Button \\'\uf0c7 Save selections\\'']\n""]",22.0,Set the feed for the response of survey form,Event_181,Microsoftforms/rss/outlook,rss
21,Recording_37,Process_12,2022-02-23T03:46:44+00:00,Drag and drop UI element in window,Slider in Window 'Watchlist - Distill — Mozilla Firefox',firefox,Watchlist - Distill — Mozilla Firefox,"[""UIAutomation.DragAndDropElement MouseDownOffsetY: -1 MouseDownOffsetX: 2 RectangleEdgePointForMouseDown: UIAutomation.RectangleEdgePoint.MiddleCenter ControlToDrag: appmask['Window \\'Watchlist - Distill — Mozilla Firefox\\'']['Slider'] MouseUpOffsetY: -6 MouseUpOffsetX: -2 RectangleEdgePointForMouseUp: UIAutomation.RectangleEdgePoint.MiddleCenter ControlToDropOver: appmask['Window \\'Watchlist - Distill — Mozilla Firefox\\'']['Slider'] ClickType: UIAutomation.DragAndDropClickType.LeftClick\n""]",23.0,Set the feed for the response of survey form,Event_181,Microsoftforms/rss/outlook,rss
22,Recording_37,Process_12,2022-02-23T03:46:46+00:00,Click UI element in window,Hyperlink 'Add action' in Window 'Watchlist - Distill — Mozilla Firefox',firefox,Watchlist - Distill — Mozilla Firefox,"[""UIAutomation.Click Element: appmask['Window \\'Watchlist - Distill — Mozilla Firefox\\'']['Hyperlink \\'Add action\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -5 OffsetY: 3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopCenter\n""]",24.0,Set the feed for the response of survey form,Event_181,Microsoftforms/rss/outlook,rss
23,Recording_37,Process_12,2022-02-23T03:46:48+00:00,Click UI element in window,Menu 'Add action' in Window 'Watchlist - Distill — Mozilla Firefox',firefox,Watchlist - Distill — Mozilla Firefox,"[""UIAutomation.Click Element: appmask['Window \\'Watchlist - Distill — Mozilla Firefox\\'']['Menu \\'Add action\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 61 OffsetY: 88 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]",25.0,Set the feed for the response of survey form,Event_181,Microsoftforms/rss/outlook,rss
24,Recording_37,Process_12,2022-02-23T03:46:52+00:00,Click UI element in window,Hyperlink 'Add Condition' in Window 'Watchlist - Distill — Mozilla Firefox',firefox,Watchlist - Distill — Mozilla Firefox,"[""UIAutomation.Click Element: appmask['Window \\'Watchlist - Distill — Mozilla Firefox\\'']['Hyperlink \\'Add Condition\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -23 OffsetY: 0 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]",26.0,Set the feed for the response of survey form,Event_181,Microsoftforms/rss/outlook,rss
25,Recording_37,Process_12,2022-02-23T03:46:57+00:00,Set drop-down list value in window,Combo Box in Window 'Watchlist - Distill — Mozilla Firefox',firefox,Watchlist - Distill — Mozilla Firefox,"[""UIAutomation.SetDropDownListValueInWindow.SetDropDownListValueByName DropDownList: appmask['Window \\'Watchlist - Distill — Mozilla Firefox\\'']['Combo Box'] OptionsNames: 'has number more than (>)'\n""]",27.0,Set the feed for the response of survey form,Event_181,Microsoftforms/rss/outlook,rss
26,Recording_37,Process_12,2022-02-23T03:47:01+00:00,Populate text field in window,Edit 'Number' in Window 'Watchlist - Distill — Mozilla Firefox'; Text:'0',firefox,Watchlist - Distill — Mozilla Firefox,"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Watchlist - Distill — Mozilla Firefox\\'']['Edit \\'Number\\''] Text: '0' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",28.0,Set the feed for the response of survey form,Event_181,Microsoftforms/rss/outlook,rss
27,Recording_37,Process_12,2022-02-23T03:47:04+00:00,Press button in window,Button 'Save' in Window 'Watchlist - Distill — Mozilla Firefox',firefox,Watchlist - Distill — Mozilla Firefox,"[""UIAutomation.PressButton Button: appmask['Window \\'Watchlist - Distill — Mozilla Firefox\\'']['Button \\'Save\\'']\n""]",,Set the feed for the response of survey form,Event_181,Microsoftforms/rss/outlook,rss
0,Recording_15,Process_12,2022-02-23T04:05:24+00:00,Select menu option in window,Microsoft Edge (2) - 2 running windows in Quick Launch Bar,,,"[""UIAutomation.SelectMenuOption Control: appmask['Quick Launch Bar']['Microsoft Edge (2) - 2 running windows']\n""]",2.0,Open online form app,Event_67,Microsoftforms/rss/outlook,Microsoftforms
1,Recording_15,Process_12,2022-02-23T04:05:29+00:00,Click UI element in window,List Item 'New tab  ...  - Microsoft​ Edge' in List 'Task Switcher',,Task Switcher,"[""UIAutomation.Click Element: appmask['List \\'Task Switcher\\'']['List Item \\'New tab  ...  - Microsoft\u200b Edge\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -46 OffsetY: 19 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]",3.0,Open online form app,Event_67,Microsoftforms/rss/outlook,Microsoftforms
2,Recording_15,Process_12,2022-02-23T04:05:31+00:00,Click UI element in window,Edit 'Address and search bar' in Window 'New tab and  ...  - Microsoft​ Edge',msedge,New tab and 3 more pages - Personal - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'New tab and  ...  - Microsoft\u200b Edge\\'']['Edit \\'Address and search bar\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 88 OffsetY: -10 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomLeft\n""]",4.0,Open online form app,Event_67,Microsoftforms/rss/outlook,Microsoftforms
3,Recording_15,Process_12,2022-02-23T04:05:36+00:00,Populate text field in window,Edit 'Address and search bar' in Window 'New tab and  ...  - Microsoft​ Edge'; Text:'zoho forms',msedge,New tab and 3 more pages - Personal - Microsoft​ Edge,"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'New tab and  ...  - Microsoft\u200b Edge\\'']['Edit \\'Address and search bar\\''] Text: 'zoho forms' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",5.0,Open online form app,Event_67,Microsoftforms/rss/outlook,Microsoftforms
