StepId,RecordingId,ProcessId,TimeStamp,StepName,StepDescription,ApplicationProcessName,ApplicationParentWindowName,AutomationStep,NextStepId,label_EventName,label_EventId,Process_Name,Connectors
0,Recording_110,Process_44,2022-02-18T05:44:33+00:00,Select menu option in window,Microsoft Edge (2) - 2 running windows in Quick Launch Bar,,,"[""UIAutomation.SelectMenuOption Control: appmask['Quick Launch Bar']['Microsoft Edge (2) - 2 running windows']\n""]",2.0, Find the details of Annual Event stored in note taking tool,Event_514,planner/onenote/googlecalendar,onenote
1,Recording_110,Process_44,2022-02-18T05:44:36+00:00,Click UI element in window,List Item 'New tab  ...  - Microsoft​ Edge' in List 'Task Switcher',,Task Switcher,"[""UIAutomation.Click Element: appmask['List \\'Task Switcher\\'']['List Item \\'New tab  ...  - Microsoft\u200b Edge\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -27 OffsetY: 11 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",3.0, Find the details of Annual Event stored in note taking tool,Event_514,planner/onenote/googlecalendar,onenote
2,Recording_110,Process_44,2022-02-18T05:44:44+00:00,Populate text field in window,Edit 'Address and search bar' in Window 'New tab and  ...  - Microsoft​ Edge'; Text:'evernote login',msedge,New tab and 1 more page - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'New tab and  ...  - Microsoft\u200b Edge\\'']['Edit \\'Address and search bar\\''] Text: 'evernote login' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",4.0, Find the details of Annual Event stored in note taking tool,Event_514,planner/onenote/googlecalendar,onenote
3,Recording_110,Process_44,2022-02-18T05:44:45+00:00,Send keys,TextToSend:'{Return}',,,"['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]",5.0, Find the details of Annual Event stored in note taking tool,Event_514,planner/onenote/googlecalendar,onenote
4,Recording_110,Process_44,2022-02-18T05:44:48+00:00,Click UI element in window,Hyperlink 'Welcome Back - Evernote' in Window 'evernote  ...  - Microsoft​ Edge',msedge,evernote login - Search and 1 more page - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'evernote  ...  - Microsoft\u200b Edge\\'']['Hyperlink \\'Welcome Back - Evernote\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 1 OffsetY: -1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",6.0, Find the details of Annual Event stored in note taking tool,Event_514,planner/onenote/googlecalendar,onenote
5,Recording_110,Process_44,2022-02-18T05:45:00+00:00,Click UI element in window,Hyperlink 'Notebooks' in Window 'Home -  ...  - Microsoft​ Edge',msedge,Home - Evernote and 2 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Home -  ...  - Microsoft\u200b Edge\\'']['Hyperlink \\'Notebooks\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 18 OffsetY: -4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",7.0, Find the details of Annual Event stored in note taking tool,Event_514,planner/onenote/googlecalendar,onenote
6,Recording_110,Process_44,2022-02-18T05:45:03+00:00,Press button in window,Button 'Plan for annual event (1)' in Window 'Notebooks -  ...  - Microsoft​ Edge',msedge,Notebooks - Evernote and 2 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Notebooks -  ...  - Microsoft\u200b Edge\\'']['Button \\'Plan for annual event (1)\\'']\n""]",8.0, Find the details of Annual Event stored in note taking tool,Event_514,planner/onenote/googlecalendar,onenote
7,Recording_110,Process_44,2022-02-18T05:45:15+00:00,Click UI element in window,Edit 'Start writing or drag files here' in Window 'Plan for  ...  - Microsoft​ Edge',msedge,Plan for annual event - Evernote and 2 more pages - [InPrivate] - Microsoft​ Edge,"[""UIAutomation.Click Element: appmask['Window \\'Plan for  ...  - Microsoft\u200b Edge\\'']['Edit \\'Start writing or drag files here\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -121 OffsetY: 22 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopCenter\n""]",9.0, Find the details of Annual Event stored in note taking tool,Event_514,planner/onenote/googlecalendar,onenote
8,Recording_110,Process_44,2022-02-18T05:45:29+00:00,Press button in window,Outlook 2013 - 1 running window in Quick Launch Bar,,,"[""UIAutomation.PressButton Button: appmask['Quick Launch Bar']['Outlook 2013 - 1 running window']\n""]",10.0,Select the suitable date for the Annual Event,Event_515,planner/onenote/googlecalendar,Googlecalendar
9,Recording_110,Process_44,2022-02-18T05:45:32+00:00,Press button in window,Button 'Mail' in Window 'Calendar - Email@Domain - Outlook',OUTLOOK,Calendar - Email@Domain - Outlook,"[""UIAutomation.PressButton Button: appmask['Window \\'Calendar - Email@Domain - Outlook\\'']['Button \\'Mail\\'']\n""]",11.0,Select the suitable date for the Annual Event,Event_515,planner/onenote/googlecalendar,Googlecalendar
