StepId,RecordingId,ProcessId,TimeStamp,StepName,StepDescription,ApplicationProcessName,ApplicationParentWindowName,AutomationStep,NextStepId,label_EventName,label_EventId,Process_Name,Connectors
0,Recording_109,Process_43,2022-02-18T04:50:46+00:00,Select menu option in window,Google Chrome - 2 running windows in Quick Launch Bar,,,"[""UIAutomation.SelectMenuOption Control: appmask['Quick Launch Bar']['Google Chrome - 2 running windows']\n""]",2.0,Login to cloud storage ,Event_507,sendmail/powerbi/onedrive,onedrive
1,Recording_109,Process_43,2022-02-18T04:50:49+00:00,Click UI element in window,List Item 'New Tab - Google Chrome' in List 'Task Switcher',,Task Switcher,"[""UIAutomation.Click Element: appmask['List \\'Task Switcher\\'']['List Item \\'New Tab - Google Chrome\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -43 OffsetY: 3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]",3.0,Login to cloud storage ,Event_507,sendmail/powerbi/onedrive,onedrive
2,Recording_109,Process_43,2022-02-18T04:50:53+00:00,Populate text field in window,Edit 'Address and search bar' in Pane 'New Tab - Google Chrome - Name'; Text:'google drive',chrome,New Tab - Google Chrome - Name,"[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Edit \\'Address and search bar\\''] Text: 'google drive' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",4.0,Login to cloud storage ,Event_507,sendmail/powerbi/onedrive,onedrive
3,Recording_109,Process_43,2022-02-18T04:50:54+00:00,Send keys,TextToSend:'{Return}',,,"['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]",5.0,Login to cloud storage ,Event_507,sendmail/powerbi/onedrive,onedrive
4,Recording_109,Process_43,2022-02-18T04:50:58+00:00,Click UI element in window,Hyperlink ' Cloud  ... om › drive' in Pane 'New Tab - Google Chrome - Name',chrome,New Tab - Google Chrome - Name,"[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Hyperlink \\' Cloud  ... om › drive\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -65 OffsetY: -2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",6.0,Login to cloud storage ,Event_507,sendmail/powerbi/onedrive,onedrive
5,Recording_109,Process_43,2022-02-18T04:51:01+00:00,Click UI element in window,Hyperlink 'Go to Drive' in Pane 'New Tab - Google Chrome - Name',chrome,New Tab - Google Chrome - Name,"[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Hyperlink \\'Go to Drive\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -22 OffsetY: -3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",7.0,Login to cloud storage ,Event_507,sendmail/powerbi/onedrive,onedrive
6,Recording_109,Process_43,2022-02-18T04:51:07+00:00,Click UI element in window,Text 'Employee Salary Details.xlsx' in Pane 'New Tab - Google Chrome - Name',chrome,New Tab - Google Chrome - Name,"[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Text \\'Employee Salary Details.xlsx\\''] ClickType: UIAutomation.ClickType.DoubleClick OffsetX: 25 OffsetY: 1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",8.0,Get the employee salary data file,Event_508,sendmail/powerbi/onedrive,onedrive
7,Recording_109,Process_43,2022-02-18T04:51:15+00:00,Click UI element in window,Menu Item 'File' in Pane 'New Tab - Google Chrome - Name',chrome,New Tab - Google Chrome - Name,"[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Menu Item \\'File\\''] ClickType: UIAutomation.ClickType.LeftButtonUp OffsetX: 10 OffsetY: 8 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]",9.0,Get the employee salary data file,Event_508,sendmail/powerbi/onedrive,onedrive
8,Recording_109,Process_43,2022-02-18T04:51:22+00:00,Click UI element in window,Pane 'New Tab - Google Chrome - Name',chrome,New Tab - Google Chrome - Name,"[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Menu'] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -27 OffsetY: 16 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",10.0,Get the employee salary data file,Event_508,sendmail/powerbi/onedrive,Powerbi
9,Recording_109,Process_43,2022-02-18T04:51:25+00:00,Click UI element in window,Menu 2 in Pane 'New Tab - Google Chrome - Name',chrome,New Tab - Google Chrome - Name,"[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Menu 2'] ClickType: UIAutomation.ClickType.LeftButtonDown OffsetX: 84 OffsetY: 24 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]",11.0,Get the employee salary data file,Event_508,sendmail/powerbi/onedrive,Powerbi
