"StepId","RecordingId","ProcessId","TimeStamp","DurationSec","StepName","StepDescription","ApplicationProcessName","ApplicationParentWindowName","AutomationStep","NextStepId","label_EventName","label_EventId","Process_Name","Connectors"
0,"Recording_8","Process_6",1645442529,"6","Select menu option in window","Microsoft Edge (2) - 2 running windows in Quick Launch Bar","","","[""UIAutomation.SelectMenuOption Control: appmask['Quick Launch Bar']['Microsoft Edge (2) - 2 running windows']\n""]","2","Check notification regarding data collection roadmap","Event_30","Notifications/projectonline/googlecalendar","Notifications"
1,"Recording_8","Process_6",1645442535,"4","Click UI element in window","List Item 'Process  ...  - Microsoft​ Edge' in List 'Task Switcher'","","Task Switcher","[""UIAutomation.Click Element: appmask['List \\'Task Switcher\\'']['List Item \\'Process  ...  - Microsoft\u200b Edge\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 3 OffsetY: 12 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]","3","Check notification regarding data collection roadmap","Event_30","Notifications/projectonline/googlecalendar","Projectonline"
2,"Recording_8","Process_6",1645442539,"5","Press button in window","Button 'New Tab' in Window 'Process  ...  - Microsoft​ Edge'","msedge","Process advisor | Power Automate and 1 more page - Personal - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'Process  ...  - Microsoft\u200b Edge\\'']['Button \\'New Tab\\'']\n""]","4","Check notification regarding data collection roadmap","Event_30","Notifications/projectonline/googlecalendar","Notifications"
3,"Recording_8","Process_6",1645442544,"3","Press button in window","Button 'Email Notifier, 2' in Window 'New tab and  ...  - Microsoft​ Edge'","msedge","New tab and 2 more pages - Personal - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'New tab and  ...  - Microsoft\u200b Edge\\'']['Button \\'Email Notifier, 2\\'']\n""]","5","Check notification regarding data collection roadmap","Event_30","Notifications/projectonline/googlecalendar","Notifications"
4,"Recording_8","Process_6",1645442547,"11","Click UI element in window","Data Item '2' in Window 'New tab and  ...  - Microsoft​ Edge'","msedge","New tab and 2 more pages - Personal - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'New tab and  ...  - Microsoft\u200b Edge\\'']['Data Item \\'2\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -40 OffsetY: 13 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]","6","Check notification regarding data collection roadmap","Event_30","Notifications/projectonline/googlecalendar","Notifications"
5,"Recording_8","Process_6",1645442558,"16","Click UI element in window","Group ' Unread From:  ...  Mail for Windows.' in Window '(2 unread) -  ...  - Microsoft​ Edge'","msedge","(2 unread) - Email@Domain - Yahoo Mail and 3 more pages - Personal - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'(2 unread) -  ...  - Microsoft\u200b Edge\\'']['Group \\' Unread From:  ...  Mail for Windows.\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -265 OffsetY: -7 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomRight\n""]","7","Check notification regarding data collection roadmap","Event_30","Notifications/projectonline/googlecalendar","Notifications"
6,"Recording_8","Process_6",1645442574,"9","Click UI element in window","Group 'D_F m_Z12nDQf P_Z1A2bQX I_52qC ab_CI' in Window 'kru ...  - Microsoft​ Edge'","msedge","Email@Domain - Yahoo Mail and 3 more pages - Personal - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'kru ...  - Microsoft\u200b Edge\\'']['Group \\'D_F m_Z12nDQf P_Z1A2bQX I_52qC ab_CI\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -7 OffsetY: 2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]","8","Check notification regarding data collection roadmap","Event_30","Notifications/projectonline/googlecalendar","Notifications"
7,"Recording_8","Process_6",1645442583,"3","Press button in window","Microsoft Teams - 1 running window in Quick Launch Bar","","","[""UIAutomation.PressButton Button: appmask['Quick Launch Bar']['Microsoft Teams - 1 running window']\n""]","9","Open the roadmap tool","Event_31","Notifications/projectonline/googlecalendar","Projectonline"
8,"Recording_8","Process_6",1645442586,"11","Press button in window","Button 'Teams Toolbar' in Pane 'Name Surname | Microsoft Teams, Main Window'","Teams","Name Surname | Microsoft Teams, Main Window","[""UIAutomation.PressButton Button: appmask['Pane \\'Name Surname | Microsoft Teams, Main Window\\'']['Button \\'Teams Toolbar\\'']\n""]","10","Open the roadmap tool","Event_31","Notifications/projectonline/googlecalendar","Projectonline"
9,"Recording_8","Process_6",1645442597,"7","Click UI element in window","Hyperlink 'General More options' in Pane 'Name Surname | Microsoft Teams, Main Window'","Teams","Name Surname | Microsoft Teams, Main Window","[""UIAutomation.Click Element: appmask['Pane \\'Name Surname | Microsoft Teams, Main Window\\'']['Hyperlink \\'General More options\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -3 OffsetY: 3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]","11","Open the roadmap tool","Event_31","Notifications/projectonline/googlecalendar","Projectonline"
