"StepId","RecordingId","ProcessId","TimeStamp","DurationSec","StepName","StepDescription","ApplicationProcessName","ApplicationParentWindowName","AutomationStep","NextStepId","label_EventName","label_EventId","Process_Name","Connectors"
0,"Recording_85","Process_30",1644835288,"9","Click UI element in window","Hyperlink 'Available  ...  year. More options' in Window '(10) Name  ...  - Microsoft​ Edge'","msedge","(10) Name Surname | Microsoft Teams - [InPrivate] - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'(10) Name  ...  - Microsoft\u200b Edge\\'']['Hyperlink \\'Available  ...  year. More options\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 99 OffsetY: -6 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]","3","Locate the CEO's message in messaging app ","Event_409","teams/planner",""
1,"Recording_85","Process_30",1644835297,"17","Click UI element in window","Group 'Please start  ...  Today at 4:09 PM.' in Window '(10) Name  ...  - Microsoft​ Edge'","msedge","(10) Name Surname | Microsoft Teams - [InPrivate] - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'(10) Name  ...  - Microsoft\u200b Edge\\'']['Group \\'Please start  ...  Today at 4:09 PM.\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -10 OffsetY: 2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]","4","Locate the CEO's message in messaging app ","Event_409","teams/planner",""
2,"Recording_85","Process_30",1644835314,"7","Press button in window","Button 'Teams Toolbar' in Window '(9) Name  ...  - Microsoft​ Edge'","msedge","(9) Name Surname | Microsoft Teams - [InPrivate] - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'(9) Name  ...  - Microsoft\u200b Edge\\'']['Button \\'Teams Toolbar\\'']\n""]","5","Go to the Planning tool","Event_410","teams/planner",""
3,"Recording_85","Process_30",1644835321,"5","Click UI element in window","Hyperlink 'Profile  ...  More options' in Window '(9) General  ...  - Microsoft​ Edge'","msedge","(9) General (Project RoadMap) | Microsoft Teams - [InPrivate] - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'(9) General  ...  - Microsoft\u200b Edge\\'']['Hyperlink \\'Profile  ...  More options\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 33 OffsetY: 1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]","6","Go to the Planning tool","Event_410","teams/planner",""
4,"Recording_85","Process_30",1644835326,"13","Press button in window","Button 'Add a tab' in Window '(9) General  ...  - Microsoft​ Edge'","msedge","(9) General (Project RoadMap) | Microsoft Teams - [InPrivate] - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'(9) General  ...  - Microsoft\u200b Edge\\'']['Button \\'Add a tab\\'']\n""]","7","Go to the Planning tool","Event_410","teams/planner",""
5,"Recording_85","Process_30",1644835339,"20","Click UI element in window","List Item 'Tasks by Planner and To Do' in Window '(9) General  ...  - Microsoft​ Edge'","msedge","(9) General (Project RoadMap) | Microsoft Teams - [InPrivate] - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'(9) General  ...  - Microsoft\u200b Edge\\'']['List Item \\'Tasks by Planner and To Do\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -7 OffsetY: 21 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]","8","Go to the Planning tool","Event_410","teams/planner",""
6,"Recording_85","Process_30",1644835359,"6","Populate text field in window","Edit 'Tab name' in Window '(9) General  ...  - Microsoft​ Edge'; Text:'Apprisal Process'","msedge","(9) General (Project RoadMap) | Microsoft Teams - [InPrivate] - Microsoft​ Edge","[""UIAutomation.PopulateTextField TextField: appmask['Window \\'(9) General  ...  - Microsoft\u200b Edge\\'']['Edit \\'Tab name\\''] Text: 'Apprisal Process' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]","9","Prepare a plan for appraisal process","Event_411","teams/planner",""
7,"Recording_85","Process_30",1644835365,"16","Press button in window","Button 'Save' in Window '(9) General  ...  - Microsoft​ Edge'","msedge","(9) General (Project RoadMap) | Microsoft Teams - [InPrivate] - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'(9) General  ...  - Microsoft\u200b Edge\\'']['Button \\'Save\\'']\n""]","10","Prepare a plan for appraisal process","Event_411","teams/planner",""
8,"Recording_85","Process_30",1644835381,"3","Press button in window","Button 'Got it' in Window '(9) General  ...  - Microsoft​ Edge'","msedge","(9) General (Project RoadMap) | Microsoft Teams - [InPrivate] - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'(9) General  ...  - Microsoft\u200b Edge\\'']['Button \\'Got it\\'']\n""]","11","Prepare a plan for appraisal process","Event_411","teams/planner",""
9,"Recording_85","Process_30",1644835384,"17","Press button in window","Button 'Add task card in To do column' in Window '(9) General  ...  - Microsoft​ Edge'","msedge","(9) General (Project RoadMap) | Microsoft Teams - [InPrivate] - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'(9) General  ...  - Microsoft\u200b Edge\\'']['Button \\'Add task card in To do column\\'']\n""]","12","Prepare a plan for appraisal process","Event_411","teams/planner",""
