"StepId","RecordingId","ProcessId","TimeStamp","DurationSec","StepName","StepDescription","ApplicationProcessName","ApplicationParentWindowName","AutomationStep","NextStepId","label_EventName","label_EventId","Process_Name","Connectors"
0,"Recording_117","Process_30","2022-02-14T10:37:40",3,"Press button in window","Microsoft Teams - 1 running window in Quick Launch Bar","","","[""UIAutomation.PressButton Button: appmask['Quick Launch Bar']['Microsoft Teams - 1 running window']\n""]",2,"Locate the CEO's message in messaging app  ","Event_540","teams/planner",NA
1,"Recording_117","Process_30","2022-02-14T10:37:43",6,"Press button in window","Button '1 chat with new messages more options' in Pane 'Name Surname | Microsoft Teams, Main Window'","Teams","Name Surname | Microsoft Teams, Main Window","[""UIAutomation.PressButton Button: appmask['Pane \\'Name Surname | Microsoft Teams, Main Window\\'']['Button \\'1 chat with new messages more options\\'']\n""]",3,"Locate the CEO's message in messaging app  ","Event_540","teams/planner",NA
2,"Recording_117","Process_30","2022-02-14T10:37:49",8,"Click UI element in window","Hyperlink 'Profile  ...  chat More options' in Pane 'Name Surname | Microsoft Teams, Main Window'","Teams","Name Surname | Microsoft Teams, Main Window","[""UIAutomation.Click Element: appmask['Pane \\'Name Surname | Microsoft Teams, Main Window\\'']['Hyperlink \\'Profile  ...  chat More options\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 4 OffsetY: 10 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopCenter\n""]",4,"Locate the CEO's message in messaging app  ","Event_540","teams/planner",NA
3,"Recording_117","Process_30","2022-02-14T10:37:57",8,"Click UI element in window","List Item in Pane 'Name Surname | Microsoft Teams, Main Window'","Teams","Name Surname | Microsoft Teams, Main Window","[""UIAutomation.Click Element: appmask['Pane \\'Name Surname | Microsoft Teams, Main Window\\'']['List Item'] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 38 OffsetY: -8 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",5,"Locate the CEO's message in messaging app  ","Event_540","teams/planner",NA
4,"Recording_117","Process_30","2022-02-14T10:38:05",4,"Press button in window","Google Chrome - 1 running window in Quick Launch Bar","","","[""UIAutomation.PressButton Button: appmask['Quick Launch Bar']['Google Chrome - 1 running window']\n""]",6,"Go to the Planning tool","Event_541","teams/planner",NA
5,"Recording_117","Process_30","2022-02-14T10:38:09",4,"Press button in window","Button 'New Tab' in Pane 'New Tab - Google Chrome - Person 1'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.PressButton Button: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Button \\'New Tab\\'']\n""]",7,"Go to the Planning tool","Event_541","teams/planner",NA
6,"Recording_117","Process_30","2022-02-14T10:38:13",1,"Populate text field in window","Edit 'Address and search bar' in Pane 'New Tab - Google Chrome - Person 1'; Text:'o365'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Edit \\'Address and search bar\\''] Text: 'o365' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",8,"Go to the Planning tool","Event_541","teams/planner",NA
7,"Recording_117","Process_30","2022-02-14T10:38:14",6,"Send keys","TextToSend:'{Return}'","","","['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]",9,"Go to the Planning tool","Event_541","teams/planner",NA
8,"Recording_117","Process_30","2022-02-14T10:38:20",5,"Click UI element in window","Hyperlink ' Office  ... office.com' in Pane 'New Tab - Google Chrome - Person 1'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Hyperlink \\' Office  ... office.com\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -35 OffsetY: 9 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopRight\n""]",10,"Go to the Planning tool","Event_541","teams/planner",NA
9,"Recording_117","Process_30","2022-02-14T10:38:25",11,"Click UI element in window","Hyperlink 'Planner' in Pane 'New Tab - Google Chrome - Person 1'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Hyperlink \\'Planner\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 4 OffsetY: -4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",11,"Go to the Planning tool","Event_541","teams/planner",NA
