"StepId","RecordingId","ProcessId","TimeStamp","DurationSec","StepName","StepDescription","ApplicationProcessName","ApplicationParentWindowName","AutomationStep","NextStepId","label_EventName","label_EventId","Process_Name","Connectors"
0,"Recording_86","Process_30",1644835457,"4","Press button in window","Skype - 1 running window in Quick Launch Bar","","","[""UIAutomation.PressButton Button: appmask['Quick Launch Bar']['Skype - 1 running window']\n""]","2","Search the message regarding appraisal process sent by CEO","Event_413","teams/planner",""
1,"Recording_86","Process_30",1644835461,"2","Press button in window","Button 'NameKUMAR Surname, Active now, chat, Please start appraisal process for next year., 4:06 PM, No new messages, selected' in Pane 'Skype'","Skype","Skype","[""UIAutomation.PressButton Button: appmask['Pane \\'Skype\\'']['Button \\'NameKUMAR Surname, Active now, chat, Please start appraisal process for next year., 4:06 PM, No new messages, selected\\'']\n""]","3","Search the message regarding appraisal process sent by CEO","Event_413","teams/planner",""
2,"Recording_86","Process_30",1644835463,"7","Click UI element in window","Text 'Please start appraisal process for next year.' in Pane 'Skype'","Skype","Skype","[""UIAutomation.Click Element: appmask['Pane \\'Skype\\'']['Text \\'Please start appraisal process for next year.\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -37 OffsetY: -5 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomCenter\n""]","4","Search the message regarding appraisal process sent by CEO","Event_413","teams/planner",""
3,"Recording_86","Process_30",1644835470,"3","Press button in window","Microsoft Teams - 1 running window in Quick Launch Bar","","","[""UIAutomation.PressButton Button: appmask['Quick Launch Bar']['Microsoft Teams - 1 running window']\n""]","5","Open the planning tool","Event_414","teams/planner","Planner"
4,"Recording_86","Process_30",1644835473,"4","Press button in window","Button 'Add a tab' in Pane 'General  ...  Teams, Main Window'","Teams","General (Project RoadMap) | Microsoft Teams, Main Window","[""UIAutomation.PressButton Button: appmask['Pane \\'General  ...  Teams, Main Window\\'']['Button \\'Add a tab\\'']\n""]","6","Open the planning tool","Event_414","teams/planner",""
5,"Recording_86","Process_30",1644835477,"9","Click UI element in window","List Item 'Trello' in Pane 'General  ...  Teams, Main Window'","Teams","General (Project RoadMap) | Microsoft Teams, Main Window","[""UIAutomation.Click Element: appmask['Pane \\'General  ...  Teams, Main Window\\'']['List Item \\'Trello\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -11 OffsetY: -32 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomCenter\n""]","8","Open the planning tool","Event_414","teams/planner",""
6,"Recording_86","Process_30",1644835486,"5","Click UI element in window","List Item in Pane 'General  ...  Teams, Main Window'","Teams","General (Project RoadMap) | Microsoft Teams, Main Window","[""UIAutomation.Click Element: appmask['Pane \\'General  ...  Teams, Main Window\\'']['List Item'] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 36 OffsetY: -10 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomLeft\n""]","9","Open the planning tool","Event_414","teams/planner",""
7,"Recording_86","Process_30",1644835491,"9","Press button in window","Button 'Save' in Pane 'General  ...  Teams, Main Window'","Teams","General (Project RoadMap) | Microsoft Teams, Main Window","[""UIAutomation.PressButton Button: appmask['Pane \\'General  ...  Teams, Main Window\\'']['Button \\'Save\\'']\n""]","10","Open the planning tool","Event_414","teams/planner",""
8,"Recording_86","Process_30",1644835500,"9","Click UI element in window","Hyperlink 'Add a card' in Pane 'General  ...  Teams, Main Window'","Teams","General (Project RoadMap) | Microsoft Teams, Main Window","[""UIAutomation.Click Element: appmask['Pane \\'General  ...  Teams, Main Window\\'']['Hyperlink \\'Add a card\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 36 OffsetY: -3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]","11","Make a plan for next year's appraisal process","Event_415","teams/planner",""
9,"Recording_86","Process_30",1644835509,"2","Populate text field in window","Edit 'Enter a title for this card…' in Pane 'General  ...  Teams, Main Window'; Text:'Appraisal Process'","Teams","General (Project RoadMap) | Microsoft Teams, Main Window","[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'General  ...  Teams, Main Window\\'']['Edit \\'Enter a title for this card…\\''] Text: 'Appraisal Process' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]","12","Make a plan for next year's appraisal process","Event_415","teams/planner",""
