"StepId","RecordingId","ProcessId","TimeStamp","DurationSec","StepName","StepDescription","ApplicationProcessName","ApplicationParentWindowName","AutomationStep","NextStepId","label_EventName","label_EventId","Process_Name","Connectors"
0,"Recording_115","Process_45",1644828062,"7","Press button in window","Google Chrome - 1 running window in Quick Launch Bar","","","[""UIAutomation.PressButton Button: appmask['Quick Launch Bar']['Google Chrome - 1 running window']\n""]","2","Login to support tool","Event_534","approvals/sendmail","Approvals"
1,"Recording_115","Process_45",1644828069,"3","Press button in window","Button 'New Tab' in Pane 'Process  ...  Chrome - Name'","chrome","Process advisor | Power Automate - Google Chrome - Name","[""UIAutomation.PressButton Button: appmask['Pane \\'Process  ...  Chrome - Name\\'']['Button \\'New Tab\\'']\n""]","3","Login to support tool","Event_534","approvals/sendmail","Approvals"
2,"Recording_115","Process_45",1644828072,"3","Populate text field in window","Edit 'Address and search bar' in Pane 'Process  ...  Chrome - Name'; Text:'zoho crm'","chrome","Process advisor | Power Automate - Google Chrome - Name","[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'Process  ...  Chrome - Name\\'']['Edit \\'Address and search bar\\''] Text: 'zoho crm' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]","4","Login to support tool","Event_534","approvals/sendmail","Approvals"
3,"Recording_115","Process_45",1644828075,"4","Send keys","TextToSend:'{Return}'","","","['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]","5","Login to support tool","Event_534","approvals/sendmail","Approvals"
4,"Recording_115","Process_45",1644828079,"8","Click UI element in window","Hyperlink ' Zoho CRM  ... .com › crm' in Pane 'Process  ...  Chrome - Name'","chrome","Process advisor | Power Automate - Google Chrome - Name","[""UIAutomation.Click Element: appmask['Pane \\'Process  ...  Chrome - Name\\'']['Hyperlink \\' Zoho CRM  ... .com › crm\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 43 OffsetY: -4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]","6","Login to support tool","Event_534","approvals/sendmail","Approvals"
5,"Recording_115","Process_45",1644828087,"10","Click UI element in window","Hyperlink 'ACCESS ZOHO CRM' in Pane 'Process  ...  Chrome - Name'","chrome","Process advisor | Power Automate - Google Chrome - Name","[""UIAutomation.Click Element: appmask['Pane \\'Process  ...  Chrome - Name\\'']['Hyperlink \\'ACCESS ZOHO CRM\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -12 OffsetY: -6 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]","7","Login to support tool","Event_534","approvals/sendmail","Approvals"
6,"Recording_115","Process_45",1644828097,"2","Click UI element in window","Image in Pane 'Process  ...  Chrome - Name'","chrome","Process advisor | Power Automate - Google Chrome - Name","[""UIAutomation.Click Element: appmask['Pane \\'Process  ...  Chrome - Name\\'']['Image'] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -2 OffsetY: -5 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomCenter\n""]","8","Verify whether approval request is accepted or not","Event_535","approvals/sendmail","Approvals"
7,"Recording_115","Process_45",1644828099,"8","Click UI element in window","Data Item 'Feeds' in Pane 'Process  ...  Chrome - Name'","chrome","Process advisor | Power Automate - Google Chrome - Name","[""UIAutomation.Click Element: appmask['Pane \\'Process  ...  Chrome - Name\\'']['Data Item \\'Feeds\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 0 OffsetY: 0 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]","9","Verify whether approval request is accepted or not","Event_535","approvals/sendmail","Approvals"
8,"Recording_115","Process_45",1644828107,"18","Click UI element in window","Text ', has been approved by ' in Pane 'Process  ...  Chrome - Name'","chrome","Process advisor | Power Automate - Google Chrome - Name","[""UIAutomation.Click Element: appmask['Pane \\'Process  ...  Chrome - Name\\'']['Text \\', has been approved by \\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -19 OffsetY: -4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomCenter\n""]","10","Verify whether approval request is accepted or not","Event_535","approvals/sendmail","Approvals"
9,"Recording_115","Process_45",1644828125,"9","Click UI element in window","Text 'Your request has been approved by ' in Pane 'Process  ...  Chrome - Name'","chrome","Process advisor | Power Automate - Google Chrome - Name","[""UIAutomation.Click Element: appmask['Pane \\'Process  ...  Chrome - Name\\'']['Text \\'Your request has been approved by \\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 51 OffsetY: 2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]","11","Verify whether approval request is accepted or not","Event_535","approvals/sendmail","Approvals"
