"StepId","RecordingId","ProcessId","TimeStamp","DurationSec","StepName","StepDescription","ApplicationProcessName","ApplicationParentWindowName","AutomationStep","NextStepId","label_EventName","label_EventId","Process_Name","Connectors"
0,"Recording_113","Process_45",1644825802,"6","Press button in window","Microsoft Teams - 1 running window in Quick Launch Bar","","","[""UIAutomation.PressButton Button: appmask['Quick Launch Bar']['Microsoft Teams - 1 running window']\n""]","2","Open an Approval app","Event_528","approvals/sendmail","Approvals"
1,"Recording_113","Process_45",1644825808,"3","Select menu option in window","Menu Item 'More added apps Toolbar' in Pane 'General  ...  Teams, Main Window'","Teams","General (Project RoadMap) | Microsoft Teams, Main Window","[""UIAutomation.SelectMenuOption Control: appmask['Pane \\'General  ...  Teams, Main Window\\'']['Menu Item \\'More added apps Toolbar\\'']\n""]","3","Open an Approval app","Event_528","approvals/sendmail","Approvals"
2,"Recording_113","Process_45",1644825811,"11","Click UI element in window","Image 'Approvals app icon' in Pane 'General  ...  Teams, Main Window'","Teams","General (Project RoadMap) | Microsoft Teams, Main Window","[""UIAutomation.Click Element: appmask['Pane \\'General  ...  Teams, Main Window\\'']['Image \\'Approvals app icon\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 4 OffsetY: -15 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomCenter\n""]","4","Open an Approval app","Event_528","approvals/sendmail","Approvals"
3,"Recording_113","Process_45",1644825822,"8","Select tab in window","Tab Item 'Sent' in Pane 'General  ...  Teams, Main Window'","Teams","General (Project RoadMap) | Microsoft Teams, Main Window","[""UIAutomation.SelectTab Tab: appmask['Pane \\'General  ...  Teams, Main Window\\'']['Tab Item \\'Sent\\'']\n""]","5","Check if a response on approval  request is received or not.","Event_529","approvals/sendmail","Approvals"
4,"Recording_113","Process_45",1644825830,"16","Click UI element in window","Data Item 'Work on project' in Pane 'General  ...  Teams, Main Window'","Teams","General (Project RoadMap) | Microsoft Teams, Main Window","[""UIAutomation.Click Element: appmask['Pane \\'General  ...  Teams, Main Window\\'']['Data Item \\'Work on project\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 63 OffsetY: 3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]","6","Check if a response on approval  request is received or not.","Event_529","approvals/sendmail","Approvals"
5,"Recording_113","Process_45",1644825846,"6","Press button in window","Button 'Close dialog' in Pane 'General  ...  Teams, Main Window'","Teams","General (Project RoadMap) | Microsoft Teams, Main Window","[""UIAutomation.PressButton Button: appmask['Pane \\'General  ...  Teams, Main Window\\'']['Button \\'Close dialog\\'']\n""]","7","Check if a response on approval  request is received or not.","Event_529","approvals/sendmail","Approvals"
6,"Recording_113","Process_45",1644825852,"11","Press button in window","Google Chrome - 1 running window in Quick Launch Bar","","","[""UIAutomation.PressButton Button: appmask['Quick Launch Bar']['Google Chrome - 1 running window']\n""]","8","Send project Manuals to Teamates through email","Event_530","approvals/sendmail","sendmail"
7,"Recording_113","Process_45",1644825863,"1","Populate text field in window","Edit 'Address and search bar' in Pane 'New Tab - Google Chrome - Person 1'; Text:'outlook'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Edit \\'Address and search bar\\''] Text: 'outlook' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]","9","Send project Manuals to Teamates through email","Event_530","approvals/sendmail","sendmail"
8,"Recording_113","Process_45",1644825864,"3","Send keys","TextToSend:'{Return}'","","","['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]","10","Send project Manuals to Teamates through email","Event_530","approvals/sendmail","sendmail"
9,"Recording_113","Process_45",1644825867,"9","Click UI element in window","Hyperlink ' Outlook  ... k.live.com' in Pane 'New Tab - Google Chrome - Person 1'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Hyperlink \\' Outlook  ... k.live.com\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -56 OffsetY: 0 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]","11","Send project Manuals to Teamates through email","Event_530","approvals/sendmail","sendmail"
