"StepId","RecordingId","ProcessId","TimeStamp","DurationSec","StepName","StepDescription","ApplicationProcessName","ApplicationParentWindowName","AutomationStep","NextStepId","label_EventName","label_EventId","Process_Name","Connectors"
0,"Recording_26","Process_5",1645439655,"3","Press button in window","Skype in Quick Launch Bar","","","[""UIAutomation.PressButton Button: appmask['Quick Launch Bar']['Skype']\n""]","2"," Go to messaging app and check the message sent by Manager about sharing document","Event_118","sharepoint/teams/sendmail","teams"
1,"Recording_26","Process_5",1645439658,"2","Press button in window","Button 'NameKUMAR Surname, Active now, chat, Can you please send me the mockdrill doucment from your sharepoint?, 3:11 PM, No new messages, selected' in Pane 'Skype'","Skype","Skype","[""UIAutomation.PressButton Button: appmask['Pane \\'Skype\\'']['Button \\'NameKUMAR Surname, Active now, chat, Can you please send me the mockdrill doucment from your sharepoint?, 3:11 PM, No new messages, selected\\'']\n""]","3"," Go to messaging app and check the message sent by Manager about sharing document","Event_118","sharepoint/teams/sendmail","teams"
2,"Recording_26","Process_5",1645439660,"3","Click UI element in window","Text 'Can you please  ...  your sharepoint?' in Pane 'Skype'","Skype","Skype","[""UIAutomation.Click Element: appmask['Pane \\'Skype\\'']['Text \\'Can you please  ...  your sharepoint?\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 100 OffsetY: -6 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomLeft\n""]","4"," Go to messaging app and check the message sent by Manager about sharing document","Event_118","sharepoint/teams/sendmail","teams"
3,"Recording_26","Process_5",1645439663,"6","Click UI element in window","Group 'NameKUMAR  ...  sent at 3:11 PM.' in Pane 'Skype'","Skype","Skype","[""UIAutomation.Click Element: appmask['Pane \\'Skype\\'']['Group \\'NameKUMAR  ...  sent at 3:11 PM.\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 57 OffsetY: 15 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]","5"," Go to messaging app and check the message sent by Manager about sharing document","Event_118","sharepoint/teams/sendmail","teams"
4,"Recording_26","Process_5",1645439669,"3","Select menu option in window","Google Chrome - 3 running windows in Quick Launch Bar","","","[""UIAutomation.SelectMenuOption Control: appmask['Quick Launch Bar']['Google Chrome - 3 running windows']\n""]","6","Go to collaborative platform","Event_119","sharepoint/teams/sendmail","sharepoint"
5,"Recording_26","Process_5",1645439672,"2","Click UI element in window","List Item 'New Tab - Google Chrome' in List 'Task Switcher'","","Task Switcher","[""UIAutomation.Click Element: appmask['List \\'Task Switcher\\'']['List Item \\'New Tab - Google Chrome\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 33 OffsetY: 9 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]","7","Go to collaborative platform","Event_119","sharepoint/teams/sendmail","sharepoint"
6,"Recording_26","Process_5",1645439674,"2","Press button in window","Button 'SharePoint' in Pane 'New Tab - Google Chrome - Name'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.PressButton Button: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Button \\'SharePoint\\'']\n""]","8","Go to collaborative platform","Event_119","sharepoint/teams/sendmail","sharepoint"
7,"Recording_26","Process_5",1645439676,"4","Click UI element in window","Hyperlink 'Project RoadMap' in Pane 'New Tab - Google Chrome - Name'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Hyperlink \\'Project RoadMap\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -30 OffsetY: 2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]","9","Go to collaborative platform","Event_119","sharepoint/teams/sendmail","sharepoint"
8,"Recording_26","Process_5",1645439680,"14","Click UI element in window","Hyperlink 'Documents' in Pane 'New Tab - Google Chrome - Name'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Hyperlink \\'Documents\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -9 OffsetY: 5 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]","10","Go to collaborative platform","Event_119","sharepoint/teams/sendmail","sharepoint"
9,"Recording_26","Process_5",1645439694,"3","Set checkbox state in window","Check Box 'Firefighting mockdrill agenda.docx' in Pane 'New Tab - Google Chrome - Name'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.SetCheckboxState Checkbox: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Check Box \\'Firefighting mockdrill agenda.docx\\''] CheckboxState: UIAutomation.CheckboxState.UnChecked\n""]","11","Find the document stored on collaborative plaform ","Event_120","sharepoint/teams/sendmail","sharepoint"
10,"Recording_26","Process_5",1645439697,"4","Click UI element in window","Data Item 'New  ...  people Show actions' in Pane 'New Tab - Google Chrome - Name'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Data Item \\'New  ...  people Show actions\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 5 OffsetY: 3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]","12","Find the document stored on collaborative plaform ","Event_120","sharepoint/teams/sendmail","sharepoint"
11,"Recording_26","Process_5",1645439701,"5","Press button in window","Button 'Show actions' in Pane 'New Tab - Google Chrome - Name'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.PressButton Button: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Button \\'Show actions\\'']\n""]","13"," Download the document ","Event_121","sharepoint/teams/sendmail","sharepoint"
12,"Recording_26","Process_5",1645439706,"6","Click UI element in window","Data Item 'Yesterday at 10:52 PM' in Pane 'New Tab - Google Chrome - Name'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Data Item \\'Yesterday at 10:52 PM\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 5 OffsetY: 7 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]","14"," Download the document ","Event_121","sharepoint/teams/sendmail","sharepoint"
13,"Recording_26","Process_5",1645439712,"3","Press button in window","Button 'New Tab' in Pane 'New Tab - Google Chrome - Name'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.PressButton Button: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Button \\'New Tab\\'']\n""]","15"," Mail the document to Manager","Event_122","sharepoint/teams/sendmail","sendmail"
14,"Recording_26","Process_5",1645439715,"4","Click UI element in window","Hyperlink 'Gmail' in Pane 'New Tab - Google Chrome - Name'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Hyperlink \\'Gmail\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -8 OffsetY: 6 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopRight\n""]","16"," Mail the document to Manager","Event_122","sharepoint/teams/sendmail","sendmail"
15,"Recording_26","Process_5",1645439719,"2","Press button in window","Button 'Compose' in Pane 'New Tab - Google Chrome - Name'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.PressButton Button: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Button \\'Compose\\'']\n""]","17"," Mail the document to Manager","Event_122","sharepoint/teams/sendmail","sendmail"
16,"Recording_26","Process_5",1645439721,"1","Click UI element in window","Text 'Hi, Nameesh  ...  151, GST Road,' in Pane 'New Tab - Google Chrome - Name'","chrome","New Tab - Google Chrome - Name","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Name\\'']['Text \\'Hi, Nameesh  ...  151, GST Road,\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 87 OffsetY: -1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]","18"," Mail the document to Manager","Event_122","sharepoint/teams/sendmail","sendmail"
