StepId,RecordingId,ProcessId,TimeStamp,StepName,StepDescription,ApplicationProcessName,ApplicationParentWindowName,AutomationStep,NextStepId,label_EventName,label_EventId,Process_Name,Connectors
0,Recording_76,Process_27,2022-01-08T09:55:15+00:00,Press button in window,Button 'New Tab' in Pane 'My Drive - Google Drive - Google Chrome - Name',chrome,My Drive - Google Drive - Google Chrome - Name,"[""UIAutomation.PressButton Button: appmask['Pane \\'My Drive - Google Drive - Google Chrome - Name\\'']['Button \\'New Tab\\'']\n""]",2.0,Open the cloud storage.,Event_376,Office365users/onedrive,onedrive
1,Recording_76,Process_27,2022-01-08T09:55:19+00:00,Populate text field in window,Edit 'Address and search bar' in Pane 'My Drive - Google Drive - Google Chrome - Name'; Text:'Google drive',chrome,My Drive - Google Drive - Google Chrome - Name,"[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'My Drive - Google Drive - Google Chrome - Name\\'']['Edit \\'Address and search bar\\''] Text: 'Google drive' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",3.0,Open the cloud storage.,Event_376,Office365users/onedrive,onedrive
2,Recording_76,Process_27,2022-01-08T09:55:21+00:00,Send keys,TextToSend:'{Return}',,,"['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]",4.0,Open the cloud storage.,Event_376,Office365users/onedrive,onedrive
3,Recording_76,Process_27,2022-01-08T09:55:25+00:00,Click UI element in window,Hyperlink ' Cloud  ...  › en_in › drive' in Pane 'My Drive - Google Drive - Google Chrome - Name',chrome,My Drive - Google Drive - Google Chrome - Name,"[""UIAutomation.Click Element: appmask['Pane \\'My Drive - Google Drive - Google Chrome - Name\\'']['Hyperlink \\' Cloud  ...  › en_in › drive\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 60 OffsetY: -4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",5.0,Open the cloud storage.,Event_376,Office365users/onedrive,onedrive
4,Recording_76,Process_27,2022-01-08T09:55:29+00:00,Click UI element in window,Hyperlink 'Go to Drive' in Pane 'My Drive - Google Drive - Google Chrome - Name',chrome,My Drive - Google Drive - Google Chrome - Name,"[""UIAutomation.Click Element: appmask['Pane \\'My Drive - Google Drive - Google Chrome - Name\\'']['Hyperlink \\'Go to Drive\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 42 OffsetY: 1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",6.0,Open the cloud storage.,Event_376,Office365users/onedrive,onedrive
5,Recording_76,Process_27,2022-01-08T09:55:36+00:00,Click UI element in window,Data Item 'Employee  ...  by me 3:14 PM' in Pane 'My Drive - Google Drive - Google Chrome - Name',chrome,My Drive - Google Drive - Google Chrome - Name,"[""UIAutomation.Click Element: appmask['Pane \\'My Drive - Google Drive - Google Chrome - Name\\'']['Data Item \\'Employee  ...  by me 3:14 PM\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 38 OffsetY: -5 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",7.0,Locate the Employee details file and note down the details of newly joined employees..,Event_377,Office365users/onedrive,onedrive
6,Recording_76,Process_27,2022-01-08T09:55:41+00:00,Click UI element in window,Text 'Employee Details' in Pane 'My Drive - Google Drive - Google Chrome - Name',chrome,My Drive - Google Drive - Google Chrome - Name,"[""UIAutomation.Click Element: appmask['Pane \\'My Drive - Google Drive - Google Chrome - Name\\'']['Text \\'Employee Details\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -16 OffsetY: -2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",8.0,Locate the Employee details file and note down the details of newly joined employees..,Event_377,Office365users/onedrive,onedrive
7,Recording_76,Process_27,2022-01-08T09:55:46+00:00,Click UI element in window,Text 'Employee Details' in Pane 'My Drive - Google Drive - Google Chrome - Name',chrome,My Drive - Google Drive - Google Chrome - Name,"[""UIAutomation.Click Element: appmask['Pane \\'My Drive - Google Drive - Google Chrome - Name\\'']['Text \\'Employee Details\\''] ClickType: UIAutomation.ClickType.DoubleClick OffsetX: 17 OffsetY: -2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",9.0,Locate the Employee details file and note down the details of newly joined employees..,Event_377,Office365users/onedrive,onedrive
8,Recording_76,Process_27,2022-01-08T09:55:50+00:00,Click UI element in window,Data Item 'Employee  ...  by me 3:22 PM' in Pane 'My Drive - Google Drive - Google Chrome - Name',chrome,My Drive - Google Drive - Google Chrome - Name,"[""UIAutomation.Click Element: appmask['Pane \\'My Drive - Google Drive - Google Chrome - Name\\'']['Data Item \\'Employee  ...  by me 3:22 PM\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 71 OffsetY: -11 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomLeft\n""]",10.0,Locate the Employee details file and note down the details of newly joined employees..,Event_377,Office365users/onedrive,onedrive
9,Recording_76,Process_27,2022-01-08T09:55:52+00:00,Click UI element in window,Text 'Employee Details .xlsx' in Pane 'My Drive - Google Drive - Google Chrome - Name',chrome,My Drive - Google Drive - Google Chrome - Name,"[""UIAutomation.Click Element: appmask['Pane \\'My Drive - Google Drive - Google Chrome - Name\\'']['Text \\'Employee Details .xlsx\\''] ClickType: UIAutomation.ClickType.DoubleClick OffsetX: 24 OffsetY: -1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",11.0,Locate the Employee details file and note down the details of newly joined employees..,Event_377,Office365users/onedrive,onedrive
10,Recording_76,Process_27,2022-01-08T09:55:57+00:00,Click UI element in window,Image in Pane 'My Drive - Google Drive - Google Chrome - Name',chrome,My Drive - Google Drive - Google Chrome - Name,"[""UIAutomation.Click Element: appmask['Pane \\'My Drive - Google Drive - Google Chrome - Name\\'']['Image'] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 82 OffsetY: -3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",12.0,Locate the Employee details file and note down the details of newly joined employees..,Event_377,Office365users/onedrive,onedrive
11,Recording_76,Process_27,2022-01-08T09:56:01+00:00,Click UI element in window,Image in Pane 'My Drive - Google Drive - Google Chrome - Name',chrome,My Drive - Google Drive - Google Chrome - Name,"[""UIAutomation.Click Element: appmask['Pane \\'My Drive - Google Drive - Google Chrome - Name\\'']['Image'] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 146 OffsetY: -6 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",14.0,Locate the Employee details file and note down the details of newly joined employees..,Event_377,Office365users/onedrive,onedrive
12,Recording_76,Process_27,2022-01-08T09:56:17+00:00,Drag and drop UI element in window,Google Chrome - 2 running windows in Quick Launch Bar,,,"[""UIAutomation.DragAndDropElement MouseDownOffsetY: 6 MouseDownOffsetX: 12 RectangleEdgePointForMouseDown: UIAutomation.RectangleEdgePoint.TopLeft ControlToDrag: appmask['Quick Launch Bar']['Google Chrome - 2 running windows'] MouseUpOffsetY: -4 MouseUpOffsetX: -5 RectangleEdgePointForMouseUp: UIAutomation.RectangleEdgePoint.TopLeft ControlToDropOver: appmask['Quick Launch Bar']['Google Chrome - 2 running windows'] ClickType: UIAutomation.DragAndDropClickType.LeftClick\n""]",15.0,Go to Organizations employee directory.,Event_378,Office365users/onedrive,onedrive
13,Recording_76,Process_27,2022-01-08T09:56:24+00:00,Send keys,TextToSend:'{LMenu}({Tab}{Tab}{Tab})',,,"['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{LMenu}({Tab}{Tab}{Tab})'\n""]",16.0,Go to Organizations employee directory.,Event_378,Office365users/onedrive,onedrive
14,Recording_76,Process_27,2022-01-08T09:56:29+00:00,Press button in window,Button 'New Tab' in Pane 'My Drive - Google Drive - Google Chrome - Name',chrome,My Drive - Google Drive - Google Chrome - Name,"[""UIAutomation.PressButton Button: appmask['Pane \\'My Drive - Google Drive - Google Chrome - Name\\'']['Button \\'New Tab\\'']\n""]",17.0,Go to Organizations employee directory.,Event_378,Office365users/onedrive,onedrive
15,Recording_76,Process_27,2022-01-08T09:56:39+00:00,Populate text field in window,Edit 'Address and search bar' in Pane 'My Drive - Google Drive - Google Chrome - Name'; Text:'admin.microsoft.com',chrome,My Drive - Google Drive - Google Chrome - Name,"[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'My Drive - Google Drive - Google Chrome - Name\\'']['Edit \\'Address and search bar\\''] Text: 'admin.microsoft.com' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",18.0,Go to Organizations employee directory.,Event_378,Office365users/onedrive,Office365users
16,Recording_76,Process_27,2022-01-08T09:56:40+00:00,Send keys,TextToSend:'{Return}',,,"['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]",19.0,Go to Organizations employee directory.,Event_378,Office365users/onedrive,Office365users
17,Recording_76,Process_27,2022-01-08T09:56:50+00:00,Click UI element in window,Text 'Microsoft 365 admin center' in Pane 'My Drive - Google Drive - Google Chrome - Name',chrome,My Drive - Google Drive - Google Chrome - Name,"[""UIAutomation.Click Element: appmask['Pane \\'My Drive - Google Drive - Google Chrome - Name\\'']['Text \\'Microsoft 365 admin center\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -13 OffsetY: -1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",20.0,Go to Organizations employee directory.,Event_378,Office365users/onedrive,Office365users
