"StepId","RecordingId","ProcessId","TimeStamp","DurationSec","StepName","StepDescription","ApplicationProcessName","ApplicationParentWindowName","AutomationStep","NextStepId","label_EventName","label_EventId","Process_Name","Connectors"
0,"Recording_136","Process_27",1639539020,"3","Select menu option in window","Google Chrome - 2 running windows in Quick Launch Bar","","","[""UIAutomation.SelectMenuOption Control: appmask['Quick Launch Bar']['Google Chrome - 2 running windows']\n""]","2","Go to cloud storage","Event_624","Office365users/onedrive","Office365users"
1,"Recording_136","Process_27",1639539023,"3","Click UI element in window","List Item 'Mail - NameSurname - Outlook - Google Chrome' in List 'Task Switcher'","","Task Switcher","[""UIAutomation.Click Element: appmask['List \\'Task Switcher\\'']['List Item \\'Mail - NameSurname - Outlook - Google Chrome\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -62 OffsetY: 22 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]","3","Go to cloud storage","Event_624","Office365users/onedrive","Office365users"
2,"Recording_136","Process_27",1639539026,"3","Press button in window","Button 'New Tab' in Pane 'Mail - Name ...  Chrome - Person 1'","chrome","Mail - NameSurname - Outlook - Google Chrome - Person 1","[""UIAutomation.PressButton Button: appmask['Pane \\'Mail - Name ...  Chrome - Person 1\\'']['Button \\'New Tab\\'']\n""]","4","Go to cloud storage","Event_624","Office365users/onedrive","Office365users"
3,"Recording_136","Process_27",1639539029,"1","Populate text field in window","Edit 'Address and search bar' in Pane 'Mail - Name ...  Chrome - Person 1'; Text:'o365'","chrome","Mail - NameSurname - Outlook - Google Chrome - Person 1","[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'Mail - Name ...  Chrome - Person 1\\'']['Edit \\'Address and search bar\\''] Text: 'o365' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]","5","Go to cloud storage","Event_624","Office365users/onedrive","Office365users"
4,"Recording_136","Process_27",1639539030,"4","Send keys","TextToSend:'{Return}'","","","['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]","6","Go to cloud storage","Event_624","Office365users/onedrive","Office365users"
5,"Recording_136","Process_27",1639539034,"5","Click UI element in window","Hyperlink ' Office  ... office.com' in Pane 'Mail - Name ...  Chrome - Person 1'","chrome","Mail - NameSurname - Outlook - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'Mail - Name ...  Chrome - Person 1\\'']['Hyperlink \\' Office  ... office.com\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 23 OffsetY: 3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]","7","Go to cloud storage","Event_624","Office365users/onedrive","onedrive"
6,"Recording_136","Process_27",1639539039,"5","Click UI element in window","Hyperlink 'OneDrive' in Pane 'Mail - Name ...  Chrome - Person 1'","chrome","Mail - NameSurname - Outlook - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'Mail - Name ...  Chrome - Person 1\\'']['Hyperlink \\'OneDrive\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 1 OffsetY: -8 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]","8","Go to cloud storage","Event_624","Office365users/onedrive","onedrive"
7,"Recording_136","Process_27",1639539044,"2","Click UI element in window","Hyperlink 'Project Demo' in Pane 'Mail - Name ...  Chrome - Person 1'","chrome","Mail - NameSurname - Outlook - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'Mail - Name ...  Chrome - Person 1\\'']['Hyperlink \\'Project Demo\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 25 OffsetY: 5 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]","9","Go to cloud storage","Event_624","Office365users/onedrive","onedrive"
8,"Recording_136","Process_27",1639539046,"15","Click UI element in window","Hyperlink 'Employee Details.xlsx' in Pane 'Mail - Name ...  Chrome - Person 1'","chrome","Mail - NameSurname - Outlook - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'Mail - Name ...  Chrome - Person 1\\'']['Hyperlink \\'Employee Details.xlsx\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 8 OffsetY: 1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]","10","Open a file having employee's detail and copy new member's detail from file","Event_625","Office365users/onedrive","onedrive"
9,"Recording_136","Process_27",1639539061,"24","Drag and drop UI element in window","Image in Pane 'Mail - Name ...  Chrome - Person 1'","chrome","Mail - NameSurname - Outlook - Google Chrome - Person 1","[""UIAutomation.DragAndDropElement MouseDownOffsetY: -91 MouseDownOffsetX: 46 RectangleEdgePointForMouseDown: UIAutomation.RectangleEdgePoint.MiddleLeft ControlToDrag: appmask['Pane \\'Mail - Name ...  Chrome - Person 1\\'']['Image'] MouseUpOffsetY: -87 MouseUpOffsetX: 109 RectangleEdgePointForMouseUp: UIAutomation.RectangleEdgePoint.MiddleLeft ControlToDropOver: appmask['Pane \\'Mail - Name ...  Chrome - Person 1\\'']['Image'] ClickType: UIAutomation.DragAndDropClickType.LeftClick\n""]","12","Open a file having employee's detail and copy new member's detail from file","Event_625","Office365users/onedrive","onedrive"
