<<<<<<< HEAD
"RecordingId","ProcessId","TimeStamp","StepName","StepDescription","ApplicationProcessName","ApplicationParentWindowName","AutomationStep","NextStepId","label_EventName","label_EventId","Process_Name","Connectors"
"Recording_128","Process_37","2022-02-17T05:09:09+00:00","Select menu option in window","Google Chrome - 2 running windows in Quick Launch Bar","","","[""UIAutomation.SelectMenuOption Control: appmask['Quick Launch Bar']['Google Chrome - 2 running windows']\n""]","2"," Go to the online spreadsheet having monthly performance data","Event_581","excelonlinebusiness/wordonlinebusiness",""
"Recording_128","Process_37","2022-02-17T05:09:13+00:00","Click UI element in window","List Item 'New Tab - Google Chrome' in List 'Task Switcher'","","Task Switcher","[""UIAutomation.Click Element: appmask['List \\'Task Switcher\\'']['List Item \\'New Tab - Google Chrome\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 51 OffsetY: 26 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]","3"," Go to the online spreadsheet having monthly performance data","Event_581","excelonlinebusiness/wordonlinebusiness",""
"Recording_128","Process_37","2022-02-17T05:09:19+00:00","Press button in window","Button 'My files - OneDrive' in Pane 'New Tab - Google Chrome - Person 1'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.PressButton Button: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Button \\'My files - OneDrive\\'']\n""]","4"," Go to the online spreadsheet having monthly performance data","Event_581","excelonlinebusiness/wordonlinebusiness",""
"Recording_128","Process_37","2022-02-17T05:09:24+00:00","Click UI element in window","Hyperlink 'Performancde Data.xlsx' in Pane 'New Tab - Google Chrome - Person 1'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Hyperlink \\'Performancde Data.xlsx\\''] ClickType: UIAutomation.ClickType.DoubleClick OffsetX: 38 OffsetY: -3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]","5"," Go to the online spreadsheet having monthly performance data","Event_581","excelonlinebusiness/wordonlinebusiness",""
"Recording_128","Process_37","2022-02-17T05:09:34+00:00","Click UI element in window","Button 'New Tab' in Pane 'New Tab - Google Chrome - Person 1'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Button \\'New Tab\\''] ClickType: UIAutomation.ClickType.LeftButtonUp OffsetX: -2 OffsetY: 10 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopCenter\n""]","6","Open the cloud storage","Event_582","excelonlinebusiness/wordonlinebusiness",""
"Recording_128","Process_37","2022-02-17T05:09:38+00:00","Click UI element in window","Button 'SharePoint' in Pane 'New Tab - Google Chrome - Person 1'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Button \\'SharePoint\\''] ClickType: UIAutomation.ClickType.LeftButtonDown OffsetX: 8 OffsetY: -2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]","7","Open the cloud storage","Event_582","excelonlinebusiness/wordonlinebusiness",""
"Recording_128","Process_37","2022-02-17T05:09:44+00:00","Click UI element in window","Hyperlink 'Project RoadMap' in Pane 'New Tab - Google Chrome - Person 1'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Hyperlink \\'Project RoadMap\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -14 OffsetY: -1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]","8","Open the cloud storage","Event_582","excelonlinebusiness/wordonlinebusiness",""
"Recording_128","Process_37","2022-02-17T05:09:49+00:00","Click UI element in window","Hyperlink 'Documents' in Pane 'New Tab - Google Chrome - Person 1'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Hyperlink \\'Documents\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -25 OffsetY: 13 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopCenter\n""]","9","Open the cloud storage","Event_582","excelonlinebusiness/wordonlinebusiness",""
"Recording_128","Process_37","2022-02-17T05:09:57+00:00","Click UI element in window","Menu Item 'New' in Pane 'New Tab - Google Chrome - Person 1'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Menu Item \\'New\\''] ClickType: UIAutomation.ClickType.LeftButtonUp OffsetX: 12 OffsetY: 2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]","10","Create a report of Monthly Performance in document","Event_583","excelonlinebusiness/wordonlinebusiness",""
"Recording_128","Process_37","2022-02-17T05:10:00+00:00","Click UI element in window","Group in Pane 'New Tab - Google Chrome - Person 1'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Group'] ClickType: UIAutomation.ClickType.LeftButtonDown OffsetX: 53 OffsetY: 54 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]","11","Create a report of Monthly Performance in document","Event_583","excelonlinebusiness/wordonlinebusiness",""
"Recording_128","Process_37","2022-02-17T05:10:08+00:00","Press button in window","Button 'Document6' in Pane 'New Tab - Google Chrome - Person 1'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.PressButton Button: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Button \\'Document6\\'']\n""]","12","Create a report of Monthly Performance in document","Event_583","excelonlinebusiness/wordonlinebusiness",""
"Recording_128","Process_37","2022-02-17T05:10:20+00:00","Populate text field in window","Edit 'File Name' in Pane 'New Tab - Google Chrome - Person 1'; Text:''","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Edit \\'File Name\\''] Text: '' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]","13","Create a report of Monthly Performance in document","Event_583","excelonlinebusiness/wordonlinebusiness",""
"Recording_128","Process_37","2022-02-17T05:10:22+00:00","Click UI element in window","Button 'Format Painter' in Pane 'New Tab - Google Chrome - Person 1'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Button \\'Format Painter\\''] ClickType: UIAutomation.ClickType.LeftButtonDown OffsetX: -6 OffsetY: 5 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]","14","Create a report of Monthly Performance in document","Event_583","excelonlinebusiness/wordonlinebusiness",""
"Recording_128","Process_37","2022-02-17T05:10:29+00:00","Populate text field in window","Edit 'File Name' in Pane 'New Tab - Google Chrome - Person 1'; Text:'Performance Data'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Edit \\'File Name\\''] Text: 'Performance Data' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]","15","Create a report of Monthly Performance in document","Event_583","excelonlinebusiness/wordonlinebusiness",""
"Recording_128","Process_37","2022-02-17T05:10:31+00:00","Send keys","TextToSend:'{Return}'","","","['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]","16","Create a report of Monthly Performance in document","Event_583","excelonlinebusiness/wordonlinebusiness",""
"Recording_128","Process_37","2022-02-17T05:10:52+00:00","Click UI element in window","Tab Item 'Performancde Data.xlsx' in Pane 'New Tab - Google Chrome - Person 1'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Tab Item \\'Performancde Data.xlsx\\''] ClickType: UIAutomation.ClickType.LeftButtonUp OffsetX: -35 OffsetY: -2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]","17","Copy the data and chart from the spreadsheet","Event_584","excelonlinebusiness/wordonlinebusiness",""
"Recording_128","Process_37","2022-02-17T05:11:04+00:00","Click UI element in window","Image in Pane 'New Tab - Google Chrome - Person 1'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Image'] ClickType: UIAutomation.ClickType.LeftButtonUp OffsetX: 251 OffsetY: 177 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]","18","Copy the data and chart from the spreadsheet","Event_584","excelonlinebusiness/wordonlinebusiness",""
"Recording_128","Process_37","2022-02-17T05:11:06+00:00","Populate text field in window","Pane 'New Tab - Google Chrome - Person 1'; Text:''","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Edit \\'grid\\''] Text: '' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]","19","Copy the data and chart from the spreadsheet","Event_584","excelonlinebusiness/wordonlinebusiness",""
"Recording_128","Process_37","2022-02-17T05:11:20+00:00","Click UI element in window","Tab Item 'Performance Data1' in Pane 'New Tab - Google Chrome - Person 1'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Tab Item \\'Performance Data1\\''] ClickType: UIAutomation.ClickType.LeftButtonUp OffsetX: 42 OffsetY: 7 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]","20","Copy the data and chart from the spreadsheet","Event_584","excelonlinebusiness/wordonlinebusiness",""
"Recording_128","Process_37","2022-02-17T05:11:21+00:00","Send keys","TextToSend:'{LControlKey}({V})'","","","['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{LControlKey}({V})'\n""]","21","Copy the data and chart from the spreadsheet","Event_584","excelonlinebusiness/wordonlinebusiness",""
"Recording_128","Process_37","2022-02-17T05:12:24+00:00","Click UI element in window","Image 2 in Pane 'New Tab - Google Chrome - Person 1'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Image 2'] ClickType: UIAutomation.ClickType.LeftButtonDown OffsetX: -148 OffsetY: 33 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopRight\n""]","22","Copy the data and chart from the spreadsheet","Event_584","excelonlinebusiness/wordonlinebusiness",""
"Recording_128","Process_37","2022-02-17T05:12:25+00:00","Click UI element in window","Image 3 in Pane 'New Tab - Google Chrome - Person 1'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Image 3'] ClickType: UIAutomation.ClickType.RightClick OffsetX: -147 OffsetY: 32 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopRight\n""]","23","Copy the data and chart from the spreadsheet","Event_584","excelonlinebusiness/wordonlinebusiness",""
"Recording_128","Process_37","2022-02-17T05:13:00+00:00","Click UI element in window","Tab Item 'Performance Data1' in Pane 'New Tab - Google Chrome - Person 1'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Tab Item \\'Performance Data1\\''] ClickType: UIAutomation.ClickType.LeftButtonDown OffsetX: 38 OffsetY: 6 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]","24","Copy the data and chart from the spreadsheet","Event_584","excelonlinebusiness/wordonlinebusiness",""
"Recording_128","Process_37","2022-02-17T05:13:02+00:00","Send keys","TextToSend:'{LControlKey}({V})'","","","['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{LControlKey}({V})'\n"", '# End of autogenerated actions using the desktop recorder\n']","","Copy the data and chart from the spreadsheet","Event_584","excelonlinebusiness/wordonlinebusiness",""
=======
"","StepId","RecordingId","ProcessId","TimeStamp","DurationSec","StepName","StepDescription","ApplicationProcessName","ApplicationParentWindowName","AutomationStep","NextStepId","label_EventName","label_EventId","Process_Name","Connectors"
"1",0,"Recording_128","Process_37",2022-02-17 05:09:09,4,"Select menu option in window","Google Chrome - 2 running windows in Quick Launch Bar","","","[""UIAutomation.SelectMenuOption Control: appmask['Quick Launch Bar']['Google Chrome - 2 running windows']\n""]",2," Go to the online spreadsheet having monthly performance data","Event_581","excelonlinebusiness/wordonlinebusiness",NA
"2",1,"Recording_128","Process_37",2022-02-17 05:09:13,6,"Click UI element in window","List Item 'New Tab - Google Chrome' in List 'Task Switcher'","","Task Switcher","[""UIAutomation.Click Element: appmask['List \\'Task Switcher\\'']['List Item \\'New Tab - Google Chrome\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 51 OffsetY: 26 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]",3," Go to the online spreadsheet having monthly performance data","Event_581","excelonlinebusiness/wordonlinebusiness",NA
"3",2,"Recording_128","Process_37",2022-02-17 05:09:19,5,"Press button in window","Button 'My files - OneDrive' in Pane 'New Tab - Google Chrome - Person 1'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.PressButton Button: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Button \\'My files - OneDrive\\'']\n""]",4," Go to the online spreadsheet having monthly performance data","Event_581","excelonlinebusiness/wordonlinebusiness",NA
"4",3,"Recording_128","Process_37",2022-02-17 05:09:24,10,"Click UI element in window","Hyperlink 'Performancde Data.xlsx' in Pane 'New Tab - Google Chrome - Person 1'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Hyperlink \\'Performancde Data.xlsx\\''] ClickType: UIAutomation.ClickType.DoubleClick OffsetX: 38 OffsetY: -3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",5," Go to the online spreadsheet having monthly performance data","Event_581","excelonlinebusiness/wordonlinebusiness",NA
"5",4,"Recording_128","Process_37",2022-02-17 05:09:34,4,"Click UI element in window","Button 'New Tab' in Pane 'New Tab - Google Chrome - Person 1'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Button \\'New Tab\\''] ClickType: UIAutomation.ClickType.LeftButtonUp OffsetX: -2 OffsetY: 10 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopCenter\n""]",6,"Open the cloud storage","Event_582","excelonlinebusiness/wordonlinebusiness",NA
"6",5,"Recording_128","Process_37",2022-02-17 05:09:38,6,"Click UI element in window","Button 'SharePoint' in Pane 'New Tab - Google Chrome - Person 1'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Button \\'SharePoint\\''] ClickType: UIAutomation.ClickType.LeftButtonDown OffsetX: 8 OffsetY: -2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",7,"Open the cloud storage","Event_582","excelonlinebusiness/wordonlinebusiness",NA
"7",6,"Recording_128","Process_37",2022-02-17 05:09:44,5,"Click UI element in window","Hyperlink 'Project RoadMap' in Pane 'New Tab - Google Chrome - Person 1'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Hyperlink \\'Project RoadMap\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -14 OffsetY: -1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",8,"Open the cloud storage","Event_582","excelonlinebusiness/wordonlinebusiness",NA
"8",7,"Recording_128","Process_37",2022-02-17 05:09:49,8,"Click UI element in window","Hyperlink 'Documents' in Pane 'New Tab - Google Chrome - Person 1'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Hyperlink \\'Documents\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -25 OffsetY: 13 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopCenter\n""]",9,"Open the cloud storage","Event_582","excelonlinebusiness/wordonlinebusiness",NA
"9",8,"Recording_128","Process_37",2022-02-17 05:09:57,3,"Click UI element in window","Menu Item 'New' in Pane 'New Tab - Google Chrome - Person 1'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Menu Item \\'New\\''] ClickType: UIAutomation.ClickType.LeftButtonUp OffsetX: 12 OffsetY: 2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",10,"Create a report of Monthly Performance in document","Event_583","excelonlinebusiness/wordonlinebusiness",NA
"10",9,"Recording_128","Process_37",2022-02-17 05:10:00,8,"Click UI element in window","Group in Pane 'New Tab - Google Chrome - Person 1'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Group'] ClickType: UIAutomation.ClickType.LeftButtonDown OffsetX: 53 OffsetY: 54 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]",11,"Create a report of Monthly Performance in document","Event_583","excelonlinebusiness/wordonlinebusiness",NA
"11",10,"Recording_128","Process_37",2022-02-17 05:10:08,12,"Press button in window","Button 'Document6' in Pane 'New Tab - Google Chrome - Person 1'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.PressButton Button: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Button \\'Document6\\'']\n""]",12,"Create a report of Monthly Performance in document","Event_583","excelonlinebusiness/wordonlinebusiness",NA
"12",11,"Recording_128","Process_37",2022-02-17 05:10:20,2,"Populate text field in window","Edit 'File Name' in Pane 'New Tab - Google Chrome - Person 1'; Text:''","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Edit \\'File Name\\''] Text: '' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",13,"Create a report of Monthly Performance in document","Event_583","excelonlinebusiness/wordonlinebusiness",NA
"13",12,"Recording_128","Process_37",2022-02-17 05:10:22,7,"Click UI element in window","Button 'Format Painter' in Pane 'New Tab - Google Chrome - Person 1'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Button \\'Format Painter\\''] ClickType: UIAutomation.ClickType.LeftButtonDown OffsetX: -6 OffsetY: 5 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]",14,"Create a report of Monthly Performance in document","Event_583","excelonlinebusiness/wordonlinebusiness",NA
"14",13,"Recording_128","Process_37",2022-02-17 05:10:29,2,"Populate text field in window","Edit 'File Name' in Pane 'New Tab - Google Chrome - Person 1'; Text:'Performance Data'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Edit \\'File Name\\''] Text: 'Performance Data' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",15,"Create a report of Monthly Performance in document","Event_583","excelonlinebusiness/wordonlinebusiness",NA
"15",14,"Recording_128","Process_37",2022-02-17 05:10:31,21,"Send keys","TextToSend:'{Return}'","","","['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]",16,"Create a report of Monthly Performance in document","Event_583","excelonlinebusiness/wordonlinebusiness",NA
"16",15,"Recording_128","Process_37",2022-02-17 05:10:52,12,"Click UI element in window","Tab Item 'Performancde Data.xlsx' in Pane 'New Tab - Google Chrome - Person 1'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Tab Item \\'Performancde Data.xlsx\\''] ClickType: UIAutomation.ClickType.LeftButtonUp OffsetX: -35 OffsetY: -2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]",17,"Copy the data and chart from the spreadsheet","Event_584","excelonlinebusiness/wordonlinebusiness",NA
"17",16,"Recording_128","Process_37",2022-02-17 05:11:04,2,"Click UI element in window","Image in Pane 'New Tab - Google Chrome - Person 1'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Image'] ClickType: UIAutomation.ClickType.LeftButtonUp OffsetX: 251 OffsetY: 177 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]",18,"Copy the data and chart from the spreadsheet","Event_584","excelonlinebusiness/wordonlinebusiness",NA
"18",17,"Recording_128","Process_37",2022-02-17 05:11:06,14,"Populate text field in window","Pane 'New Tab - Google Chrome - Person 1'; Text:''","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Edit \\'grid\\''] Text: '' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",19,"Copy the data and chart from the spreadsheet","Event_584","excelonlinebusiness/wordonlinebusiness",NA
"19",18,"Recording_128","Process_37",2022-02-17 05:11:20,1,"Click UI element in window","Tab Item 'Performance Data1' in Pane 'New Tab - Google Chrome - Person 1'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Tab Item \\'Performance Data1\\''] ClickType: UIAutomation.ClickType.LeftButtonUp OffsetX: 42 OffsetY: 7 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]",20,"Copy the data and chart from the spreadsheet","Event_584","excelonlinebusiness/wordonlinebusiness",NA
"20",19,"Recording_128","Process_37",2022-02-17 05:11:21,63,"Send keys","TextToSend:'{LControlKey}({V})'","","","['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{LControlKey}({V})'\n""]",21,"Copy the data and chart from the spreadsheet","Event_584","excelonlinebusiness/wordonlinebusiness",NA
"21",20,"Recording_128","Process_37",2022-02-17 05:12:24,1,"Click UI element in window","Image 2 in Pane 'New Tab - Google Chrome - Person 1'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Image 2'] ClickType: UIAutomation.ClickType.LeftButtonDown OffsetX: -148 OffsetY: 33 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopRight\n""]",22,"Copy the data and chart from the spreadsheet","Event_584","excelonlinebusiness/wordonlinebusiness",NA
"22",21,"Recording_128","Process_37",2022-02-17 05:12:25,35,"Click UI element in window","Image 3 in Pane 'New Tab - Google Chrome - Person 1'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Image 3'] ClickType: UIAutomation.ClickType.RightClick OffsetX: -147 OffsetY: 32 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopRight\n""]",23,"Copy the data and chart from the spreadsheet","Event_584","excelonlinebusiness/wordonlinebusiness",NA
"23",22,"Recording_128","Process_37",2022-02-17 05:13:00,2,"Click UI element in window","Tab Item 'Performance Data1' in Pane 'New Tab - Google Chrome - Person 1'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Tab Item \\'Performance Data1\\''] ClickType: UIAutomation.ClickType.LeftButtonDown OffsetX: 38 OffsetY: 6 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]",24,"Copy the data and chart from the spreadsheet","Event_584","excelonlinebusiness/wordonlinebusiness",NA
"24",23,"Recording_128","Process_37",2022-02-17 05:13:02,NA,"Send keys","TextToSend:'{LControlKey}({V})'","","","['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{LControlKey}({V})'\n"", '# End of autogenerated actions using the desktop recorder\n']",NA,"Copy the data and chart from the spreadsheet","Event_584","excelonlinebusiness/wordonlinebusiness",NA
>>>>>>> d32a1e9058044edc0e2c75df131b47541aaa83e7
