"StepId","RecordingId","ProcessId","TimeStamp","DurationSec","StepName","StepDescription","ApplicationProcessName","ApplicationParentWindowName","AutomationStep","NextStepId","label_EventName","label_EventId","Process_Name","Connectors"
0,"Recording_127","Process_37",1645071989,"0","Populate text field in window","Edit 'Address and search bar' in Window 'New tab and  ...  - Microsoft​ Edge'; Text:'office 365'","msedge","New tab and 1 more page - [InPrivate] - Microsoft​ Edge","[""UIAutomation.PopulateTextField TextField: appmask['Window \\'New tab and  ...  - Microsoft\u200b Edge\\'']['Edit \\'Address and search bar\\''] Text: 'office 365' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n"", 'WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]","3"," Open the monthly performancde sheet","Event_577","excelonlinebusiness/wordonlinebusiness",""
1,"Recording_127","Process_37",1645071989,"4","Send keys","TextToSend:'{Return}'","","","[""UIAutomation.PopulateTextField TextField: appmask['Window \\'New tab and  ...  - Microsoft\u200b Edge\\'']['Edit \\'Address and search bar\\''] Text: 'office 365' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n"", 'WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]","4"," Open the monthly performancde sheet","Event_577","excelonlinebusiness/wordonlinebusiness",""
2,"Recording_127","Process_37",1645071993,"7","Click UI element in window","Hyperlink 'Office 365 login' in Window 'office 365 -  ...  - Microsoft​ Edge'","msedge","office 365 - Search and 1 more page - [InPrivate] - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'office 365 -  ...  - Microsoft\u200b Edge\\'']['Hyperlink \\'Office 365 login\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -1 OffsetY: -3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]","5"," Open the monthly performancde sheet","Event_577","excelonlinebusiness/wordonlinebusiness",""
3,"Recording_127","Process_37",1645072000,"11","Click UI element in window","Hyperlink 'OneDrive' in Window 'Microsoft  ...  - Microsoft​ Edge'","msedge","Microsoft Office Home and 2 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'Microsoft  ...  - Microsoft\u200b Edge\\'']['Hyperlink \\'OneDrive\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -11 OffsetY: 3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]","6"," Open the monthly performancde sheet","Event_577","excelonlinebusiness/wordonlinebusiness",""
4,"Recording_127","Process_37",1645072011,"8","Click UI element in window","Window 'My files -  ...  - Microsoft​ Edge'","msedge","My files - OneDrive and 3 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'My files -  ...  - Microsoft\u200b Edge\\'']['Hyperlink \\'Performancde Data_January\\'22_.xlsx\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 40 OffsetY: 0 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]","7"," Open the monthly performancde sheet","Event_577","excelonlinebusiness/wordonlinebusiness",""
5,"Recording_127","Process_37",1645072019,"8","Click UI element in window","Image 'ewr-sheettable' in Window 'Performancde  ...  - Microsoft​ Edge'","msedge","Performancde Data_January'22_.xlsx and 4 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'Performancde  ...  - Microsoft\u200b Edge\\'']['Image \\'ewr-sheettable\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 46 OffsetY: -72 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]","8"," Open the monthly performancde sheet","Event_577","excelonlinebusiness/wordonlinebusiness",""
6,"Recording_127","Process_37",1645072027,"4","Select tab in window","Window 'Performancde  ...  - Microsoft​ Edge'","msedge","Performancde Data_January'22_.xlsx and 4 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.SelectTab Tab: appmask['Window \\'Performancde  ...  - Microsoft\u200b Edge\\'']['Tab Item \\'Microsoft Office Home - [InPrivate]\\'']\n""]","9"," Open the monthly performancde sheet","Event_577","excelonlinebusiness/wordonlinebusiness",""
7,"Recording_127","Process_37",1645072031,"13","Click UI element in window","Hyperlink 'SharePoint' in Window 'Microsoft  ...  - Microsoft​ Edge' 2","msedge","Microsoft Office Home and 4 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'Microsoft  ...  - Microsoft\u200b Edge\\' 2']['Hyperlink \\'SharePoint\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 3 OffsetY: 5 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]","10","Go to the cloud storage","Event_578","excelonlinebusiness/wordonlinebusiness",""
8,"Recording_127","Process_37",1645072044,"16","Press button in window","Button 'My files' in Window 'SharePoint  ...  - Microsoft​ Edge'","msedge","SharePoint and 5 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.PressButton Button: appmask['Window \\'SharePoint  ...  - Microsoft\u200b Edge\\'']['Button \\'My files\\'']\n""]","11","Prepare the Monthly Performance report","Event_579","excelonlinebusiness/wordonlinebusiness",""
9,"Recording_127","Process_37",1645072060,"7","Click UI element in window","Group 'Project RoadMap' in Window 'SharePoint  ...  - Microsoft​ Edge'","msedge","SharePoint and 5 more pages - [InPrivate] - Microsoft​ Edge","[""UIAutomation.Click Element: appmask['Window \\'SharePoint  ...  - Microsoft\u200b Edge\\'']['Group \\'Project RoadMap\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 39 OffsetY: -7 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]","12","Prepare the Monthly Performance report","Event_579","excelonlinebusiness/wordonlinebusiness",""
