"StepId","RecordingId","ProcessId","TimeStamp","DurationSec","StepName","StepDescription","ApplicationProcessName","ApplicationParentWindowName","AutomationStep","NextStepId","label_EventName","label_EventId","Process_Name","Connectors"
0,"Recording_165","Process_49",1639569177,"7","Press button in window","Google Chrome - 1 running window in Quick Launch Bar","","","[""UIAutomation.PressButton Button: appmask['Quick Launch Bar']['Google Chrome - 1 running window']\n""]","3","Add team members to the directory","Event_748","Office365users/rss/sql","Office365users"
1,"Recording_165","Process_49",1639569184,"4","Select menu option in window","MenuItem: Users in Pane 'Microsoft 365  ...  Chrome (Guest)'","chrome","Microsoft 365 admin center - Active users - Google Chrome (Guest)","[""UIAutomation.SelectMenuOption Control: appmask['Pane \\'Microsoft 365  ...  Chrome (Guest)\\'']['MenuItem: Users']\n""]","4","Add team members to the directory","Event_748","Office365users/rss/sql","Office365users"
2,"Recording_165","Process_49",1639569188,"6","Select menu option in window","MenuItem: Active users in Pane 'Microsoft 365  ...  Chrome (Guest)'","chrome","Microsoft 365 admin center - Active users - Google Chrome (Guest)","[""UIAutomation.SelectMenuOption Control: appmask['Pane \\'Microsoft 365  ...  Chrome (Guest)\\'']['MenuItem: Active users']\n""]","5","Add team members to the directory","Event_748","Office365users/rss/sql","Office365users"
3,"Recording_165","Process_49",1639569194,"9","Select menu option in window","MenuItem: Add a user  ...  key to add a user in Pane 'Microsoft 365  ...  Chrome (Guest)'","chrome","Microsoft 365 admin center - Active users - Google Chrome (Guest)","[""UIAutomation.SelectMenuOption Control: appmask['Pane \\'Microsoft 365  ...  Chrome (Guest)\\'']['MenuItem: Add a user  ...  key to add a user']\n""]","6","Add team members to the directory","Event_748","Office365users/rss/sql","Office365users"
4,"Recording_165","Process_49",1639569203,"5","Populate text field in window","Edit 'First name' in Pane 'Microsoft 365  ...  Chrome (Guest)'; Text:'Jaimin'","chrome","Microsoft 365 admin center - Active users - Google Chrome (Guest)","[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'Microsoft 365  ...  Chrome (Guest)\\'']['Edit \\'First name\\''] Text: 'Jaimin' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]","7","Add team members to the directory","Event_748","Office365users/rss/sql","Office365users"
5,"Recording_165","Process_49",1639569208,"5","Populate text field in window","Edit 'Last name' in Pane 'Microsoft 365  ...  Chrome (Guest)'; Text:'Surname'","chrome","Microsoft 365 admin center - Active users - Google Chrome (Guest)","[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'Microsoft 365  ...  Chrome (Guest)\\'']['Edit \\'Last name\\''] Text: 'Surname' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]","8","Add team members to the directory","Event_748","Office365users/rss/sql","Office365users"
6,"Recording_165","Process_49",1639569213,"3","Click UI element in window","Data Item ' ... rosoft.com' in Pane 'Microsoft 365  ...  Chrome (Guest)'","chrome","Microsoft 365 admin center - Active users - Google Chrome (Guest)","[""UIAutomation.Click Element: appmask['Pane \\'Microsoft 365  ...  Chrome (Guest)\\'']['Data Item \\' ... rosoft.com\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 89 OffsetY: 9 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]","9","Add team members to the directory","Event_748","Office365users/rss/sql","Office365users"
7,"Recording_165","Process_49",1639569216,"4","Click UI element in window","Edit 'Username *' in Pane 'Microsoft 365  ...  Chrome (Guest)'","chrome","Microsoft 365 admin center - Active users - Google Chrome (Guest)","[""UIAutomation.Click Element: appmask['Pane \\'Microsoft 365  ...  Chrome (Guest)\\'']['Edit \\'Username *\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 59 OffsetY: -4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]","10","Add team members to the directory","Event_748","Office365users/rss/sql","Office365users"
8,"Recording_165","Process_49",1639569220,"6","Populate text field in window","Edit 'Username *' 2 in Pane 'Microsoft 365  ...  Chrome (Guest)'; Text:'Jaipat'","chrome","Microsoft 365 admin center - Active users - Google Chrome (Guest)","[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'Microsoft 365  ...  Chrome (Guest)\\'']['Edit \\'Username *\\' 2'] Text: 'Jaipat' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]","11","Add team members to the directory","Event_748","Office365users/rss/sql","Office365users"
9,"Recording_165","Process_49",1639569226,"9","Press button in window","Button 'Next' in Pane 'Microsoft 365  ...  Chrome (Guest)'","chrome","Microsoft 365 admin center - Active users - Google Chrome (Guest)","[""UIAutomation.PressButton Button: appmask['Pane \\'Microsoft 365  ...  Chrome (Guest)\\'']['Button \\'Next\\'']\n""]","12","Add team members to the directory","Event_748","Office365users/rss/sql","Office365users"
10,"Recording_165","Process_49",1639569235,"4","Click UI element in window","Data Item 'Email@Domain' in Pane 'Microsoft 365  ...  Chrome (Guest)'","chrome","Microsoft 365 admin center - Active users - Google Chrome (Guest)","[""UIAutomation.Click Element: appmask['Pane \\'Microsoft 365  ...  Chrome (Guest)\\'']['Data Item \\'Email@Domain\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 59 OffsetY: -9 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomLeft\n""]","13","Add team members to the directory","Event_748","Office365users/rss/sql","Office365users"
11,"Recording_165","Process_49",1639569239,"4","Press button in window","Button 'Next' in Pane 'Microsoft 365  ...  Chrome (Guest)'","chrome","Microsoft 365 admin center - Active users - Google Chrome (Guest)","[""UIAutomation.PressButton Button: appmask['Pane \\'Microsoft 365  ...  Chrome (Guest)\\'']['Button \\'Next\\'']\n""]","14","Add team members to the directory","Event_748","Office365users/rss/sql","Office365users"
