"StepId","RecordingId","ProcessId","TimeStamp","DurationSec","StepName","StepDescription","ApplicationProcessName","ApplicationParentWindowName","AutomationStep","NextStepId","label_EventName","label_EventId","Process_Name","Connectors"
0,"Recording_61","Process_17",1646029491,"5","Press button in window","Firefox - 1 running window in Quick Launch Bar","","","[""UIAutomation.PressButton Button: appmask['Quick Launch Bar']['Firefox - 1 running window']\n""]","2","Go to cloud-based storage space","Event_305","rss/commondataservice/onenote","commondataservice"
1,"Recording_61","Process_17",1646029496,"1","Populate text field in window","Edit 'Search with Google or enter address' in Window 'Mozilla Firefox'; Text:'o365'","firefox","Mozilla Firefox","[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Mozilla Firefox\\'']['Edit \\'Search with Google or enter address\\''] Text: 'o365' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]","3","Go to cloud-based storage space","Event_305","rss/commondataservice/onenote","commondataservice"
2,"Recording_61","Process_17",1646029497,"3","Send keys","TextToSend:'{Return}'","","","['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]","4","Go to cloud-based storage space","Event_305","rss/commondataservice/onenote","commondataservice"
3,"Recording_61","Process_17",1646029500,"8","Click UI element in window","Hyperlink 'Office  ... office.com' in Window 'o365 - Google Search — Mozilla Firefox'","firefox","o365 - Google Search — Mozilla Firefox","[""UIAutomation.Click Element: appmask['Window \\'o365 - Google Search — Mozilla Firefox\\'']['Hyperlink \\'Office  ... office.com\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -84 OffsetY: -11 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomRight\n""]","5","Go to cloud-based storage space","Event_305","rss/commondataservice/onenote","commondataservice"
4,"Recording_61","Process_17",1646029508,"4","Select menu option in window","Menu Item 'App launcher' in Window 'Microsoft Office Home — Mozilla Firefox'","firefox","Microsoft Office Home — Mozilla Firefox","[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Microsoft Office Home — Mozilla Firefox\\'']['Menu Item \\'App launcher\\'']\n""]","6","Go to cloud-based storage space","Event_305","rss/commondataservice/onenote","commondataservice"
5,"Recording_61","Process_17",1646029512,"6","Click UI element in window","Hyperlink 'Power Apps' in Window 'Microsoft Office Home — Mozilla Firefox'","firefox","Microsoft Office Home — Mozilla Firefox","[""UIAutomation.Click Element: appmask['Window \\'Microsoft Office Home — Mozilla Firefox\\'']['Hyperlink \\'Power Apps\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 18 OffsetY: -9 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomCenter\n""]","7","Go to cloud-based storage space","Event_305","rss/commondataservice/onenote","commondataservice"
6,"Recording_61","Process_17",1646029518,"3","Select menu option in window","Menu Item 'Dataverse' in Window 'Power Apps — Mozilla Firefox'","firefox","Power Apps — Mozilla Firefox","[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Power Apps — Mozilla Firefox\\'']['Menu Item \\'Dataverse\\'']\n""]","8","Go to cloud-based storage space","Event_305","rss/commondataservice/onenote","commondataservice"
7,"Recording_61","Process_17",1646029521,"10","Select menu option in window","Menu Item 'Tables' in Window 'Power Apps — Mozilla Firefox'","firefox","Power Apps — Mozilla Firefox","[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Power Apps — Mozilla Firefox\\'']['Menu Item \\'Tables\\'']\n""]","9","Go to cloud-based storage space","Event_305","rss/commondataservice/onenote","commondataservice"
8,"Recording_61","Process_17",1646029531,"3","Select menu option in window","Menu Item 'Default List' in Window 'Power Apps — Mozilla Firefox'","firefox","Power Apps — Mozilla Firefox","[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Power Apps — Mozilla Firefox\\'']['Menu Item \\'Default List\\'']\n""]","10","Go to cloud-based storage space","Event_305","rss/commondataservice/onenote","commondataservice"
9,"Recording_61","Process_17",1646029534,"5","Select menu option in window","Menu Item 'List view Group' in Window 'Power Apps — Mozilla Firefox'","firefox","Power Apps — Mozilla Firefox","[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Power Apps — Mozilla Firefox\\'']['Menu Item \\'List view Group\\'']\n""]","11","Go to cloud-based storage space","Event_305","rss/commondataservice/onenote","commondataservice"
