"StepId","RecordingId","ProcessId","TimeStamp","DurationSec","StepName","StepDescription","ApplicationProcessName","ApplicationParentWindowName","AutomationStep","NextStepId","label_EventName","label_EventId","Process_Name","Connectors"
0,"Recording_58","Process_15",1646022177,"8","Press button in window","Firefox in Quick Launch Bar","","","[""UIAutomation.PressButton Button: appmask['Quick Launch Bar']['Firefox']\n""]","2","Login to the online form application","Event_291","Microsoftforms/dynamicscrmonline","Microsoftforms"
1,"Recording_58","Process_15",1646022185,"1","Populate text field in window","Edit 'Search with Google or enter address' in Window 'Mozilla Firefox'; Text:'googleforrms'","firefox","Mozilla Firefox","[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Mozilla Firefox\\'']['Edit \\'Search with Google or enter address\\''] Text: 'googleforrms' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]","3","Login to the online form application","Event_291","Microsoftforms/dynamicscrmonline","Microsoftforms"
2,"Recording_58","Process_15",1646022186,"7","Send keys","TextToSend:'{Return}'","","","['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]","4","Login to the online form application","Event_291","Microsoftforms/dynamicscrmonline","Microsoftforms"
3,"Recording_58","Process_15",1646022193,"5","Click UI element in window","Hyperlink 'Free  ...  › forms › about' in Window 'googleforrms - Google Search — Mozilla Firefox'","firefox","googleforrms - Google Search — Mozilla Firefox","[""UIAutomation.Click Element: appmask['Window \\'googleforrms - Google Search — Mozilla Firefox\\'']['Hyperlink \\'Free  ...  › forms › about\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 61 OffsetY: -15 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.BottomCenter\n""]","5","Login to the online form application","Event_291","Microsoftforms/dynamicscrmonline","dynamicscrmonline"
4,"Recording_58","Process_15",1646022198,"5","Click UI element in window","Hyperlink 'Go to Forms' in Window 'Google  ...  — Mozilla Firefox'","firefox","Google Forms: Free Online Form Creator | Google Workspace — Mozilla Firefox","[""UIAutomation.Click Element: appmask['Window \\'Google  ...  — Mozilla Firefox\\'']['Hyperlink \\'Go to Forms\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 13 OffsetY: 12 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopCenter\n""]","6","Login to the online form application","Event_291","Microsoftforms/dynamicscrmonline","Microsoftforms"
5,"Recording_58","Process_15",1646022203,"14","Click UI element in window","Image in Window 'Google Forms — Mozilla Firefox'","firefox","Google Forms — Mozilla Firefox","[""UIAutomation.Click Element: appmask['Window \\'Google Forms — Mozilla Firefox\\'']['Image'] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -21 OffsetY: 10 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]","7","Prepare a customer requirement form","Event_292","Microsoftforms/dynamicscrmonline","Microsoftforms"
6,"Recording_58","Process_15",1646022217,"4","Populate text field in window","Edit 'Form title' in Window 'Untitled form - Google Forms — Mozilla Firefox'; Text:'Basic Requirement Form'","firefox","Untitled form - Google Forms — Mozilla Firefox","[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Untitled form - Google Forms — Mozilla Firefox\\'']['Edit \\'Form title\\''] Text: 'Basic Requirement Form' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]","8","Prepare a customer requirement form","Event_292","Microsoftforms/dynamicscrmonline","Microsoftforms"
7,"Recording_58","Process_15",1646022221,"24","Click UI element in window","Edit 'Question title' in Window 'Untitled form - Google Forms — Mozilla Firefox'","firefox","Untitled form - Google Forms — Mozilla Firefox","[""UIAutomation.Click Element: appmask['Window \\'Untitled form - Google Forms — Mozilla Firefox\\'']['Edit \\'Question title\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -23 OffsetY: 6 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopRight\n""]","9","Prepare a customer requirement form","Event_292","Microsoftforms/dynamicscrmonline","Microsoftforms"
8,"Recording_58","Process_15",1646022245,"3","Populate text field in window","Edit 'Question title' 2 in Window 'Untitled form - Google Forms — Mozilla Firefox'; Text:'What is your basic need of our product?'","firefox","Untitled form - Google Forms — Mozilla Firefox","[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Untitled form - Google Forms — Mozilla Firefox\\'']['Edit \\'Question title\\' 2'] Text: 'What is your basic need of our product?' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]","10","Prepare a customer requirement form","Event_292","Microsoftforms/dynamicscrmonline","Microsoftforms"
9,"Recording_58","Process_15",1646022248,"3","Click UI element in window","List Item 'Multiple choice' in Window 'Untitled form - Google Forms — Mozilla Firefox'","firefox","Untitled form - Google Forms — Mozilla Firefox","[""UIAutomation.Click Element: appmask['Window \\'Untitled form - Google Forms — Mozilla Firefox\\'']['List Item \\'Multiple choice\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -27 OffsetY: -4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]","11","Prepare a customer requirement form","Event_292","Microsoftforms/dynamicscrmonline","Microsoftforms"
