"StepId","RecordingId","ProcessId","TimeStamp","DurationSec","StepName","StepDescription","ApplicationProcessName","ApplicationParentWindowName","AutomationStep","NextStepId","label_EventName","label_EventId","Process_Name","Connectors"
0,"Recording_37","Process_12","2022-02-23T04:44:23",8,"Press button in window","Firefox - 1 running window in Quick Launch Bar","","","[""UIAutomation.PressButton Button: appmask['Quick Launch Bar']['Firefox - 1 running window']\n""]",2,"Go to the forms app","Event_176","Microsoftforms/rss/outlook","Microsoftforms"
1,"Recording_37","Process_12","2022-02-23T04:44:31",0,"Populate text field in window","Edit 'Search with Google or enter address' in Window 'New Tab — Mozilla Firefox'; Text:'google forms'","firefox","New Tab — Mozilla Firefox","[""UIAutomation.PopulateTextField TextField: appmask['Window \\'New Tab — Mozilla Firefox\\'']['Edit \\'Search with Google or enter address\\''] Text: 'google forms' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n"", 'WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]",3,"Go to the forms app","Event_176","Microsoftforms/rss/outlook","Microsoftforms"
2,"Recording_37","Process_12","2022-02-23T04:44:31",4,"Send keys","TextToSend:'{Return}'","","","[""UIAutomation.PopulateTextField TextField: appmask['Window \\'New Tab — Mozilla Firefox\\'']['Edit \\'Search with Google or enter address\\''] Text: 'google forms' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n"", 'WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]",4,"Go to the forms app","Event_176","Microsoftforms/rss/outlook","Microsoftforms"
3,"Recording_37","Process_12","2022-02-23T04:44:35",4,"Click UI element in window","Hyperlink 'Free  ...  › forms › about' in Window 'google forms - Google Search — Mozilla Firefox'","firefox","google forms - Google Search — Mozilla Firefox","[""UIAutomation.Click Element: appmask['Window \\'google forms - Google Search — Mozilla Firefox\\'']['Hyperlink \\'Free  ...  › forms › about\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 7 OffsetY: -5 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",5,"Go to the forms app","Event_176","Microsoftforms/rss/outlook","Microsoftforms"
4,"Recording_37","Process_12","2022-02-23T04:44:39",4,"Click UI element in window","Hyperlink 'Go to Forms' in Window 'Google  ...  — Mozilla Firefox'","firefox","Google Forms: Free Online Form Creator | Google Workspace — Mozilla Firefox","[""UIAutomation.Click Element: appmask['Window \\'Google  ...  — Mozilla Firefox\\'']['Hyperlink \\'Go to Forms\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -42 OffsetY: 15 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopRight\n""]",6,"Go to the forms app","Event_176","Microsoftforms/rss/outlook","Microsoftforms"
5,"Recording_37","Process_12","2022-02-23T04:44:43",13,"Click UI element in window","Image in Window 'Google Forms — Mozilla Firefox'","firefox","Google Forms — Mozilla Firefox","[""UIAutomation.Click Element: appmask['Window \\'Google Forms — Mozilla Firefox\\'']['Image'] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -27 OffsetY: 4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",7,"Create a form for Holiday survey","Event_177","Microsoftforms/rss/outlook","Microsoftforms"
6,"Recording_37","Process_12","2022-02-23T04:44:56",5,"Populate text field in window","Edit 'Form title' in Window 'Untitled form - Google Forms — Mozilla Firefox'; Text:'Holiday surrvey form'","firefox","Untitled form - Google Forms — Mozilla Firefox","[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Untitled form - Google Forms — Mozilla Firefox\\'']['Edit \\'Form title\\''] Text: 'Holiday surrvey form' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",8,"Create a form for Holiday survey","Event_177","Microsoftforms/rss/outlook","Microsoftforms"
7,"Recording_37","Process_12","2022-02-23T04:45:01",16,"Click UI element in window","Edit 'Question title' in Window 'Untitled form - Google Forms — Mozilla Firefox'","firefox","Untitled form - Google Forms — Mozilla Firefox","[""UIAutomation.Click Element: appmask['Window \\'Untitled form - Google Forms — Mozilla Firefox\\'']['Edit \\'Question title\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -7 OffsetY: -1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]",9,"Create a form for Holiday survey","Event_177","Microsoftforms/rss/outlook","Microsoftforms"
8,"Recording_37","Process_12","2022-02-23T04:45:17",3,"Populate text field in window","Edit 'Question title' 2 in Window 'Untitled form - Google Forms — Mozilla Firefox'; Text:'Are you happy with the provided list of holidays?'","firefox","Untitled form - Google Forms — Mozilla Firefox","[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Untitled form - Google Forms — Mozilla Firefox\\'']['Edit \\'Question title\\' 2'] Text: 'Are you happy with the provided list of holidays?' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",10,"Create a form for Holiday survey","Event_177","Microsoftforms/rss/outlook","Microsoftforms"
9,"Recording_37","Process_12","2022-02-23T04:45:20",2,"Press button in window","Button 'Add Yes' in Window 'Untitled form - Google Forms — Mozilla Firefox'","firefox","Untitled form - Google Forms — Mozilla Firefox","[""UIAutomation.PressButton Button: appmask['Window \\'Untitled form - Google Forms — Mozilla Firefox\\'']['Button \\'Add Yes\\'']\n""]",11,"Create a form for Holiday survey","Event_177","Microsoftforms/rss/outlook","Microsoftforms"
10,"Recording_37","Process_12","2022-02-23T04:45:22",13,"Press button in window","Window 'Untitled form - Google Forms — Mozilla Firefox'","firefox","Untitled form - Google Forms — Mozilla Firefox","[""UIAutomation.PressButton Button: appmask['Window \\'Untitled form - Google Forms — Mozilla Firefox\\'']['Button \\'Add No\\'']\n""]",12,"Create a form for Holiday survey","Event_177","Microsoftforms/rss/outlook","Outlook"
11,"Recording_37","Process_12","2022-02-23T04:45:35",5,"Press button in window","Button 'Send' in Window 'Untitled form - Google Forms — Mozilla Firefox'","firefox","Untitled form - Google Forms — Mozilla Firefox","[""UIAutomation.PressButton Button: appmask['Window \\'Untitled form - Google Forms — Mozilla Firefox\\'']['Button \\'Send\\'']\n""]",13,"Send the form through mail","Event_178","Microsoftforms/rss/outlook","Outlook"
12,"Recording_37","Process_12","2022-02-23T04:45:40",1,"Click UI element in window","Combo Box 'To' in Window 'Untitled form - Google Forms — Mozilla Firefox'","firefox","Untitled form - Google Forms — Mozilla Firefox","[""UIAutomation.Click Element: appmask['Window \\'Untitled form - Google Forms — Mozilla Firefox\\'']['Combo Box \\'To\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -36 OffsetY: 0 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",14,"Send the form through mail","Event_178","Microsoftforms/rss/outlook","Outlook"
13,"Recording_37","Process_12","2022-02-23T04:45:41",4,"Send keys","TextToSend:'krnal{Back}{Back}{Back}'","","","['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: 'krnal{Back}{Back}{Back}'\n""]",15,"Send the form through mail","Event_178","Microsoftforms/rss/outlook","Outlook"
