"StepId","RecordingId","ProcessId","TimeStamp","DurationSec","StepName","StepDescription","ApplicationProcessName","ApplicationParentWindowName","AutomationStep","NextStepId","label_EventName","label_EventId","Process_Name","Connectors"
0,"Recording_114","Process_29","2022-02-14T09:27:54",3,"Press button in window","Microsoft Teams - 1 running window in Quick Launch Bar","","","[""UIAutomation.PressButton Button: appmask['Quick Launch Bar']['Microsoft Teams - 1 running window']\n""]",2,"Open Deskop messaging app","Event_531","teams/msnweather",NA
1,"Recording_114","Process_29","2022-02-14T09:27:57",6,"Press button in window","Button 'Chat Toolbar more options' in Pane 'Name Surname | Microsoft Teams, Main Window'","Teams","Name Surname | Microsoft Teams, Main Window","[""UIAutomation.PressButton Button: appmask['Pane \\'Name Surname | Microsoft Teams, Main Window\\'']['Button \\'Chat Toolbar more options\\'']\n""]",3," Send a message to Site Incharge at New York about GM visit","Event_532","teams/msnweather",NA
2,"Recording_114","Process_29","2022-02-14T09:28:03",3,"Click UI element in window","Hyperlink 'Profile  ...  chat More options' in Pane 'Name Surname | Microsoft Teams, Main Window'","Teams","Name Surname | Microsoft Teams, Main Window","[""UIAutomation.Click Element: appmask['Pane \\'Name Surname | Microsoft Teams, Main Window\\'']['Hyperlink \\'Profile  ...  chat More options\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -19 OffsetY: 15 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopCenter\n""]",4," Send a message to Site Incharge at New York about GM visit","Event_532","teams/msnweather",NA
3,"Recording_114","Process_29","2022-02-14T09:28:06",47,"Click UI element in window","Edit 'Type a new message' in Pane 'Name Surname | Microsoft Teams, Main Window'","Teams","Name Surname | Microsoft Teams, Main Window","[""UIAutomation.Click Element: appmask['Pane \\'Name Surname | Microsoft Teams, Main Window\\'']['Edit \\'Type a new message\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 44 OffsetY: 0 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",5," Send a message to Site Incharge at New York about GM visit","Event_532","teams/msnweather",NA
4,"Recording_114","Process_29","2022-02-14T09:28:53",10,"Populate text field in window","Edit in Pane 'Name Surname | Microsoft Teams, Main Window'; Text:'Hi mr.Surname I wants to visit our NY site on nect week 19th feb. Are you available on that day?'","Teams","Name Surname | Microsoft Teams, Main Window","[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'Name Surname | Microsoft Teams, Main Window\\'']['Edit'] Text: 'Hi mr.Surname I wants to visit our NY site on nect week 19th feb. Are you available on that day?' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",6," Send a message to Site Incharge at New York about GM visit","Event_532","teams/msnweather",NA
5,"Recording_114","Process_29","2022-02-14T09:29:03",28,"Press button in window","Button 'Send' in Pane 'Name Surname | Microsoft Teams, Main Window'","Teams","Name Surname | Microsoft Teams, Main Window","[""UIAutomation.PressButton Button: appmask['Pane \\'Name Surname | Microsoft Teams, Main Window\\'']['Button \\'Send\\'']\n""]",7," Send a message to Site Incharge at New York about GM visit","Event_532","teams/msnweather",NA
6,"Recording_114","Process_29","2022-02-14T09:29:31",2,"Press button in window","Google Chrome - 1 running window in Quick Launch Bar","","","[""UIAutomation.PressButton Button: appmask['Quick Launch Bar']['Google Chrome - 1 running window']\n""]",8,"Check weather for decided date","Event_533","teams/msnweather",NA
7,"Recording_114","Process_29","2022-02-14T09:29:33",8,"Press button in window","Button 'New Tab' in Pane 'Mail - Name ...  Chrome - Person 1'","chrome","Mail - NameSurname - Outlook - Google Chrome - Person 1","[""UIAutomation.PressButton Button: appmask['Pane \\'Mail - Name ...  Chrome - Person 1\\'']['Button \\'New Tab\\'']\n""]",9,"Check weather for decided date","Event_533","teams/msnweather",NA
8,"Recording_114","Process_29","2022-02-14T09:29:41",1,"Populate text field in window","Edit 'Address and search bar' in Pane 'Mail - Name ...  Chrome - Person 1'; Text:'MSN weather'","chrome","Mail - NameSurname - Outlook - Google Chrome - Person 1","[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'Mail - Name ...  Chrome - Person 1\\'']['Edit \\'Address and search bar\\''] Text: 'MSN weather' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",10,"Check weather for decided date","Event_533","teams/msnweather",NA
9,"Recording_114","Process_29","2022-02-14T09:29:42",7,"Send keys","TextToSend:'{Return}'","","","['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]",11,"Check weather for decided date","Event_533","teams/msnweather",NA
10,"Recording_114","Process_29","2022-02-14T09:29:49",5,"Click UI element in window","Hyperlink ' India  ...  › en-in › weather' in Pane 'Mail - Name ...  Chrome - Person 1'","chrome","Mail - NameSurname - Outlook - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'Mail - Name ...  Chrome - Person 1\\'']['Hyperlink \\' India  ...  › en-in › weather\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 33 OffsetY: 4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",12,"Check weather for decided date","Event_533","teams/msnweather",NA
11,"Recording_114","Process_29","2022-02-14T09:29:54",2,"Click UI element in window","Combo Box 'Search for location' in Pane 'Mail - Name ...  Chrome - Person 1'","chrome","Mail - NameSurname - Outlook - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'Mail - Name ...  Chrome - Person 1\\'']['Combo Box \\'Search for location\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 33 OffsetY: -3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",13,"Check weather for decided date","Event_533","teams/msnweather",NA
12,"Recording_114","Process_29","2022-02-14T09:29:56",8,"Send keys","TextToSend:'{LShiftKey}(N)r{Back}ew yo'","","","['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{LShiftKey}(N)r{Back}ew{Space}yo'\n""]",14,"Check weather for decided date","Event_533","teams/msnweather",NA
13,"Recording_114","Process_29","2022-02-14T09:30:04",19,"Click UI element in window","List Item 'New York, United States' in Pane 'Mail - Name ...  Chrome - Person 1'","chrome","Mail - NameSurname - Outlook - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'Mail - Name ...  Chrome - Person 1\\'']['List Item \\'New York, United States\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -32 OffsetY: -4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",15,"Check weather for decided date","Event_533","teams/msnweather",NA
14,"Recording_114","Process_29","2022-02-14T09:30:23",NA,"Press button in window","Button 'Sat 19 6° -4°' in Pane 'Mail - Name ...  Chrome - Person 1'","chrome","Mail - NameSurname - Outlook - Google Chrome - Person 1","[""UIAutomation.PressButton Button: appmask['Pane \\'Mail - Name ...  Chrome - Person 1\\'']['Button \\'Sat 19 6° -4°\\'']\n"", '# End of autogenerated actions using the desktop recorder\n']",NA,"Check weather for decided date","Event_533","teams/msnweather",NA
