StepId,RecordingId,ProcessId,TimeStamp,StepName,StepDescription,ApplicationProcessName,ApplicationParentWindowName,AutomationStep,NextStepId,label_EventName,label_EventId,Process_Name,Connectors,duration
0,Recording_75,Process_28,2022-01-10T09:33:49+00:00,Press button in window,Microsoft Teams - 1 running window in Quick Launch Bar,,,"[""UIAutomation.PressButton Button: appmask['Quick Launch Bar']['Microsoft Teams - 1 running window']\n""]",2.0,Check for the approval received from manangermnet for the business trip.,Event_372,approvals/googlecalendar/msnweather,Approvals,3.0
1,Recording_75,Process_28,2022-01-10T09:33:52+00:00,Select menu option in window,"Menu Item 'More added apps Toolbar' in Pane 'General  ...  Teams, Main Window'",Teams,"General (Project RoadMap) | Microsoft Teams, Main Window","[""UIAutomation.SelectMenuOption Control: appmask['Pane \\'General  ...  Teams, Main Window\\'']['Menu Item \\'More added apps Toolbar\\'']\n""]",3.0,Check for the approval received from manangermnet for the business trip.,Event_372,approvals/googlecalendar/msnweather,Approvals,6.0
2,Recording_75,Process_28,2022-01-10T09:33:58+00:00,Click UI element in window,"List Item 'Approvals  ...  more actions' in Pane 'General  ...  Teams, Main Window'",Teams,"General (Project RoadMap) | Microsoft Teams, Main Window","[""UIAutomation.Click Element: appmask['Pane \\'General  ...  Teams, Main Window\\'']['List Item \\'Approvals  ...  more actions\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -10 OffsetY: -3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]",4.0,Check for the approval received from manangermnet for the business trip.,Event_372,approvals/googlecalendar/msnweather,Approvals,6.0
3,Recording_75,Process_28,2022-01-10T09:34:04+00:00,Select tab in window,"Tab Item 'Sent' in Pane 'General  ...  Teams, Main Window'",Teams,"General (Project RoadMap) | Microsoft Teams, Main Window","[""UIAutomation.SelectTab Tab: appmask['Pane \\'General  ...  Teams, Main Window\\'']['Tab Item \\'Sent\\'']\n""]",5.0,Check for the approval received from manangermnet for the business trip.,Event_372,approvals/googlecalendar/msnweather,Approvals,5.0
4,Recording_75,Process_28,2022-01-10T09:34:09+00:00,Click UI element in window,"Data Item 'Buisness trip to delhi' in Pane 'General  ...  Teams, Main Window'",Teams,"General (Project RoadMap) | Microsoft Teams, Main Window","[""UIAutomation.Click Element: appmask['Pane \\'General  ...  Teams, Main Window\\'']['Data Item \\'Buisness trip to delhi\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 38 OffsetY: 3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",6.0,Check for the approval received from manangermnet for the business trip.,Event_372,approvals/googlecalendar/msnweather,Approvals,5.0
5,Recording_75,Process_28,2022-01-10T09:34:14+00:00,Click UI element in window,"Group in Pane 'General  ...  Teams, Main Window'",Teams,"General (Project RoadMap) | Microsoft Teams, Main Window","[""UIAutomation.Click Element: appmask['Pane \\'General  ...  Teams, Main Window\\'']['Group'] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 121 OffsetY: 30 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]",7.0,Check for the approval received from manangermnet for the business trip.,Event_372,approvals/googlecalendar/msnweather,Approvals,12.0
6,Recording_75,Process_28,2022-01-10T09:34:26+00:00,Press button in window,Outlook 2013 - 1 running window in Quick Launch Bar,,,"[""UIAutomation.PressButton Button: appmask['Quick Launch Bar']['Outlook 2013 - 1 running window']\n""]",8.0,Check for the suitable dates in calendar,Event_373,approvals/googlecalendar/msnweather,Googlecalendar,9.0
7,Recording_75,Process_28,2022-01-10T09:34:35+00:00,Click UI element in window,"List 'Month View,  ...  6, 2022 12:00am' in Window 'Calendar - Email@Domain - Outlook'",OUTLOOK,Calendar - Email@Domain - Outlook,"[""UIAutomation.Click Element: appmask['Window \\'Calendar - Email@Domain - Outlook\\'']['List \\'Month View,  ...  6, 2022 12:00am\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 125 OffsetY: -40 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",9.0,Schedule the trip date.,Event_374,approvals/googlecalendar/msnweather,Googlecalendar,6.0
8,Recording_75,Process_28,2022-01-10T09:34:41+00:00,Press button in window,Microsoft Edge (2) - 1 running window in Quick Launch Bar,,,"[""UIAutomation.PressButton Button: appmask['Quick Launch Bar']['Microsoft Edge (2) - 1 running window']\n""]",10.0,Verify the weather of trip date.,Event_375,approvals/googlecalendar/msnweather,msnweather,2.0
9,Recording_75,Process_28,2022-01-10T09:34:43+00:00,Press button in window,Button 'New Tab' in Window 'Process  ...  - Microsoft​ Edge',msedge,Process advisor | Power Automate - Personal - Microsoft​ Edge,"[""UIAutomation.PressButton Button: appmask['Window \\'Process  ...  - Microsoft\u200b Edge\\'']['Button \\'New Tab\\'']\n""]",11.0,Verify the weather of trip date.,Event_375,approvals/googlecalendar/msnweather,msnweather,4.0
10,Recording_75,Process_28,2022-01-10T09:34:47+00:00,Populate text field in window,Edit 'Address and search bar' in Window 'New tab and  ...  - Microsoft​ Edge'; Text:'weather.com',msedge,New tab and 1 more page - Personal - Microsoft​ Edge,"[""UIAutomation.PopulateTextField TextField: appmask['Window \\'New tab and  ...  - Microsoft\u200b Edge\\'']['Edit \\'Address and search bar\\''] Text: 'weather.com' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",12.0,Verify the weather of trip date.,Event_375,approvals/googlecalendar/msnweather,msnweather,1.0
