"StepId","RecordingId","ProcessId","TimeStamp","DurationSec","StepName","StepDescription","ApplicationProcessName","ApplicationParentWindowName","AutomationStep","NextStepId","label_EventName","label_EventId","Process_Name","Connectors"
0,"Recording_97","Process_38",1645076317,"2","Press button in window","Firefox - 1 running window in Quick Launch Bar","","","[""UIAutomation.PressButton Button: appmask['Quick Launch Bar']['Firefox - 1 running window']\n""]","2","Go to the cloud storage and locate the Meeting Notes","Event_451","onedriveforbusiness/outlook","onedriveforbusiness"
1,"Recording_97","Process_38",1645076319,"5","Press button in window","Button 'Open a new tab (Ctrl+T)' in Window 'Process advisor | Power Automate — Mozilla Firefox'","firefox","Process advisor | Power Automate — Mozilla Firefox","[""UIAutomation.PressButton Button: appmask['Window \\'Process advisor | Power Automate — Mozilla Firefox\\'']['Button \\'Open a new tab (Ctrl+T)\\'']\n""]","3","Go to the cloud storage and locate the Meeting Notes","Event_451","onedriveforbusiness/outlook","onedriveforbusiness"
2,"Recording_97","Process_38",1645076324,"1","Populate text field in window","Edit 'Search with Google or enter address' in Window 'Mozilla Firefox'; Text:'o365'","firefox","Mozilla Firefox","[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Mozilla Firefox\\'']['Edit \\'Search with Google or enter address\\''] Text: 'o365' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]","4","Go to the cloud storage and locate the Meeting Notes","Event_451","onedriveforbusiness/outlook","onedriveforbusiness"
3,"Recording_97","Process_38",1645076325,"4","Send keys","TextToSend:'{Return}'","","","['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]","5","Go to the cloud storage and locate the Meeting Notes","Event_451","onedriveforbusiness/outlook","onedriveforbusiness"
4,"Recording_97","Process_38",1645076329,"9","Click UI element in window","Hyperlink 'Office  ... office.com' in Window 'o365 - Google Search — Mozilla Firefox'","firefox","o365 - Google Search — Mozilla Firefox","[""UIAutomation.Click Element: appmask['Window \\'o365 - Google Search — Mozilla Firefox\\'']['Hyperlink \\'Office  ... office.com\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -64 OffsetY: 0 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]","6","Go to the cloud storage and locate the Meeting Notes","Event_451","onedriveforbusiness/outlook","onedriveforbusiness"
5,"Recording_97","Process_38",1645076338,"4","Click UI element in window","Hyperlink 'OneDrive' in Window 'Microsoft Office Home — Mozilla Firefox'","firefox","Microsoft Office Home — Mozilla Firefox","[""UIAutomation.Click Element: appmask['Window \\'Microsoft Office Home — Mozilla Firefox\\'']['Hyperlink \\'OneDrive\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -14 OffsetY: -4 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]","7","Go to the cloud storage and locate the Meeting Notes","Event_451","onedriveforbusiness/outlook","onedriveforbusiness"
6,"Recording_97","Process_38",1645076342,"4","Click UI element in window","Hyperlink 'Project Demo' in Window 'My files - OneDrive — Mozilla Firefox'","firefox","My files - OneDrive — Mozilla Firefox","[""UIAutomation.Click Element: appmask['Window \\'My files - OneDrive — Mozilla Firefox\\'']['Hyperlink \\'Project Demo\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -18 OffsetY: -2 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleRight\n""]","8","Go to the cloud storage and locate the Meeting Notes","Event_451","onedriveforbusiness/outlook","onedriveforbusiness"
7,"Recording_97","Process_38",1645076346,"6","Press button in window","Button 'Show actions' in Window 'Project Demo - OneDrive — Mozilla Firefox'","firefox","Project Demo - OneDrive — Mozilla Firefox","[""UIAutomation.PressButton Button: appmask['Window \\'Project Demo - OneDrive — Mozilla Firefox\\'']['Button \\'Show actions\\'']\n""]","9","Download the document having meeting notes","Event_452","onedriveforbusiness/outlook","onedriveforbusiness"
8,"Recording_97","Process_38",1645076352,"3","Select menu option in window","Menu Item 'Download' in Window 'Project Demo - OneDrive — Mozilla Firefox'","firefox","Project Demo - OneDrive — Mozilla Firefox","[""UIAutomation.SelectMenuOption Control: appmask['Window \\'Project Demo - OneDrive — Mozilla Firefox\\'']['Menu Item \\'Download\\'']\n""]","10","Download the document having meeting notes","Event_452","onedriveforbusiness/outlook","onedriveforbusiness"
9,"Recording_97","Process_38",1645076355,"3","Select radio button in window","Radio Button 'Save File' in Window 'Project Demo - OneDrive — Mozilla Firefox'","firefox","Project Demo - OneDrive — Mozilla Firefox","[""UIAutomation.SelectRadioButton RadioButton: appmask['Window \\'Project Demo - OneDrive — Mozilla Firefox\\'']['Radio Button \\'Save File\\'']\n""]","11","Download the document having meeting notes","Event_452","onedriveforbusiness/outlook","onedriveforbusiness"
10,"Recording_97","Process_38",1645076358,"10","Press button in window","Button 'OK' in Window 'Project Demo - OneDrive — Mozilla Firefox'","firefox","Project Demo - OneDrive — Mozilla Firefox","[""UIAutomation.PressButton Button: appmask['Window \\'Project Demo - OneDrive — Mozilla Firefox\\'']['Button \\'OK\\'']\n""]","12","Download the document having meeting notes","Event_452","onedriveforbusiness/outlook","onedriveforbusiness"
11,"Recording_97","Process_38",1645076368,"2","Press button in window","Button 'Type here to search' in TaskBar","","","[""UIAutomation.PressButton Button: appmask['TaskBar']['Button \\'Type here to search\\'']\n""]","13","Open Mailbox","Event_453","onedriveforbusiness/outlook","Outlook"
