"StepId","RecordingId","ProcessId","TimeStamp","DurationSec","StepName","StepDescription","ApplicationProcessName","ApplicationParentWindowName","AutomationStep","NextStepId","label_EventName","label_EventId","Process_Name","Connectors"
0,"Recording_137","Process_25","2021-12-14T11:03:05",3,"Select menu option in window","Google Chrome - 2 running windows in Quick Launch Bar","","","[""UIAutomation.SelectMenuOption Control: appmask['Quick Launch Bar']['Google Chrome - 2 running windows']\n""]",2,"Open mail box.","Event_628","outlook/projectonline (project roadmap)","Outlook"
1,"Recording_137","Process_25","2021-12-14T11:03:08",4,"Click UI element in window","List Item 'New Tab - Google Chrome' in List 'Task Switcher'","","Task Switcher","[""UIAutomation.Click Element: appmask['List \\'Task Switcher\\'']['List Item \\'New Tab - Google Chrome\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 54 OffsetY: 17 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]",3,"Open mail box.","Event_628","outlook/projectonline (project roadmap)","Outlook"
2,"Recording_137","Process_25","2021-12-14T11:03:12",1,"Populate text field in window","Edit 'Address and search bar' in Pane 'New Tab - Google Chrome - Person 1'; Text:'outlook'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Edit \\'Address and search bar\\''] Text: 'outlook' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]",4,"Open mail box.","Event_628","outlook/projectonline (project roadmap)","Outlook"
3,"Recording_137","Process_25","2021-12-14T11:03:13",4,"Send keys","TextToSend:'{Return}'","","","['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: '{Return}'\n""]",5,"Open mail box.","Event_628","outlook/projectonline (project roadmap)","Outlook"
4,"Recording_137","Process_25","2021-12-14T11:03:17",7,"Click UI element in window","Hyperlink ' Outlook  ... k.live.com' in Pane 'New Tab - Google Chrome - Person 1'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Hyperlink \\' Outlook  ... k.live.com\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 71 OffsetY: -1 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",6,"Open mail box.","Event_628","outlook/projectonline (project roadmap)","Outlook"
5,"Recording_137","Process_25","2021-12-14T11:03:24",9,"Click UI element in window","Text 'Bottom Performer List' in Pane 'New Tab - Google Chrome - Person 1'","chrome","New Tab - Google Chrome - Person 1","[""UIAutomation.Click Element: appmask['Pane \\'New Tab - Google Chrome - Person 1\\'']['Text \\'Bottom Performer List\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: -22 OffsetY: 0 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]",7,"Locate the email having list of bottom performers.","Event_629","outlook/projectonline (project roadmap)","Outlook"
6,"Recording_137","Process_25","2021-12-14T11:03:33",5,"Press button in window","Microsoft Teams - 1 running window in Quick Launch Bar","","","[""UIAutomation.PressButton Button: appmask['Quick Launch Bar']['Microsoft Teams - 1 running window']\n""]",8,"Open the roadmap to create tasks.","Event_630","outlook/projectonline (project roadmap)","Projectonline"
7,"Recording_137","Process_25","2021-12-14T11:03:38",4,"Click UI element in window","Hyperlink 'General More options' in Pane 'General  ...  Teams, Main Window'","Teams","General (Project RoadMap) | Microsoft Teams, Main Window","[""UIAutomation.Click Element: appmask['Pane \\'General  ...  Teams, Main Window\\'']['Hyperlink \\'General More options\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 94 OffsetY: 3 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]",9,"Open the roadmap to create tasks.","Event_630","outlook/projectonline (project roadmap)","Projectonline"
8,"Recording_137","Process_25","2021-12-14T11:03:42",8,"Select tab in window","Tab Item 'Bottom Performers. Press Enter to select or press Shift+F10 for more options' in Pane 'General  ...  Teams, Main Window'","Teams","General (Project RoadMap) | Microsoft Teams, Main Window","[""UIAutomation.SelectTab Tab: appmask['Pane \\'General  ...  Teams, Main Window\\'']['Tab Item \\'Bottom Performers. Press Enter to select or press Shift+F10 for more options\\'']\n""]",10,"Open the roadmap to create tasks.","Event_630","outlook/projectonline (project roadmap)","Projectonline"
9,"Recording_137","Process_25","2021-12-14T11:03:50",17,"Select menu option in window","Menu Item 'Add row' in Pane 'General  ...  Teams, Main Window'","Teams","General (Project RoadMap) | Microsoft Teams, Main Window","[""UIAutomation.SelectMenuOption Control: appmask['Pane \\'General  ...  Teams, Main Window\\'']['Menu Item \\'Add row\\'']\n""]",11,"Assign task to lead for the performance improvement of bottom performers.","Event_631","outlook/projectonline (project roadmap)","Projectonline"
