"StepId","RecordingId","ProcessId","TimeStamp","DurationSec","StepName","StepDescription","ApplicationProcessName","ApplicationParentWindowName","AutomationStep","NextStepId","label_EventName","label_EventId","Process_Name","Connectors"
0,"Recording_155","Process_25",1639475319,"3","Press button in window","Outlook 2013 - 1 running window in Quick Launch Bar","","","[""UIAutomation.PressButton Button: appmask['Quick Launch Bar']['Outlook 2013 - 1 running window']\n""]","2","Open mail box.","Event_705","outlook/projectonline (project roadmap)","Outlook"
1,"Recording_155","Process_25",1639475322,"4","Press button in window","Button 'NetUIFolderBarRoot' in Window 'Inbox - Email@Domain - Outlook'","OUTLOOK","Inbox - Email@Domain - Outlook","[""UIAutomation.PressButton Button: appmask['Window \\'Inbox - Email@Domain - Outlook\\'']['Button \\'NetUIFolderBarRoot\\'']\n""]","3","Locate the email having list of bottom performers.","Event_706","outlook/projectonline (project roadmap)","Outlook"
2,"Recording_155","Process_25",1639475326,"4","Populate text field in window","Edit 'Search Query' in Window 'Inbox - Email@Domain - Outlook'; Text:'bottom'","OUTLOOK","Inbox - Email@Domain - Outlook","[""UIAutomation.PopulateTextField TextField: appmask['Window \\'Inbox - Email@Domain - Outlook\\'']['Edit \\'Search Query\\''] Text: 'bottom' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]","4","Locate the email having list of bottom performers.","Event_706","outlook/projectonline (project roadmap)","Outlook"
3,"Recording_155","Process_25",1639475330,"9","Click UI element in window","Data Item 'From Name ...  Status Unflagged, ' in Window 'Inbox - Email@Domain - Outlook'","OUTLOOK","Inbox - Email@Domain - Outlook","[""UIAutomation.Click Element: appmask['Window \\'Inbox - Email@Domain - Outlook\\'']['Data Item \\'From Name ...  Status Unflagged, \\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 43 OffsetY: 7 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.TopLeft\n""]","5","Locate the email having list of bottom performers.","Event_706","outlook/projectonline (project roadmap)","Outlook"
4,"Recording_155","Process_25",1639475339,"6","Press button in window","Microsoft Teams - 1 running window in Quick Launch Bar","","","[""UIAutomation.PressButton Button: appmask['Quick Launch Bar']['Microsoft Teams - 1 running window']\n""]","6","Open the roadmap to create tasks.","Event_707","outlook/projectonline (project roadmap)","Outlook"
5,"Recording_155","Process_25",1639475345,"3","Press button in window","Button 'Apps Toolbar' in Pane 'General  ...  Teams, Main Window'","Teams","General (Project RoadMap) | Microsoft Teams, Main Window","[""UIAutomation.PressButton Button: appmask['Pane \\'General  ...  Teams, Main Window\\'']['Button \\'Apps Toolbar\\'']\n""]","7","Open the roadmap to create tasks.","Event_707","outlook/projectonline (project roadmap)","Projectonline"
6,"Recording_155","Process_25",1639475348,"5","Populate text field in window","Edit 'Search all apps' in Pane 'General  ...  Teams, Main Window'; Text:'road'","Teams","General (Project RoadMap) | Microsoft Teams, Main Window","[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'General  ...  Teams, Main Window\\'']['Edit \\'Search all apps\\''] Text: 'road' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]","8","Open the roadmap to create tasks.","Event_707","outlook/projectonline (project roadmap)","Projectonline"
7,"Recording_155","Process_25",1639475353,"3","Select menu option in window","Menu Item 'Roadmap –  ...  Corporation' in Pane 'General  ...  Teams, Main Window'","Teams","General (Project RoadMap) | Microsoft Teams, Main Window","[""UIAutomation.SelectMenuOption Control: appmask['Pane \\'General  ...  Teams, Main Window\\'']['Menu Item \\'Roadmap –  ...  Corporation\\'']\n""]","9","Open the roadmap to create tasks.","Event_707","outlook/projectonline (project roadmap)","Projectonline"
8,"Recording_155","Process_25",1639475356,"8","Press button in window","Button 'Add to a team' in Pane 'General  ...  Teams, Main Window'","Teams","General (Project RoadMap) | Microsoft Teams, Main Window","[""UIAutomation.PressButton Button: appmask['Pane \\'General  ...  Teams, Main Window\\'']['Button \\'Add to a team\\'']\n""]","10","Open the roadmap to create tasks.","Event_707","outlook/projectonline (project roadmap)","Projectonline"
9,"Recording_155","Process_25",1639475364,"2","Populate text field in window","Edit 'Type a team or channel name' in Pane 'General  ...  Teams, Main Window'; Text:'road'","Teams","General (Project RoadMap) | Microsoft Teams, Main Window","[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'General  ...  Teams, Main Window\\'']['Edit \\'Type a team or channel name\\''] Text: 'road' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]","11","Open the roadmap to create tasks.","Event_707","outlook/projectonline (project roadmap)","Projectonline"
