"StepId","RecordingId","ProcessId","TimeStamp","DurationSec","StepName","StepDescription","ApplicationProcessName","ApplicationParentWindowName","AutomationStep","NextStepId","label_EventName","label_EventId","Process_Name","Connectors"
0,"Recording_154","Process_24",1639473946,"4","Press button in window","Microsoft Teams - 1 running window in Quick Launch Bar","","","[""UIAutomation.PressButton Button: appmask['Quick Launch Bar']['Microsoft Teams - 1 running window']\n""]","2","Go to approval app.","Event_702","Notifications/approvals","Approvals"
1,"Recording_154","Process_24",1639473950,"10","Press button in window","Button 'Apps Toolbar' in Pane 'Name Surname | Microsoft Teams, Main Window'","Teams","Name Surname | Microsoft Teams, Main Window","[""UIAutomation.PressButton Button: appmask['Pane \\'Name Surname | Microsoft Teams, Main Window\\'']['Button \\'Apps Toolbar\\'']\n""]","3","Go to approval app.","Event_702","Notifications/approvals","Approvals"
2,"Recording_154","Process_24",1639473960,"5","Populate text field in window","Edit 'Search all apps' in Pane 'Name Surname | Microsoft Teams, Main Window'; Text:'Appr'","Teams","Name Surname | Microsoft Teams, Main Window","[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'Name Surname | Microsoft Teams, Main Window\\'']['Edit \\'Search all apps\\''] Text: 'Appr' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]","4","Go to approval app.","Event_702","Notifications/approvals","Approvals"
3,"Recording_154","Process_24",1639473965,"3","Select menu option in window","Menu Item 'Approvals tile Microsoft Corporation' in Pane 'Name Surname | Microsoft Teams, Main Window'","Teams","Name Surname | Microsoft Teams, Main Window","[""UIAutomation.SelectMenuOption Control: appmask['Pane \\'Name Surname | Microsoft Teams, Main Window\\'']['Menu Item \\'Approvals tile Microsoft Corporation\\'']\n""]","5","Go to approval app.","Event_702","Notifications/approvals","Approvals"
4,"Recording_154","Process_24",1639473968,"9","Press button in window","Button 'Open' in Pane 'Name Surname | Microsoft Teams, Main Window'","Teams","Name Surname | Microsoft Teams, Main Window","[""UIAutomation.PressButton Button: appmask['Pane \\'Name Surname | Microsoft Teams, Main Window\\'']['Button \\'Open\\'']\n""]","6","Go to approval app.","Event_702","Notifications/approvals","Approvals"
5,"Recording_154","Process_24",1639473977,"28","Press button in window","Button 'New approval request' in Pane 'Name Surname | Microsoft Teams, Main Window'","Teams","Name Surname | Microsoft Teams, Main Window","[""UIAutomation.PressButton Button: appmask['Pane \\'Name Surname | Microsoft Teams, Main Window\\'']['Button \\'New approval request\\'']\n""]","7","Create a request for accessing ISMS document","Event_703","Notifications/approvals","Approvals"
6,"Recording_154","Process_24",1639474005,"4","Populate text field in window","Edit 'Name of request' in Pane 'Name Surname | Microsoft Teams, Main Window'; Text:'Grant me access of ISMS document'","Teams","Name Surname | Microsoft Teams, Main Window","[""UIAutomation.PopulateTextField TextField: appmask['Pane \\'Name Surname | Microsoft Teams, Main Window\\'']['Edit \\'Name of request\\''] Text: 'Grant me access of ISMS document' Mode: UIAutomation.PopulateTextMode.Replace ClickType: UIAutomation.PopulateMouseClickType.SingleClick\n""]","8","Create a request for accessing ISMS document","Event_703","Notifications/approvals","Approvals"
7,"Recording_154","Process_24",1639474009,"3","Click UI element in window","Combo Box 'Add  ...  with email or names' in Pane 'Name Surname | Microsoft Teams, Main Window'","Teams","Name Surname | Microsoft Teams, Main Window","[""UIAutomation.Click Element: appmask['Pane \\'Name Surname | Microsoft Teams, Main Window\\'']['Combo Box \\'Add  ...  with email or names\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 133 OffsetY: -5 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleLeft\n""]","9","Create a request for accessing ISMS document","Event_703","Notifications/approvals","Approvals"
8,"Recording_154","Process_24",1639474012,"7","Send keys","TextToSend:'Name'","","","['WAIT 2\n', ""MouseAndKeyboard.SendKeys TextToSend: 'Name'\n""]","10","Create a request for accessing ISMS document","Event_703","Notifications/approvals","Approvals"
9,"Recording_154","Process_24",1639474019,"12","Click UI element in window","List Item 'Name Surname Email@Domain' in Pane 'Name Surname | Microsoft Teams, Main Window'","Teams","Name Surname | Microsoft Teams, Main Window","[""UIAutomation.Click Element: appmask['Pane \\'Name Surname | Microsoft Teams, Main Window\\'']['List Item \\'Name Surname Email@Domain\\''] ClickType: UIAutomation.ClickType.LeftClick OffsetX: 33 OffsetY: -6 MousePositionRelativeToElement: UIAutomation.RectangleEdgePoint.MiddleCenter\n""]","11","Create a request for accessing ISMS document","Event_703","Notifications/approvals","Approvals"
